id,location,rh,t2m,moveIn,moveOut,travel,420100_moveIn,confirmed,date
350200,厦门市,71.61619999999998,284.8257916666667,1.8357516,3.8288376000000004,5.3945,1.095282324,0.0,20200117
350300,莆田市,77.11997916666667,283.56083333333333,0.9987299999999999,0.8658899999999999,4.5051,0.0,0.0,20200117
350400,三明市,79.52436666666667,278.76466666666664,1.1154348,0.5193072,5.0907,0.7087120920000001,0.0,20200117
350500,泉州市,75.9385875,283.0724583333333,2.0014776000000003,4.775241599999999,4.2895,1.675137672,0.0,20200117
350600,漳州市,76.3423625,285.4926666666667,1.3451508,1.2693024,4.5728,0.0,0.0,20200117
350700,南平市,81.12385,278.75854166666664,0.9761472,0.49672440000000007,4.7765,0.0,0.0,20200117
350800,龙岩市,78.34828749999998,279.16154166666666,0.9345131999999999,0.450036,5.12,0.0,0.0,20200117
350900,宁德市,79.40123749999998,280.82266666666675,0.9955224,0.7058988,4.7904,0.0,0.0,20200117
360100,南昌市,79.07292083333334,278.3215833333333,2.6129304,2.4718607999999995,5.3831,3.156990228,0.0,20200117
360200,景德镇市,78.1288833333333,277.76691666666665,0.7926012,0.5409503999999999,6.2438,0.0,0.0,20200117
360300,萍乡市,74.97564166666666,277.84683333333334,0.6461856,0.3442824,5.4529,0.0,0.0,20200117
360400,九江市,80.25202083333333,276.4722083333333,2.2638203999999997,0.9519768,6.2908,3.86570232,0.0,20200117
360500,新余市,76.40845416666666,278.152625,0.4523364,0.28171799999999997,6.0275,0.0,0.0,20200117
360600,鹰潭市,81.39995416666666,279.11520833333327,0.5154516,0.26499959999999995,5.8995,0.0,0.0,20200117
360700,赣州市,76.258425,278.532,4.7435220000000005,1.1720700000000002,5.7102,1.28856744,0.0,20200117
360800,吉安市,77.6277125,278.0414166666667,2.1910824,0.6217236,5.8413,0.837568836,0.0,20200117
360900,宜春市,76.66795833333333,277.4119583333333,2.3612472,1.0215072,6.1058,2.3838497640000003,0.0,20200117
361000,抚州市,80.76437083333336,278.3685,1.8062676,0.5872824000000001,6.093999999999999,1.159710696,0.0,20200117
361100,上饶市,80.70364166666666,278.4905833333334,3.7658196000000004,1.0320696,6.3602,1.28856744,0.0,20200117
370100,济南市,77.177925,271.884875,2.7416556,3.3701184,6.0476,0.837568836,0.0,20200117
370200,青岛市,64.784875,272.83679166666667,1.715094,3.523338,6.0526,1.095282324,0.0,20200117
370300,淄博市,73.05270416666667,271.97470833333324,1.0877004,1.063854,6.1889,0.0,0.0,20200117
370400,枣庄市,77.03510833333333,273.398,1.0361196,0.661446,6.0716,0.0,0.0,20200117
370500,东营市,66.32481666666666,272.2951666666666,0.539784,0.7389468000000001,6.7269,0.0,0.0,20200117
370600,烟台市,70.12911666666668,272.926625,1.0572768,1.3286916000000002,5.7353,0.0,0.0,20200117
370700,潍坊市,63.73904166666666,272.615625,1.5773291999999999,1.6275816,5.6452,0.0,0.0,20200117
370800,济宁市,77.16320833333332,273.09291666666667,2.061774,1.3681872,5.8272,0.0,0.0,20200117
