id,rh_mean,rh_max,rh_min,t2m_mean,t2m_max,t2m_min,confirmedNum,deathsNum,curesNum,city_baidu_id,location,moveIn_index_sum,moveIn_index_max,moveIn_index_min,moveOut_index_sum,moveOut_index_max,moveOut_index_min,travel_index_sum,travel_index_max,travel_index_min,moveIn_sum,moveOut_sum
340124,70.79295165816325,99.356625,33.26355833333333,282.1493021026592,294.04854166666667,273.76675000000006,12.0,0.0,12.0,340100,庐江县,224.053614,4.726674,0.635202,225.17643600000008,7.760772,0.39696479999999995,380.3645,6.136,1.3049,71.46605084400001,86.99046354000002
340181,70.32275294913421,99.925575,34.85241250000001,282.14072630643176,293.72995833333334,274.118125,3.0,0.0,3.0,340100,巢湖市,224.053614,4.726674,0.635202,225.17643600000008,7.760772,0.39696479999999995,380.3645,6.136,1.3049,71.46605084400001,86.99046354000002
340202,70.79985614564006,99.8170208333333,34.30528749999999,282.30990557359314,294.04033333333336,274.5537499999999,6.0,0.0,6.0,340200,镜湖区,72.330894,2.1476987999999997,0.1681884,73.68148800000002,1.5407819999999999,0.19582560000000002,434.6251,5.9652,1.9269,15.792672708,19.724970960000004
340207,71.10749374226967,99.89502083333336,35.05141666666666,282.2554202999382,293.892125,274.4799999999999,1.0,0.0,1.0,340200,鸠江区,72.330894,2.1476987999999997,0.1681884,73.68148800000002,1.5407819999999999,0.19582560000000002,434.6251,5.9652,1.9269,15.792672708,19.724970960000004
340221,71.1600531076067,100.1343625,34.72375454545454,282.59917002937533,294.2599583333334,274.9061666666667,2.0,0.0,2.0,340200,芜湖县,72.330894,2.1476987999999997,0.1681884,73.68148800000002,1.5407819999999999,0.19582560000000002,434.6251,5.9652,1.9269,15.792672708,19.724970960000004
340222,71.56746707637598,99.9906125,35.022245833333336,282.4672057823128,294.167625,274.65183333333334,0.0,0.0,0.0,340200,繁昌县,72.330894,2.1476987999999997,0.1681884,73.68148800000002,1.5407819999999999,0.19582560000000002,434.6251,5.9652,1.9269,15.792672708,19.724970960000004
340223,71.9144819766543,99.83372499999996,34.88755000000001,282.53431346629554,294.2116666666667,274.7495416666667,3.0,0.0,3.0,340200,南陵县,72.330894,2.1476987999999997,0.1681884,73.68148800000002,1.5407819999999999,0.19582560000000002,434.6251,5.9652,1.9269,15.792672708,19.724970960000004
340225,71.41352970779224,99.76012916666666,35.01402916666667,282.3675301097711,293.925,274.5393333333334,14.0,0.0,14.0,340200,无为县,72.330894,2.1476987999999997,0.1681884,73.68148800000002,1.5407819999999999,0.19582560000000002,434.6251,5.9652,1.9269,15.792672708,19.724970960000004
340303,66.41246260049476,99.89644166666666,28.12105416666667,281.4645898654918,293.72375,272.88212500000003,51.0,0.0,0.0,340300,蚌山区,65.221362,2.3944572,0.0998568,64.0770264,1.1111904,0.16459200000000002,410.75280000000015,7.0133,1.6407,0.175378932,0.08952282
340321,65.84766532931354,100.00858333333336,28.166662500000005,281.26795180117506,293.51866666666666,272.7407083333333,8.0,0.0,0.0,340300,怀远县,65.221362,2.3944572,0.0998568,64.0770264,1.1111904,0.16459200000000002,410.75280000000015,7.0133,1.6407,0.175378932,0.08952282
340322,65.55720265151514,100.05014166666668,27.2089,281.26056323438456,293.46683333333334,272.73479166666664,3.0,0.0,0.0,340300,五河县,65.221362,2.3944572,0.0998568,64.0770264,1.1111904,0.16459200000000002,410.75280000000015,7.0133,1.6407,0.175378932,0.08952282
340323,64.49367491496596,99.99511666666666,26.80318333333333,281.09772267316026,293.47020833333335,272.61375,2.0,0.0,0.0,340300,固镇县,65.221362,2.3944572,0.0998568,64.0770264,1.1111904,0.16459200000000002,410.75280000000015,7.0133,1.6407,0.175378932,0.08952282
340402,67.07338437306741,100.079075,29.42427083333333,281.577071969697,294.05820833333337,273.0412083333334,0.0,0.0,0.0,340400,大通区,63.15706080000002,2.3965632,0.10342080000000001,62.68939920000001,1.0219931999999998,0.1863648,418.3865000000001,6.5094,2.0577,0.017136684,0.013690943999999998
340404,75.68862775587506,90.9355,53.12966249999999,298.79233754638216,300.20420833333327,297.04475,0.0,0.0,0.0,340400,谢家集区,63.15706080000002,2.3965632,0.10342080000000001,62.68939920000001,1.0219931999999998,0.1863648,418.3865000000001,6.5094,2.0577,0.017136684,0.013690943999999998
340405,66.72782334570194,100.02347499999998,30.42026250000001,281.4671260435992,293.82954166666667,272.93920833333334,2.0,0.0,2.0,340400,八公山区,63.15706080000002,2.3965632,0.10342080000000001,62.68939920000001,1.0219931999999998,0.1863648,418.3865000000001,6.5094,2.0577,0.017136684,0.013690943999999998
340422,67.69513179112553,99.94220416666666,32.20290833333333,281.67470910636985,294.03662500000013,273.2715416666667,0.0,0.0,0.0,340400,寿县,63.15706080000002,2.3965632,0.10342080000000001,62.68939920000001,1.0219931999999998,0.1863648,418.3865000000001,6.5094,2.0577,0.017136684,0.013690943999999998
340506,70.33144464285714,99.7550625,33.331875000000004,282.1327050865803,293.9540416666667,274.38145833333334,0.0,0.0,0.0,340500,博望区,54.25703999999998,1.3348476,0.10899360000000001,55.58540760000001,1.1463444,0.1424628,444.27899999999977,5.955,2.0447,0.4244714279999999,0.295077492
340521,70.74299650974024,100.04550000000003,34.56719545454545,282.3769165507112,294.02329166666664,274.71066666666667,1.0,0.0,1.0,340500,当涂县,54.25703999999998,1.3348476,0.10899360000000001,55.58540760000001,1.1463444,0.1424628,444.27899999999977,5.955,2.0447,0.4244714279999999,0.295077492
340522,70.74496638450834,99.84899166666668,34.70849583333334,281.994814896413,293.834375,273.9588333333333,1.0,0.0,1.0,340500,含山县,54.25703999999998,1.3348476,0.10899360000000001,55.58540760000001,1.1463444,0.1424628,444.27899999999977,5.955,2.0447,0.4244714279999999,0.295077492
340523,70.22009975262831,99.8143125,33.072029166666674,281.8823246366729,294.0697083333334,273.64820833333334,27.0,0.0,27.0,340500,和县,54.25703999999998,1.3348476,0.10899360000000001,55.58540760000001,1.1463444,0.1424628,444.27899999999977,5.955,2.0447,0.4244714279999999,0.295077492
340604,62.01323238636365,99.94787916666662,27.04610833333333,280.7069830705009,293.39525,271.9199999999999,2.0,0.0,2.0,340600,烈山区,46.8091224,1.4059979999999999,0.0937332,47.552443200000006,0.926802,0.1386072,399.92380000000014,6.3959,1.625,0.058967352,0.046676412
340621,63.09296390692642,99.96567083333332,27.880020833333337,280.881473175634,293.4207916666666,272.31266666666664,8.0,0.0,8.0,340600,濉溪县,46.8091224,1.4059979999999999,0.0937332,47.552443200000006,0.926802,0.1386072,399.92380000000014,6.3959,1.625,0.058967352,0.046676412
340706,72.12582405689551,99.6868875,34.56739166666667,282.5677968460111,293.94770833333337,274.74825,4.0,0.0,4.0,340700,义安区,31.38199199999999,1.1439792,0.060393600000000006,30.44177640000001,0.5392008,0.1048788,488.18850000000015,6.7939,2.674,1.226596608,3.026301264
340722,72.45652023809521,99.35870416666668,35.282683333333345,282.3012490337043,293.52808333333337,274.128375,22.0,0.0,22.0,340700,枞阳县,31.38199199999999,1.1439792,0.060393600000000006,30.44177640000001,0.5392008,0.1048788,488.18850000000015,6.7939,2.674,1.226596608,3.026301264
340811,72.04106177721087,98.360625,35.621729166666654,282.7385670609153,293.62575,274.7667083333333,3.0,0.0,3.0,340800,宜秀区,76.35192840000002,3.2705208,0.1024488,69.0566796,1.3106448,0.26908200000000004,491.4662,7.5391,2.6323,46.872076572000005,73.13748163199999
340822,73.05256024659866,95.23541666666664,40.56845833333333,282.34267207792215,293.15320833333334,274.53508333333326,16.0,0.0,16.0,340800,怀宁县,76.35192840000002,3.2705208,0.1024488,69.0566796,1.3106448,0.26908200000000004,491.4662,7.5391,2.6323,46.872076572000005,73.13748163199999
340824,77.30285641233763,98.94923750000002,44.85585833333334,280.125339131107,291.25337499999995,271.49083333333334,2.0,0.0,2.0,340800,潜山县,76.35192840000002,3.2705208,0.1024488,69.0566796,1.3106448,0.26908200000000004,491.4662,7.5391,2.6323,46.872076572000005,73.13748163199999
340825,74.5051260745207,96.91151666666669,44.10502499999999,281.76571455627703,292.21537499999994,274.0653750000001,5.0,0.0,5.0,340800,太湖县,76.35192840000002,3.2705208,0.1024488,69.0566796,1.3106448,0.26908200000000004,491.4662,7.5391,2.6323,46.872076572000005,73.13748163199999
340826,74.88236881184291,96.6665625,41.706775,282.8004809833025,293.36750000000006,275.3420416666666,16.0,0.0,16.0,340800,宿松县,76.35192840000002,3.2705208,0.1024488,69.0566796,1.3106448,0.26908200000000004,491.4662,7.5391,2.6323,46.872076572000005,73.13748163199999
340827,72.14246028138531,95.74178333333334,35.98486666666667,283.18833557513915,294.0648750000001,275.5709166666666,6.0,0.0,6.0,340800,望江县,76.35192840000002,3.2705208,0.1024488,69.0566796,1.3106448,0.26908200000000004,491.4662,7.5391,2.6323,46.872076572000005,73.13748163199999
340828,76.93511535250465,99.34239583333334,42.86386666666667,279.5826965831788,291.01804166666665,270.05804166666667,8.0,0.0,8.0,340800,岳西县,76.35192840000002,3.2705208,0.1024488,69.0566796,1.3106448,0.26908200000000004,491.4662,7.5391,2.6323,46.872076572000005,73.13748163199999
340881,74.23634669526903,98.27179583333331,41.3468875,281.1951331941866,292.7303333333333,272.5495,17.0,0.0,17.0,340800,桐城市,76.35192840000002,3.2705208,0.1024488,69.0566796,1.3106448,0.26908200000000004,491.4662,7.5391,2.6323,46.872076572000005,73.13748163199999
341003,78.29238359230055,99.61902916666668,46.22955454545454,281.7480059910327,292.663375,273.44845833333335,0.0,0.0,0.0,341000,黄山区,29.55641399999999,2.1407976000000004,0.0315576,23.4664128,0.9941291999999999,0.05657040000000001,478.86939999999987,6.6919,2.29,0.03606606,0.029302884
341021,76.57667185374149,97.00314166666668,43.51409999999999,282.297861549165,292.38416666666666,274.41579166666673,6.0,0.0,6.0,341000,歙县,29.55641399999999,2.1407976000000004,0.0315576,23.4664128,0.9941291999999999,0.05657040000000001,478.86939999999987,6.6919,2.29,0.03606606,0.029302884
341022,77.31331331941867,98.27845833333336,43.26996363636363,282.38307003710577,292.3040416666667,274.47645833333337,2.0,0.0,2.0,341000,休宁县,29.55641399999999,2.1407976000000004,0.0315576,23.4664128,0.9941291999999999,0.05657040000000001,478.86939999999987,6.6919,2.29,0.03606606,0.029302884
341023,78.13542081787261,99.69562083333334,46.31823181818182,281.75830349412496,292.442125,273.28512500000005,0.0,0.0,0.0,341000,黟县,29.55641399999999,2.1407976000000004,0.0315576,23.4664128,0.9941291999999999,0.05657040000000001,478.86939999999987,6.6919,2.29,0.03606606,0.029302884
341024,77.82478353432285,99.00640000000004,47.27143636363635,282.32799829931975,292.04008333333326,274.0470833333333,0.0,0.0,0.0,341000,祁门县,29.55641399999999,2.1407976000000004,0.0315576,23.4664128,0.9941291999999999,0.05657040000000001,478.86939999999987,6.6919,2.29,0.03606606,0.029302884
341102,69.13481408858998,100.17526666666667,33.06817916666666,281.36671378324047,294.17129166666666,272.9363333333334,1.0,0.0,1.0,341100,琅琊区,97.82382960000002,3.7395108,0.1599264,84.88612079999999,1.5443136,0.2094012,454.8113,6.3638,2.2581,0.94937832,0.536548212
341103,68.9428344117192,99.89277083333336,33.460945833333334,281.3672181508967,294.24766666666665,272.73775,0.0,0.0,0.0,341100,南谯区,97.82382960000002,3.7395108,0.1599264,84.88612079999999,1.5443136,0.2094012,454.8113,6.3638,2.2581,0.94937832,0.536548212
341122,68.51706920609153,99.88241666666666,33.08826249999999,281.3673688543599,294.0492083333333,273.1596666666667,0.0,0.0,0.0,341100,来安县,97.82382960000002,3.7395108,0.1599264,84.88612079999999,1.5443136,0.2094012,454.8113,6.3638,2.2581,0.94937832,0.536548212
341124,69.57262127009892,100.01956666666668,33.315212499999994,281.57418166357445,294.2130416666667,273.04850000000005,1.0,0.0,1.0,341100,全椒县,97.82382960000002,3.7395108,0.1599264,84.88612079999999,1.5443136,0.2094012,454.8113,6.3638,2.2581,0.94937832,0.536548212
341125,67.97116188930117,100.02916666666664,31.396537500000004,281.43584029066164,294.20958333333334,272.64475,1.0,0.0,1.0,341100,定远县,97.82382960000002,3.7395108,0.1599264,84.88612079999999,1.5443136,0.2094012,454.8113,6.3638,2.2581,0.94937832,0.536548212
341126,66.69478779761904,99.9246375,28.5389,281.4535821351268,293.7523333333333,272.868875,6.0,0.0,6.0,341100,凤阳县,97.82382960000002,3.7395108,0.1599264,84.88612079999999,1.5443136,0.2094012,454.8113,6.3638,2.2581,0.94937832,0.536548212
341181,67.74175200216453,99.89557083333334,33.53405,281.39422773654917,293.69591666666673,273.53837500000003,3.0,0.0,3.0,341100,天长市,97.82382960000002,3.7395108,0.1599264,84.88612079999999,1.5443136,0.2094012,454.8113,6.3638,2.2581,0.94937832,0.536548212
341182,67.31602070578231,100.01775416666668,30.70255416666667,281.3644817176871,293.84070833333334,272.9085416666667,1.0,0.0,1.0,341100,明光市,97.82382960000002,3.7395108,0.1599264,84.88612079999999,1.5443136,0.2094012,454.8113,6.3638,2.2581,0.94937832,0.536548212
341202,65.63069192176873,100.07075833333334,29.76244166666666,281.3102032699444,293.6773333333333,272.9162083333334,20.0,0.0,20.0,341200,颍州区,131.06020320000002,5.6908008,0.2438424,127.28563559999998,1.8548028000000003,0.4141044,471.11120000000017,8.2553,2.2791,39.001462416,58.91474088
341203,65.6682866032777,99.869175,29.81805416666667,281.32274489795924,293.816625,272.95562500000005,14.0,0.0,14.0,341200,颍东区,131.06020320000002,5.6908008,0.2438424,127.28563559999998,1.8548028000000003,0.4141044,471.11120000000017,8.2553,2.2791,39.001462416,58.91474088
341204,75.68862775587506,90.9355,53.12966249999999,298.79233754638216,300.20420833333327,297.04475,13.0,0.0,13.0,341200,颍泉区,131.06020320000002,5.6908008,0.2438424,127.28563559999998,1.8548028000000003,0.4141044,471.11120000000017,8.2553,2.2791,39.001462416,58.91474088
341221,65.46354914965985,99.81270833333332,29.0694125,281.31347155225717,293.3883333333334,273.09625,45.0,0.0,45.0,341200,临泉县,131.06020320000002,5.6908008,0.2438424,127.28563559999998,1.8548028000000003,0.4141044,471.11120000000017,8.2553,2.2791,39.001462416,58.91474088
341222,63.94505577844775,99.9860625,29.067254166666668,281.2088691249226,294.0035833333334,273.0140833333333,7.0,0.0,7.0,341200,太和县,131.06020320000002,5.6908008,0.2438424,127.28563559999998,1.8548028000000003,0.4141044,471.11120000000017,8.2553,2.2791,39.001462416,58.91474088
341225,65.94239576762527,100.01066666666668,29.99116666666666,281.3646781462585,293.63420833333333,273.0000833333333,39.0,0.0,39.0,341200,阜南县,131.06020320000002,5.6908008,0.2438424,127.28563559999998,1.8548028000000003,0.4141044,471.11120000000017,8.2553,2.2791,39.001462416,58.91474088
341226,66.18247335343229,100.01080833333334,29.97525833333333,281.43733665739023,293.9216666666667,272.95816666666667,14.0,0.0,14.0,341200,颍上县,131.06020320000002,5.6908008,0.2438424,127.28563559999998,1.8548028000000003,0.4141044,471.11120000000017,8.2553,2.2791,39.001462416,58.91474088
341282,63.99553104901051,99.87869583333334,28.166941666666673,281.2137925556585,293.8199583333333,273.11100000000005,2.0,0.0,2.0,341200,界首市,131.06020320000002,5.6908008,0.2438424,127.28563559999998,1.8548028000000003,0.4141044,471.11120000000017,8.2553,2.2791,39.001462416,58.91474088
341302,62.81206932977739,99.9564875,26.7381125,280.74018800247364,293.2079999999999,272.02641666666665,20.0,0.0,20.0,341300,埇桥区,110.45545560000004,4.3069968,0.1811808,109.85903640000002,1.6932888,0.34979040000000006,429.97989999999993,7.7168,1.9654,3.412658304,7.531370604
341321,59.60421822047003,99.65834583333334,22.100779166666666,280.63277299783556,293.34062499999993,271.4787083333334,7.0,0.0,7.0,341300,砀山县,110.45545560000004,4.3069968,0.1811808,109.85903640000002,1.6932888,0.34979040000000006,429.97989999999993,7.7168,1.9654,3.412658304,7.531370604
341322,60.77660554267161,99.52756666666664,25.687929166666674,280.63445129870115,293.4145000000001,271.5964583333333,1.0,0.0,1.0,341300,萧县,110.45545560000004,4.3069968,0.1811808,109.85903640000002,1.6932888,0.34979040000000006,429.97989999999993,7.7168,1.9654,3.412658304,7.531370604
341323,63.366066268552856,99.94643333333336,26.493049999999997,280.8157855210265,293.084375,272.17879166666665,7.0,0.0,7.0,341300,灵璧县,110.45545560000004,4.3069968,0.1811808,109.85903640000002,1.6932888,0.34979040000000006,429.97989999999993,7.7168,1.9654,3.412658304,7.531370604
341324,64.22613678494125,99.95855833333336,26.979875,280.90111096938773,293.070625,272.3179166666667,6.0,0.0,6.0,341300,泗县,110.45545560000004,4.3069968,0.1811808,109.85903640000002,1.6932888,0.34979040000000006,429.97989999999993,7.7168,1.9654,3.412658304,7.531370604
341502,68.97459354128016,99.74140833333335,33.706175,281.82050289888696,294.24675,273.2282916666667,8.0,0.0,8.0,341500,金安区,91.40856480000002,3.5907948,0.150498,82.85405759999999,1.5006384,0.254664,470.29520000000014,7.1285,2.3336,26.661348288000003,37.612114776
341503,68.85633305504021,100.03696666666669,33.22880833333333,281.55384624304264,293.79720833333334,272.949875,8.0,0.0,8.0,341500,裕安区,91.40856480000002,3.5907948,0.150498,82.85405759999999,1.5006384,0.254664,470.29520000000014,7.1285,2.3336,26.661348288000003,37.612114776
341522,67.19702995516388,99.96769166666664,31.56887083333333,281.67122506957344,294.0132083333333,273.143625,13.0,0.0,13.0,341500,霍邱县,91.40856480000002,3.5907948,0.150498,82.85405759999999,1.5006384,0.254664,470.29520000000014,7.1285,2.3336,26.661348288000003,37.612114776
341523,72.84093466682127,99.35255833333336,37.1702125,281.2794943181819,293.4134583333334,272.37945833333333,0.0,0.0,0.0,341500,舒城县,91.40856480000002,3.5907948,0.150498,82.85405759999999,1.5006384,0.254664,470.29520000000014,7.1285,2.3336,26.661348288000003,37.612114776
341524,73.789052945269,99.57524583333334,40.8194375,280.75056076066795,292.8312916666667,271.4370833333333,23.0,0.0,23.0,341500,金寨县,91.40856480000002,3.5907948,0.150498,82.85405759999999,1.5006384,0.254664,470.29520000000014,7.1285,2.3336,26.661348288000003,37.612114776
341525,74.3535594658318,99.11704583333332,41.32092500000001,280.59944387755087,292.5495,271.388,17.0,0.0,17.0,341500,霍山县,91.40856480000002,3.5907948,0.150498,82.85405759999999,1.5006384,0.254664,470.29520000000014,7.1285,2.3336,26.661348288000003,37.612114776
341602,62.23361923701302,99.8378625,27.634325000000004,280.9533865182437,293.79766666666666,272.56808333333333,20.0,0.0,20.0,341600,谯城区,92.46276359999996,3.8842092000000004,0.1966032,91.95356520000004,1.5109416000000002,0.3124008,512.2231,8.8778,2.9495,4.77019044,9.503999892000001
341621,63.29459131880024,99.97172916666668,28.725887499999995,280.9858577999382,293.69983333333334,272.67900000000003,29.0,0.0,29.0,341600,涡阳县,92.46276359999996,3.8842092000000004,0.1966032,91.95356520000004,1.5109416000000002,0.3124008,512.2231,8.8778,2.9495,4.77019044,9.503999892000001
341622,64.55847035405073,99.98982083333335,28.9511,281.0648463203463,293.608375,272.76575,12.0,0.0,12.0,341600,蒙城县,92.46276359999996,3.8842092000000004,0.1966032,91.95356520000004,1.5109416000000002,0.3124008,512.2231,8.8778,2.9495,4.77019044,9.503999892000001
341623,64.9593306586271,100.02715,29.379449999999995,281.20114996907853,293.8255,272.94508333333334,43.0,0.0,43.0,341600,利辛县,92.46276359999996,3.8842092000000004,0.1966032,91.95356520000004,1.5109416000000002,0.3124008,512.2231,8.8778,2.9495,4.77019044,9.503999892000001
341702,73.95571131725417,99.74947499999998,35.8435375,282.6893759276439,293.8150416666666,274.8235833333333,1.0,0.0,1.0,341700,贵池区,31.7637936,1.0430208,0.04720680000000001,27.86911920000001,0.478548,0.08773919999999999,472.85459999999983,6.523,2.3395,1.553230404,0.8126759160000001
341721,74.68336528679654,98.99843749999998,34.080783333333336,283.0084827226346,293.7729166666666,275.2425,13.0,0.0,13.0,341700,东至县,31.7637936,1.0430208,0.04720680000000001,27.86911920000001,0.478548,0.08773919999999999,472.85459999999983,6.523,2.3395,1.553230404,0.8126759160000001
341722,76.64866371753247,99.34385833333332,42.187816666666656,282.3143677334571,293.15816666666666,273.9963333333333,0.0,0.0,0.0,341700,石台县,31.7637936,1.0430208,0.04720680000000001,27.86911920000001,0.478548,0.08773919999999999,472.85459999999983,6.523,2.3395,1.553230404,0.8126759160000001
341723,75.57547131648111,99.61725833333333,40.74802500000001,282.19265194032164,293.57400000000007,274.01075,3.0,0.0,3.0,341700,青阳县,31.7637936,1.0430208,0.04720680000000001,27.86911920000001,0.478548,0.08773919999999999,472.85459999999983,6.523,2.3395,1.553230404,0.8126759160000001
341802,71.84454556277055,99.90395416666668,35.15096250000001,282.61475823283854,294.35379166666667,274.91158333333334,1.0,0.0,1.0,341800,宣州区,52.48518119999999,1.8424584,0.083268,48.7166724,1.0778184,0.1323216,498.23180000000025,6.2955,2.5689,0.305612352,0.17634801600000002
341821,71.5395774466605,99.8247291666667,33.78932727272728,282.6135465754483,294.246375,275.2305,1.0,0.0,1.0,341800,郎溪县,52.48518119999999,1.8424584,0.083268,48.7166724,1.0778184,0.1323216,498.23180000000025,6.2955,2.5689,0.305612352,0.17634801600000002
341822,72.72987665429807,99.98328333333336,35.32334545454545,282.51584059987624,294.41045833333334,275.23766666666666,0.0,0.0,0.0,341800,广德县,52.48518119999999,1.8424584,0.083268,48.7166724,1.0778184,0.1323216,498.23180000000025,6.2955,2.5689,0.305612352,0.17634801600000002
341823,73.97702035405072,99.720875,38.18833333333333,282.415139958256,294.027125,274.5020833333334,0.0,0.0,0.0,341800,泾县,52.48518119999999,1.8424584,0.083268,48.7166724,1.0778184,0.1323216,498.23180000000025,6.2955,2.5689,0.305612352,0.17634801600000002
341824,77.52968410250466,98.82782916666667,44.17190454545455,281.65919990723563,292.5735,273.7392916666667,2.0,0.0,2.0,341800,绩溪县,52.48518119999999,1.8424584,0.083268,48.7166724,1.0778184,0.1323216,498.23180000000025,6.2955,2.5689,0.305612352,0.17634801600000002
341825,77.3038091566172,99.45543333333332,43.54024166666667,281.72580558132336,292.9725416666667,273.589875,0.0,0.0,0.0,341800,旌德县,52.48518119999999,1.8424584,0.083268,48.7166724,1.0778184,0.1323216,498.23180000000025,6.2955,2.5689,0.305612352,0.17634801600000002
341881,76.04427946042055,99.2433625,39.79090833333333,281.95314482838575,293.59504166666665,274.29754166666663,2.0,0.0,2.0,341800,宁国市,52.48518119999999,1.8424584,0.083268,48.7166724,1.0778184,0.1323216,498.23180000000025,6.2955,2.5689,0.305612352,0.17634801600000002
350111,80.85322099567098,98.79238333333332,51.37239583333334,286.42830337816946,295.91116666666665,278.9544583333333,11.0,1.0,10.0,350100,晋安区,112.42313999999998,2.0977704,0.360774,123.55662239999998,4.067658,0.23075279999999998,339.566,5.4446,1.1831,28.785322836,38.081264831999995
350121,79.53027855983301,98.02993333333336,52.96112083333333,286.3409353741497,295.81458333333336,278.1644583333334,3.0,0.0,3.0,350100,闽侯县,112.42313999999998,2.0977704,0.360774,123.55662239999998,4.067658,0.23075279999999998,339.566,5.4446,1.1831,28.785322836,38.081264831999995
350122,81.1552783627087,97.92025,50.75224583333334,285.81519395485475,294.829625,278.4687083333334,8.0,0.0,8.0,350100,连江县,112.42313999999998,2.0977704,0.360774,123.55662239999998,4.067658,0.23075279999999998,339.566,5.4446,1.1831,28.785322836,38.081264831999995
350124,77.82943310528756,98.27934583333335,50.41387916666667,286.53383344928875,295.90504166666665,277.249375,7.0,0.0,7.0,350100,闽清县,112.42313999999998,2.0977704,0.360774,123.55662239999998,4.067658,0.23075279999999998,339.566,5.4446,1.1831,28.785322836,38.081264831999995
350125,79.38643156307981,98.41867916666666,48.25969583333333,286.0892294758814,296.03825,277.092875,2.0,0.0,2.0,350100,永泰县,112.42313999999998,2.0977704,0.360774,123.55662239999998,4.067658,0.23075279999999998,339.566,5.4446,1.1831,28.785322836,38.081264831999995
350181,79.63273280380331,97.02647083333332,49.52845416666668,287.3451101963512,293.82825,281.79020833333334,16.0,0.0,16.0,350100,福清市,112.42313999999998,2.0977704,0.360774,123.55662239999998,4.067658,0.23075279999999998,339.566,5.4446,1.1831,28.785322836,38.081264831999995
350212,78.52273675788497,98.72900416666666,47.474625,288.12769488249853,297.02320833333334,280.73158333333333,0.0,0.0,0.0,350200,同安区,145.80693359999995,3.1563432000000002,0.6206543999999999,160.63793639999994,6.903467999999999,0.23175720000000002,374.85799999999983,6.0943,1.0489,25.750764431999997,34.282131228000004
350302,77.79803172155225,98.39372916666665,46.717945833333346,287.29697800711193,296.73945833333335,279.21183333333335,31.0,0.0,31.0,350300,城厢区,44.572615200000016,1.4492843999999998,0.07004880000000001,44.31228120000001,0.9346428,0.1552932,350.44849999999985,4.8249,1.4394,1.264877856,2.56742136
350303,78.95882679730985,97.90044583333334,45.10500000000001,286.60997398732223,296.22350000000006,278.70504166666666,3.0,0.0,3.0,350300,涵江区,44.572615200000016,1.4492843999999998,0.07004880000000001,44.31228120000001,0.9346428,0.1552932,350.44849999999985,4.8249,1.4394,1.264877856,2.56742136
350304,76.96396400355601,98.32159166666666,44.0282,287.7930635049475,296.32375,280.4727916666667,8.0,0.0,8.0,350300,荔城区,44.572615200000016,1.4492843999999998,0.07004880000000001,44.31228120000001,0.9346428,0.1552932,350.44849999999985,4.8249,1.4394,1.264877856,2.56742136
350305,77.09552712971552,96.2902375,47.47847083333333,287.84569410946204,294.00983333333335,282.2105416666667,9.0,0.0,9.0,350300,秀屿区,44.572615200000016,1.4492843999999998,0.07004880000000001,44.31228120000001,0.9346428,0.1552932,350.44849999999985,4.8249,1.4394,1.264877856,2.56742136
350322,79.68286940708101,98.3920125,48.94118333333334,286.2002489950525,295.9291666666666,277.734625,5.0,0.0,5.0,350300,仙游县,44.572615200000016,1.4492843999999998,0.07004880000000001,44.31228120000001,0.9346428,0.1552932,350.44849999999985,4.8249,1.4394,1.264877856,2.56742136
350402,79.1082375038652,99.43692916666667,49.66223333333334,286.34550340136053,294.68475,276.14458333333334,0.0,0.0,0.0,350400,梅列区,43.95102120000002,1.5823512,0.1009908,39.19321080000001,0.7913051999999999,0.170748,401.05169999999987,5.5189,1.8877,1.07004564,1.471913856
350403,78.93199775046385,99.28247083333332,48.57546666666667,286.47937476808914,294.9159166666667,275.97262500000005,2.0,0.0,2.0,350400,三元区,43.95102120000002,1.5823512,0.1009908,39.19321080000001,0.7913051999999999,0.170748,401.05169999999987,5.5189,1.8877,1.07004564,1.471913856
350421,80.98275534168214,99.2979125,49.6288125,285.72632842455164,294.10291666666666,275.59916666666663,0.0,0.0,0.0,350400,明溪县,43.95102120000002,1.5823512,0.1009908,39.19321080000001,0.7913051999999999,0.170748,401.05169999999987,5.5189,1.8877,1.07004564,1.471913856
350423,81.26478445423623,99.42404583333332,53.02797083333334,286.0272187306742,294.52608333333336,275.64449999999994,0.0,0.0,0.0,350400,清流县,43.95102120000002,1.5823512,0.1009908,39.19321080000001,0.7913051999999999,0.170748,401.05169999999987,5.5189,1.8877,1.07004564,1.471913856
350424,81.77267407622136,99.34969999999998,54.61237916666667,285.65712774427953,295.0046250000001,276.1710416666666,1.0,0.0,1.0,350400,宁化县,43.95102120000002,1.5823512,0.1009908,39.19321080000001,0.7913051999999999,0.170748,401.05169999999987,5.5189,1.8877,1.07004564,1.471913856
350425,79.02930154993815,98.97159583333332,47.23576666666666,286.3922019557822,294.86991666666665,275.81783333333334,0.0,0.0,0.0,350400,大田县,43.95102120000002,1.5823512,0.1009908,39.19321080000001,0.7913051999999999,0.170748,401.05169999999987,5.5189,1.8877,1.07004564,1.471913856
350426,76.41772508503402,98.04812916666668,46.50690833333332,287.0301966218306,295.86445833333335,277.1972916666667,2.0,0.0,2.0,350400,尤溪县,43.95102120000002,1.5823512,0.1009908,39.19321080000001,0.7913051999999999,0.170748,401.05169999999987,5.5189,1.8877,1.07004564,1.471913856
