date,city,cityCode,confirmed,cured,dead
2020-03-22,济宁市,370800,260,259,0
2020-03-22,泰安市,370900,35,33,2
2020-03-22,威海市,371000,38,37,1
2020-03-22,日照市,371100,16,16,0
2020-03-22,临沂市,371300,49,49,0
2020-03-22,德州市,371400,37,35,2
2020-03-22,聊城市,371500,38,38,0
2020-03-22,滨州市,371600,15,15,0
2020-03-22,菏泽市,371700,18,18,0
2020-03-22,郑州市,410100,157,152,5
2020-03-22,开封市,410200,26,26,0
2020-03-22,洛阳市,410300,31,30,1
2020-03-22,平顶山市,410400,58,57,1
2020-03-22,安阳市,410500,53,53,0
2020-03-22,鹤壁市,410600,19,19,0
2020-03-22,新乡市,410700,57,54,3
2020-03-22,焦作市,410800,32,31,1
2020-03-22,濮阳市,410900,17,17,0
2020-03-22,许昌市,411000,39,38,1
2020-03-22,漯河市,411100,35,35,0
2020-03-22,三门峡市,411200,7,6,1
2020-03-22,南阳市,411300,156,153,3
2020-03-22,商丘市,411400,91,88,3
2020-03-22,信阳市,411500,274,272,2
2020-03-22,周口市,411600,76,75,1
2020-03-22,驻马店市,411700,139,139,0
2020-03-22,济源市,419001,5,5,0
2020-03-22,武汉市,420100,50005,42354,2508
2020-03-22,黄石市,420200,1015,973,38
2020-03-22,十堰市,420300,672,663,8
2020-03-22,宜昌市,420500,931,891,36
2020-03-22,襄阳市,420600,1175,1131,39
2020-03-22,鄂州市,420700,1394,1319,59
2020-03-22,荆门市,420800,928,884,39
2020-03-22,孝感市,420900,3518,3366,128
2020-03-22,荆州市,421000,1580,1525,51
2020-03-22,黄冈市,421100,2907,2782,125
2020-03-22,咸宁市,421200,836,821,15
2020-03-22,随州市,421300,1307,1252,45
2020-03-22,恩施土家族苗族自治州,422800,252,245,7
2020-03-22,仙桃市,429004,575,547,22
2020-03-22,潜江市,429005,198,187,9
2020-03-22,天门市,429006,496,481,15
2020-03-22,神农架林区,429021,11,11,0
2020-03-22,长沙市,430100,242,240,2
2020-03-22,株洲市,430200,80,80,0
2020-03-22,湘潭市,430300,36,36,0
2020-03-22,衡阳市,430400,48,48,0
2020-03-22,邵阳市,430500,102,101,1
2020-03-22,岳阳市,430600,156,155,1
2020-03-22,常德市,430700,82,82,0
2020-03-22,张家界市,430800,5,5,0
2020-03-22,益阳市,430900,60,60,0
2020-03-22,郴州市,431000,39,39,0
2020-03-22,永州市,431100,44,44,0
2020-03-22,怀化市,431200,40,40,0
2020-03-22,娄底市,431300,76,76,0
2020-03-22,湘西土家族苗族自治州,433100,8,8,0
2020-03-22,广州市,440100,369,335,1
2020-03-22,韶关市,440200,10,9,1
2020-03-22,深圳市,440300,439,411,3
2020-03-22,珠海市,440400,101,97,1
2020-03-22,汕头市,440500,25,25,0
2020-03-22,佛山市,440600,87,84,0
2020-03-22,江门市,440700,23,23,0
2020-03-22,湛江市,440800,23,22,0
2020-03-22,茂名市,440900,14,14,0
2020-03-22,肇庆市,441200,20,18,1
2020-03-22,惠州市,441300,62,62,0
2020-03-22,梅州市,441400,17,16,0
2020-03-22,汕尾市,441500,5,5,0
2020-03-22,河源市,441600,4,4,0
2020-03-22,阳江市,441700,14,14,0
2020-03-22,清远市,441800,12,12,0
2020-03-22,东莞市,441900,100,99,1
2020-03-22,中山市,442000,68,64,0
2020-03-22,潮州市,445100,5,5,0
2020-03-22,揭阳市,445200,9,8,0
2020-03-22,云浮市,445300,0,0,0
2020-03-22,南宁市,450100,55,55,0
2020-03-22,柳州市,450200,24,24,0
2020-03-22,桂林市,450300,32,32,0
2020-03-22,梧州市,450400,5,5,0
2020-03-22,北海市,450500,44,43,1
2020-03-22,防城港市,450600,19,19,0
2020-03-22,钦州市,450700,8,8,0
2020-03-22,贵港市,450800,8,8,0
2020-03-22,玉林市,450900,11,11,0
2020-03-22,百色市,451000,3,3,0
2020-03-22,贺州市,451100,4,4,0
2020-03-22,河池市,451200,28,27,1
2020-03-22,来宾市,451300,11,11,0
2020-03-22,崇左市,451400,0,0,0
2020-03-22,海口市,460100,39,38,0
2020-03-22,三亚市,460200,54,53,1
2020-03-22,三沙市,460300,0,0,0
2020-03-22,儋州市,460400,15,14,1
2020-03-22,五指山市,469001,0,0,0
2020-03-22,琼海市,469002,6,5,1
2020-03-22,文昌市,469005,3,3,0
2020-03-22,万宁市,469006,13,13,0
2020-03-22,东方市,469007,3,2,1
2020-03-22,定安县,469021,3,2,1
2020-03-22,屯昌县,469022,0,0,0
2020-03-22,澄迈县,469023,9,8,1
2020-03-22,临高县,469024,6,6,0
2020-03-22,白沙黎族自治县,469025,0,0,0
2020-03-22,昌江黎族自治县,469026,7,7,0
2020-03-22,乐东黎族自治县,469027,2,2,0
2020-03-22,陵水黎族自治县,469028,4,4,0
2020-03-22,保亭黎族苗族自治县,469029,3,3,0
2020-03-22,琼中黎族苗族自治县,469030,1,1,0
2020-03-22,成都市,510100,148,141,3
2020-03-22,自贡市,510300,9,9,0
2020-03-22,攀枝花市,510400,16,16,0
2020-03-22,泸州市,510500,24,24,0
2020-03-22,德阳市,510600,18,18,0
2020-03-22,绵阳市,510700,22,22,0
2020-03-22,广元市,510800,6,6,0
2020-03-22,遂宁市,510900,17,17,0
2020-03-22,内江市,511000,22,22,0
2020-03-22,乐山市,511100,3,3,0
2020-03-22,南充市,511300,39,39,0
2020-03-22,眉山市,511400,8,8,0
2020-03-22,宜宾市,511500,12,12,0
2020-03-22,广安市,511600,30,30,0
2020-03-22,达州市,511700,42,42,0
2020-03-22,雅安市,511800,7,7,0
2020-03-22,巴中市,511900,24,24,0
2020-03-22,资阳市,512000,4,4,0
2020-03-22,阿坝藏族羌族自治州,513200,1,1,0
2020-03-22,甘孜藏族自治州,513300,78,78,0
2020-03-22,凉山彝族自治州,513400,13,13,0
2020-03-22,贵阳市,520100,36,35,1
2020-03-22,六盘水市,520200,10,9,1
2020-03-22,遵义市,520300,32,32,0
2020-03-22,安顺市,520400,4,4,0
2020-03-22,毕节市,520500,23,23,0
2020-03-22,铜仁市,520600,10,10,0
2020-03-22,黔西南布依族苗族自治州,522300,4,4,0
2020-03-22,黔东南苗族侗族自治州,522600,10,10,0
2020-03-22,黔南布依族苗族自治州,522700,17,17,0
2020-03-22,昆明市,530100,53,53,0
2020-03-22,曲靖市,530300,13,13,0
2020-03-22,玉溪市,530400,14,13,1
2020-03-22,保山市,530500,9,9,0
2020-03-22,昭通市,530600,25,25,0
2020-03-22,丽江市,530700,7,7,0
2020-03-22,普洱市,530800,4,4,0
2020-03-22,临沧市,530900,1,1,0
2020-03-22,楚雄彝族自治州,532300,4,4,0
2020-03-22,红河哈尼族彝族自治州,532500,9,9,0
2020-03-22,文山壮族苗族自治州,532600,2,2,0
2020-03-22,西双版纳傣族自治州,532800,15,14,1
2020-03-22,大理白族自治州,532900,13,13,0
2020-03-22,德宏傣族景颇族自治州,533100,5,5,0
2020-03-22,怒江傈僳族自治州,533300,0,0,0
2020-03-22,迪庆藏族自治州,533400,0,0,0
2020-03-22,拉萨市,540100,1,1,0
2020-03-22,日喀则市,540200,0,0,0
2020-03-22,昌都市,540300,0,0,0
2020-03-22,林芝市,540400,0,0,0
2020-03-22,那曲,542400,0,0,0
2020-03-22,阿里地区,542500,0,0,0
2020-03-22,西安市,610100,120,114,3
2020-03-22,铜川市,610200,8,8,0
2020-03-22,宝鸡市,610300,13,13,0
2020-03-22,咸阳市,610400,17,16,0
2020-03-22,渭南市,610500,15,14,0
2020-03-22,延安市,610600,8,8,0
2020-03-22,汉中市,610700,26,26,0
2020-03-22,榆林市,610800,3,3,0
2020-03-22,安康市,610900,26,26,0
2020-03-22,商洛市,611000,7,7,0
2020-03-22,兰州市,620100,36,34,2
2020-03-22,嘉峪关市,620200,0,0,0
2020-03-22,金昌市,620300,1,1,0
2020-03-22,白银市,620400,4,4,0
2020-03-22,天水市,620500,12,12,0
2020-03-22,武威市,620600,0,0,0
2020-03-22,张掖市,620700,2,2,0
2020-03-22,平凉市,620800,9,9,0
2020-03-22,酒泉市,620900,0,0,0
2020-03-22,庆阳市,621000,3,3,0
2020-03-22,定西市,621100,9,9,0
2020-03-22,陇南市,621200,4,4,0
2020-03-22,临夏回族自治州,622900,3,3,0
2020-03-22,甘南藏族自治州,623000,8,8,0
2020-03-22,西宁市,630100,15,15,0
2020-03-22,海东市,630200,0,0,0
2020-03-22,海北藏族自治州,632200,3,3,0
2020-03-22,黄南藏族自治州,632300,0,0,0
2020-03-22,海南藏族自治州,632500,0,0,0
2020-03-22,果洛藏族自治州,632600,0,0,0
2020-03-22,玉树藏族自治州,632700,0,0,0
2020-03-22,海西蒙古族藏族自治州,632800,0,0,0
2020-03-22,银川市,640100,36,36,0
2020-03-22,石嘴山市,640200,1,1,0
2020-03-22,吴忠市,640300,28,28,0
2020-03-22,固原市,640400,5,5,0
2020-03-22,中卫市,640500,4,4,0
2020-03-22,乌鲁木齐市,650100,23,23,0
2020-03-22,克拉玛依市,650200,0,0,0
2020-03-22,吐鲁番市,650400,3,3,0
2020-03-22,昌吉回族自治州,652300,4,4,0
2020-03-22,博尔塔拉蒙古自治州,652700,0,0,0
2020-03-22,巴音郭楞蒙古自治州,652800,3,3,0
2020-03-22,阿克苏地区,652900,1,1,0
2020-03-22,克孜勒苏柯尔克孜自治州,653000,0,0,0
2020-03-22,喀什地区,653100,0,0,0
2020-03-22,和田地区,653200,0,0,0
2020-03-22,伊犁哈萨克自治州,654000,18,18,0
2020-03-22,塔城地区,654200,0,0,0
2020-03-22,阿勒泰地区,654300,0,0,0
2020-03-22,石河子市,659001,4,3,1
2020-03-22,阿拉尔市,659002,0,0,0
2020-03-22,图木舒克市,659003,0,0,0
2020-03-22,五家渠市,659004,2,2,0
2020-03-22,北屯市,659005,0,0,0
2020-03-22,铁门关市,659006,0,0,0
2020-03-22,双河市,659007,0,0,0
2020-03-22,可克达拉市,659008,0,0,0
2020-03-22,台湾省,710000,169,28,2
2020-03-22,香港特别行政区,810000,317,100,4
2020-03-22,澳门特别行政区,820000,20,10,0
2020-03-23,石家庄市,130100,29,29,0
2020-03-23,唐山市,130200,58,55,1
2020-03-23,秦皇岛市,130300,10,9,1
2020-03-23,邯郸市,130400,32,32,0
2020-03-23,邢台市,130500,23,22,1
2020-03-23,保定市,130600,32,32,0
2020-03-23,张家口市,130700,41,41,0
2020-03-23,承德市,130800,7,7,0
2020-03-23,沧州市,130900,48,45,3
2020-03-23,廊坊市,131000,30,30,0
2020-03-23,衡水市,131100,8,8,0
2020-03-23,太原市,140100,20,20,0
2020-03-23,大同市,140200,12,12,0
2020-03-23,阳泉市,140300,4,4,0
2020-03-23,长治市,140400,8,8,0
2020-03-23,晋城市,140500,10,10,0
2020-03-23,朔州市,140600,8,8,0
2020-03-23,晋中市,140700,37,37,0
2020-03-23,运城市,140800,19,19,0
2020-03-23,忻州市,140900,7,7,0
2020-03-23,临汾市,141000,2,2,0
2020-03-23,吕梁市,141100,6,6,0
2020-03-23,呼和浩特市,150100,7,7,0
2020-03-23,包头市,150200,11,11,0
2020-03-23,乌海市,150300,2,2,0
2020-03-23,赤峰市,150400,9,9,0
2020-03-23,通辽市,150500,7,7,0
2020-03-23,鄂尔多斯市,150600,11,11,0
2020-03-23,呼伦贝尔市,150700,7,7,0
2020-03-23,巴彦淖尔市,150800,8,7,1
2020-03-23,乌兰察布市,150900,3,3,0
2020-03-23,兴安盟,152200,1,1,0
2020-03-23,锡林郭勒盟,152500,9,9,0
2020-03-23,阿拉善盟,152900,0,0,0
2020-03-23,沈阳市,210100,28,28,0
2020-03-23,大连市,210200,19,19,0
2020-03-23,鞍山市,210300,4,4,0
2020-03-23,本溪市,210500,3,3,0
2020-03-23,丹东市,210600,11,11,0
2020-03-23,锦州市,210700,12,12,0
2020-03-23,营口市,210800,1,1,0
2020-03-23,阜新市,210900,8,8,0
2020-03-23,辽阳市,211000,3,3,0
2020-03-23,盘锦市,211100,11,11,0
2020-03-23,铁岭市,211200,7,7,0
2020-03-23,朝阳市,211300,6,5,1
2020-03-23,葫芦岛市,211400,12,11,1
2020-03-23,长春市,220100,45,45,0
2020-03-23,吉林市,220200,5,5,0
2020-03-23,四平市,220300,15,14,1
2020-03-23,辽源市,220400,7,7,0
2020-03-23,通化市,220500,6,6,0
2020-03-23,白山市,220600,0,0,0
2020-03-23,松原市,220700,2,2,0
2020-03-23,白城市,220800,1,1,0
2020-03-23,延边朝鲜族自治州,222400,5,5,0
2020-03-23,哈尔滨市,230100,198,193,4
2020-03-23,齐齐哈尔市,230200,43,41,1
2020-03-23,鸡西市,230300,46,46,0
2020-03-23,鹤岗市,230400,5,5,0
2020-03-23,双鸭山市,230500,52,49,3
2020-03-23,大庆市,230600,26,25,1
2020-03-23,伊春市,230700,1,1,0
2020-03-23,佳木斯市,230800,15,15,0
2020-03-23,七台河市,230900,17,17,0
2020-03-23,牡丹江市,231000,15,15,0
2020-03-23,黑河市,231100,14,13,0
2020-03-23,绥化市,231200,47,43,4
2020-03-23,大兴安岭地区,232700,3,3,0
2020-03-23,南京市,320100,93,93,0
2020-03-23,无锡市,320200,55,55,0
2020-03-23,徐州市,320300,79,79,0
2020-03-23,常州市,320400,51,51,0
2020-03-23,苏州市,320500,87,87,0
2020-03-23,南通市,320600,40,40,0
2020-03-23,连云港市,320700,48,48,0
2020-03-23,淮安市,320800,66,66,0
2020-03-23,盐城市,320900,27,27,0
2020-03-23,扬州市,321000,23,23,0
2020-03-23,镇江市,321100,12,12,0
2020-03-23,泰州市,321200,37,37,0
2020-03-23,宿迁市,321300,13,13,0
2020-03-23,杭州市,330100,181,181,0
2020-03-23,宁波市,330200,157,157,0
2020-03-23,温州市,330300,504,503,1
2020-03-23,嘉兴市,330400,45,45,0
2020-03-23,湖州市,330500,10,10,0
2020-03-23,绍兴市,330600,42,42,0
2020-03-23,金华市,330700,55,55,0
2020-03-23,衢州市,330800,14,14,0
2020-03-23,舟山市,330900,10,10,0
2020-03-23,台州市,331000,146,146,0
2020-03-23,丽水市,331100,17,17,0
2020-03-23,合肥市,340100,174,173,1
2020-03-23,芜湖市,340200,34,34,0
2020-03-23,蚌埠市,340300,160,155,5
2020-03-23,淮南市,340400,27,27,0
2020-03-23,马鞍山市,340500,38,38,0
2020-03-23,淮北市,340600,27,27,0
2020-03-23,铜陵市,340700,29,29,0
2020-03-23,安庆市,340800,83,83,0
2020-03-23,黄山市,341000,9,9,0
2020-03-23,滁州市,341100,13,13,0
2020-03-23,阜阳市,341200,155,155,0
2020-03-23,宿州市,341300,41,41,0
2020-03-23,六安市,341500,69,69,0
2020-03-23,亳州市,341600,108,108,0
2020-03-23,池州市,341700,17,17,0
2020-03-23,宣城市,341800,6,6,0
2020-03-23,福州市,350100,72,71,1
2020-03-23,厦门市,350200,35,35,0
2020-03-23,莆田市,350300,56,56,0
2020-03-23,三明市,350400,14,14,0
2020-03-23,泉州市,350500,47,47,0
2020-03-23,漳州市,350600,20,20,0
2020-03-23,南平市,350700,20,20,0
2020-03-23,龙岩市,350800,6,6,0
2020-03-23,宁德市,350900,26,26,0
2020-03-23,南昌市,360100,230,230,0
2020-03-23,景德镇市,360200,6,6,0
2020-03-23,萍乡市,360300,33,33,0
2020-03-23,九江市,360400,118,118,0
2020-03-23,新余市,360500,130,130,0
2020-03-23,鹰潭市,360600,18,18,0
2020-03-23,赣州市,360700,76,75,1
2020-03-23,吉安市,360800,22,22,0
2020-03-23,宜春市,360900,106,106,0
2020-03-23,抚州市,361000,72,72,0
2020-03-23,上饶市,361100,123,123,0
2020-03-23,济南市,370100,47,47,0
2020-03-23,青岛市,370200,61,60,1
2020-03-23,淄博市,370300,30,29,1
2020-03-23,枣庄市,370400,24,24,0
2020-03-23,东营市,370500,0,0,0
2020-03-23,烟台市,370600,47,47,0
2020-03-23,潍坊市,370700,44,44,0
2020-03-23,济宁市,370800,260,260,0
2020-03-23,泰安市,370900,35,33,2
2020-03-23,威海市,371000,38,37,1
2020-03-23,日照市,371100,16,16,0
2020-03-23,临沂市,371300,49,49,0
2020-03-23,德州市,371400,37,35,2
2020-03-23,聊城市,371500,38,38,0
2020-03-23,滨州市,371600,15,15,0
2020-03-23,菏泽市,371700,18,18,0
2020-03-23,郑州市,410100,157,152,5
2020-03-23,开封市,410200,26,26,0
2020-03-23,洛阳市,410300,31,30,1
2020-03-23,平顶山市,410400,58,57,1
2020-03-23,安阳市,410500,53,53,0
2020-03-23,鹤壁市,410600,19,19,0
2020-03-23,新乡市,410700,57,54,3
2020-03-23,焦作市,410800,32,31,1
2020-03-23,濮阳市,410900,17,17,0
2020-03-23,许昌市,411000,39,38,1
2020-03-23,漯河市,411100,35,35,0
2020-03-23,三门峡市,411200,7,6,1
2020-03-23,南阳市,411300,156,153,3
2020-03-23,商丘市,411400,91,88,3
2020-03-23,信阳市,411500,274,272,2
2020-03-23,周口市,411600,76,75,1
2020-03-23,驻马店市,411700,139,139,0
2020-03-23,济源市,419001,5,5,0
2020-03-23,武汉市,420100,50005,42788,2517
2020-03-23,黄石市,420200,1015,973,38
2020-03-23,十堰市,420300,672,664,8
2020-03-23,宜昌市,420500,931,892,36
2020-03-23,襄阳市,420600,1175,1134,39
2020-03-23,鄂州市,420700,1394,1326,59
2020-03-23,荆门市,420800,928,884,39
2020-03-23,孝感市,420900,3518,3369,128
2020-03-23,荆州市,421000,1580,1525,51
2020-03-23,黄冈市,421100,2907,2782,125
2020-03-23,咸宁市,421200,836,821,15
2020-03-23,随州市,421300,1307,1253,45
2020-03-23,恩施土家族苗族自治州,422800,252,245,7
2020-03-23,仙桃市,429004,575,547,22
2020-03-23,潜江市,429005,198,187,9
2020-03-23,天门市,429006,496,481,15
2020-03-23,神农架林区,429021,11,11,0
2020-03-23,长沙市,430100,242,240,2
2020-03-23,株洲市,430200,80,80,0
2020-03-23,湘潭市,430300,36,36,0
2020-03-23,衡阳市,430400,48,48,0
2020-03-23,邵阳市,430500,102,101,1
2020-03-23,岳阳市,430600,156,155,1
2020-03-23,常德市,430700,82,82,0
2020-03-23,张家界市,430800,5,5,0
2020-03-23,益阳市,430900,60,60,0
2020-03-23,郴州市,431000,39,39,0
2020-03-23,永州市,431100,44,44,0
2020-03-23,怀化市,431200,40,40,0
2020-03-23,娄底市,431300,76,76,0
2020-03-23,湘西土家族苗族自治州,433100,8,8,0
2020-03-23,广州市,440100,373,336,1
2020-03-23,韶关市,440200,10,9,1
2020-03-23,深圳市,440300,440,413,3
2020-03-23,珠海市,440400,101,97,1
2020-03-23,汕头市,440500,25,25,0
2020-03-23,佛山市,440600,89,84,0
2020-03-23,江门市,440700,23,23,0
2020-03-23,湛江市,440800,23,22,0
2020-03-23,茂名市,440900,14,14,0
2020-03-23,肇庆市,441200,20,18,1
2020-03-23,惠州市,441300,62,62,0
2020-03-23,梅州市,441400,17,16,0
2020-03-23,汕尾市,441500,5,5,0
2020-03-23,河源市,441600,4,4,0
2020-03-23,阳江市,441700,14,14,0
2020-03-23,清远市,441800,12,12,0
2020-03-23,东莞市,441900,100,99,1
2020-03-23,中山市,442000,68,64,0
2020-03-23,潮州市,445100,6,5,0
2020-03-23,揭阳市,445200,9,8,0
2020-03-23,云浮市,445300,0,0,0
2020-03-23,南宁市,450100,55,55,0
2020-03-23,柳州市,450200,24,24,0
2020-03-23,桂林市,450300,32,32,0
2020-03-23,梧州市,450400,5,5,0
2020-03-23,北海市,450500,44,43,1
2020-03-23,防城港市,450600,19,19,0
2020-03-23,钦州市,450700,8,8,0
2020-03-23,贵港市,450800,8,8,0
2020-03-23,玉林市,450900,11,11,0
2020-03-23,百色市,451000,3,3,0
2020-03-23,贺州市,451100,4,4,0
2020-03-23,河池市,451200,28,27,1
2020-03-23,来宾市,451300,11,11,0
2020-03-23,崇左市,451400,0,0,0
2020-03-23,海口市,460100,39,38,0
2020-03-23,三亚市,460200,54,53,1
2020-03-23,三沙市,460300,0,0,0
2020-03-23,儋州市,460400,15,14,1
2020-03-23,五指山市,469001,0,0,0
2020-03-23,琼海市,469002,6,5,1
2020-03-23,文昌市,469005,3,3,0
2020-03-23,万宁市,469006,13,13,0
2020-03-23,东方市,469007,3,2,1
2020-03-23,定安县,469021,3,2,1
2020-03-23,屯昌县,469022,0,0,0
2020-03-23,澄迈县,469023,9,8,1
2020-03-23,临高县,469024,6,6,0
2020-03-23,白沙黎族自治县,469025,0,0,0
2020-03-23,昌江黎族自治县,469026,7,7,0
2020-03-23,乐东黎族自治县,469027,2,2,0
2020-03-23,陵水黎族自治县,469028,4,4,0
2020-03-23,保亭黎族苗族自治县,469029,3,3,0
2020-03-23,琼中黎族苗族自治县,469030,1,1,0
2020-03-23,成都市,510100,148,141,3
2020-03-23,自贡市,510300,9,9,0
2020-03-23,攀枝花市,510400,16,16,0
2020-03-23,泸州市,510500,24,24,0
2020-03-23,德阳市,510600,18,18,0
2020-03-23,绵阳市,510700,22,22,0
2020-03-23,广元市,510800,6,6,0
2020-03-23,遂宁市,510900,17,17,0
2020-03-23,内江市,511000,22,22,0
2020-03-23,乐山市,511100,3,3,0
2020-03-23,南充市,511300,39,39,0
2020-03-23,眉山市,511400,8,8,0
2020-03-23,宜宾市,511500,12,12,0
2020-03-23,广安市,511600,30,30,0
2020-03-23,达州市,511700,42,42,0
2020-03-23,雅安市,511800,7,7,0
2020-03-23,巴中市,511900,24,24,0
2020-03-23,资阳市,512000,4,4,0
2020-03-23,阿坝藏族羌族自治州,513200,1,1,0
2020-03-23,甘孜藏族自治州,513300,78,78,0
2020-03-23,凉山彝族自治州,513400,13,13,0
2020-03-23,贵阳市,520100,36,35,1
2020-03-23,六盘水市,520200,10,9,1
2020-03-23,遵义市,520300,32,32,0
2020-03-23,安顺市,520400,4,4,0
2020-03-23,毕节市,520500,23,23,0
2020-03-23,铜仁市,520600,10,10,0
2020-03-23,黔西南布依族苗族自治州,522300,4,4,0
2020-03-23,黔东南苗族侗族自治州,522600,10,10,0
2020-03-23,黔南布依族苗族自治州,522700,17,17,0
2020-03-23,昆明市,530100,53,53,0
2020-03-23,曲靖市,530300,13,13,0
2020-03-23,玉溪市,530400,14,13,1
2020-03-23,保山市,530500,9,9,0
2020-03-23,昭通市,530600,25,25,0
2020-03-23,丽江市,530700,7,7,0
2020-03-23,普洱市,530800,4,4,0
2020-03-23,临沧市,530900,1,1,0
2020-03-23,楚雄彝族自治州,532300,4,4,0
2020-03-23,红河哈尼族彝族自治州,532500,9,9,0
2020-03-23,文山壮族苗族自治州,532600,2,2,0
2020-03-23,西双版纳傣族自治州,532800,15,14,1
2020-03-23,大理白族自治州,532900,13,13,0
2020-03-23,德宏傣族景颇族自治州,533100,5,5,0
2020-03-23,怒江傈僳族自治州,533300,0,0,0
2020-03-23,迪庆藏族自治州,533400,0,0,0
2020-03-23,拉萨市,540100,1,1,0
2020-03-23,日喀则市,540200,0,0,0
2020-03-23,昌都市,540300,0,0,0
2020-03-23,林芝市,540400,0,0,0
2020-03-23,那曲,542400,0,0,0
2020-03-23,阿里地区,542500,0,0,0
2020-03-23,西安市,610100,120,114,3
2020-03-23,铜川市,610200,8,8,0
2020-03-23,宝鸡市,610300,13,13,0
2020-03-23,咸阳市,610400,17,16,0
2020-03-23,渭南市,610500,15,14,0
2020-03-23,延安市,610600,8,8,0
2020-03-23,汉中市,610700,26,26,0
2020-03-23,榆林市,610800,3,3,0
2020-03-23,安康市,610900,26,26,0
2020-03-23,商洛市,611000,7,7,0
2020-03-23,兰州市,620100,36,34,2
2020-03-23,嘉峪关市,620200,0,0,0
2020-03-23,金昌市,620300,1,1,0
2020-03-23,白银市,620400,4,4,0
2020-03-23,天水市,620500,12,12,0
2020-03-23,武威市,620600,0,0,0
2020-03-23,张掖市,620700,2,2,0
2020-03-23,平凉市,620800,9,9,0
2020-03-23,酒泉市,620900,0,0,0
2020-03-23,庆阳市,621000,3,3,0
2020-03-23,定西市,621100,9,9,0
2020-03-23,陇南市,621200,4,4,0
2020-03-23,临夏回族自治州,622900,3,3,0
2020-03-23,甘南藏族自治州,623000,8,8,0
2020-03-23,西宁市,630100,15,15,0
2020-03-23,海东市,630200,0,0,0
2020-03-23,海北藏族自治州,632200,3,3,0
2020-03-23,黄南藏族自治州,632300,0,0,0
2020-03-23,海南藏族自治州,632500,0,0,0
2020-03-23,果洛藏族自治州,632600,0,0,0
2020-03-23,玉树藏族自治州,632700,0,0,0
2020-03-23,海西蒙古族藏族自治州,632800,0,0,0
2020-03-23,银川市,640100,36,36,0
2020-03-23,石嘴山市,640200,1,1,0
2020-03-23,吴忠市,640300,28,28,0
2020-03-23,固原市,640400,5,5,0
2020-03-23,中卫市,640500,4,4,0
2020-03-23,乌鲁木齐市,650100,23,23,0
2020-03-23,克拉玛依市,650200,0,0,0
2020-03-23,吐鲁番市,650400,3,3,0
2020-03-23,昌吉回族自治州,652300,4,4,0
2020-03-23,博尔塔拉蒙古自治州,652700,0,0,0
2020-03-23,巴音郭楞蒙古自治州,652800,3,3,0
2020-03-23,阿克苏地区,652900,1,1,0
2020-03-23,克孜勒苏柯尔克孜自治州,653000,0,0,0
2020-03-23,喀什地区,653100,0,0,0
2020-03-23,和田地区,653200,0,0,0
2020-03-23,伊犁哈萨克自治州,654000,18,18,0
2020-03-23,塔城地区,654200,0,0,0
2020-03-23,阿勒泰地区,654300,0,0,0
2020-03-23,石河子市,659001,4,3,1
2020-03-23,阿拉尔市,659002,0,0,0
2020-03-23,图木舒克市,659003,0,0,0
2020-03-23,五家渠市,659004,2,2,0
2020-03-23,北屯市,659005,0,0,0
2020-03-23,铁门关市,659006,0,0,0
2020-03-23,双河市,659007,0,0,0
2020-03-23,可克达拉市,659008,0,0,0
2020-03-23,台湾省,710000,195,28,2
2020-03-23,香港特别行政区,810000,356,100,4
2020-03-23,澳门特别行政区,820000,25,10,0
2020-03-24,石家庄市,130100,29,29,0
2020-03-24,唐山市,130200,58,55,1
2020-03-24,秦皇岛市,130300,10,9,1
2020-03-24,邯郸市,130400,32,32,0
2020-03-24,邢台市,130500,23,22,1
2020-03-24,保定市,130600,32,32,0
2020-03-24,张家口市,130700,41,41,0
2020-03-24,承德市,130800,7,7,0
2020-03-24,沧州市,130900,48,45,3
2020-03-24,廊坊市,131000,30,30,0
2020-03-24,衡水市,131100,8,8,0
2020-03-24,太原市,140100,20,20,0
2020-03-24,大同市,140200,12,12,0
2020-03-24,阳泉市,140300,4,4,0
2020-03-24,长治市,140400,8,8,0
2020-03-24,晋城市,140500,10,10,0
2020-03-24,朔州市,140600,8,8,0
2020-03-24,晋中市,140700,37,37,0
2020-03-24,运城市,140800,19,19,0
2020-03-24,忻州市,140900,7,7,0
2020-03-24,临汾市,141000,2,2,0
2020-03-24,吕梁市,141100,6,6,0
2020-03-24,呼和浩特市,150100,7,7,0
2020-03-24,包头市,150200,11,11,0
2020-03-24,乌海市,150300,2,2,0
2020-03-24,赤峰市,150400,9,9,0
2020-03-24,通辽市,150500,7,7,0
2020-03-24,鄂尔多斯市,150600,11,11,0
2020-03-24,呼伦贝尔市,150700,7,7,0
2020-03-24,巴彦淖尔市,150800,8,7,1
2020-03-24,乌兰察布市,150900,3,3,0
2020-03-24,兴安盟,152200,1,1,0
2020-03-24,锡林郭勒盟,152500,9,9,0
2020-03-24,阿拉善盟,152900,0,0,0
2020-03-24,沈阳市,210100,28,28,0
2020-03-24,大连市,210200,19,19,0
2020-03-24,鞍山市,210300,4,4,0
2020-03-24,本溪市,210500,3,3,0
2020-03-24,丹东市,210600,11,11,0
2020-03-24,锦州市,210700,12,12,0
2020-03-24,营口市,210800,1,1,0
2020-03-24,阜新市,210900,8,8,0
2020-03-24,辽阳市,211000,3,3,0
2020-03-24,盘锦市,211100,11,11,0
2020-03-24,铁岭市,211200,7,7,0
2020-03-24,朝阳市,211300,6,5,1
