date,province,provinceCode,confirmed,cured,dead
2019-12-01,湖北省,420000,1,0,0
2019-12-02,湖北省,420000,1,0,0
2019-12-03,湖北省,420000,1,0,0
2019-12-04,湖北省,420000,1,0,0
2019-12-05,湖北省,420000,1,0,0
2019-12-06,湖北省,420000,1,0,0
2019-12-07,湖北省,420000,1,0,0
2019-12-08,湖北省,420000,1,0,0
2019-12-09,湖北省,420000,1,0,0
2019-12-10,湖北省,420000,1,0,0
2019-12-11,湖北省,420000,4,0,0
2019-12-12,湖北省,420000,4,0,0
2019-12-13,湖北省,420000,4,0,0
2019-12-14,湖北省,420000,4,0,0
2019-12-15,湖北省,420000,6,0,0
2019-12-16,湖北省,420000,6,0,0
2019-12-17,湖北省,420000,7,0,0
2019-12-18,湖北省,420000,8,0,0
2019-12-19,湖北省,420000,9,0,0
2019-12-20,湖北省,420000,14,0,0
2019-12-21,湖北省,420000,18,0,0
2019-12-22,湖北省,420000,21,0,0
2019-12-23,湖北省,420000,29,0,0
2019-12-24,湖北省,420000,30,0,0
2019-12-25,湖北省,420000,33,0,0
2019-12-26,湖北省,420000,35,0,0
2019-12-27,湖北省,420000,37,0,0
2019-12-28,湖北省,420000,37,0,0
2019-12-29,湖北省,420000,37,0,0
2019-12-30,湖北省,420000,37,0,0
2019-12-31,湖北省,420000,40,0,0
2020-01-01,湖北省,420000,43,0,0
2020-01-02,湖北省,420000,44,0,0
2020-01-03,湖北省,420000,41,0,0
2020-01-04,湖北省,420000,41,0,0
2020-01-05,湖北省,420000,41,0,0
2020-01-06,湖北省,420000,41,0,0
2020-01-07,湖北省,420000,41,0,0
2020-01-08,湖北省,420000,41,0,0
2020-01-09,湖北省,420000,41,0,0
2020-01-10,湖北省,420000,41,2,1
2020-01-11,湖北省,420000,41,6,1
2020-01-12,湖北省,420000,41,7,1
2020-01-13,湖北省,420000,41,7,1
2020-01-14,湖北省,420000,41,7,1
2020-01-15,湖北省,420000,41,12,2
2020-01-16,湖北省,420000,45,15,2
2020-01-17,湖北省,420000,62,19,2
2020-01-18,湖北省,420000,121,24,3
2020-01-19,湖北省,420000,198,25,3
2020-01-19,广东省,440000,1,0,0
2020-01-20,北京市,110000,5,0,0
2020-01-20,吉林省,220000,0,0,0
2020-01-20,上海市,310000,1,0,0
2020-01-20,浙江省,330000,0,0,0
2020-01-20,安徽省,340000,0,0,0
2020-01-20,江西省,360000,0,0,0
2020-01-20,山东省,370000,0,0,0
2020-01-20,湖北省,420000,270,25,6
2020-01-20,广东省,440000,14,0,0
2020-01-20,广西壮族自治区,450000,0,0,0
2020-01-20,海南省,460000,0,0,0
2020-01-20,四川省,510000,0,0,0
2020-01-20,贵州省,520000,0,0,0
2020-01-20,云南省,530000,0,0,0
2020-01-20,宁夏回族自治区,640000,0,0,0
2020-01-21,北京市,110000,10,0,0
2020-01-21,天津市,120000,2,0,0
2020-01-21,山西省,140000,0,0,0
2020-01-21,吉林省,220000,0,0,0
2020-01-21,黑龙江省,230000,0,0,0
2020-01-21,上海市,310000,6,0,0
2020-01-21,浙江省,330000,5,0,0
2020-01-21,安徽省,340000,0,0,0
2020-01-21,江西省,360000,2,0,0
2020-01-21,山东省,370000,1,0,0
2020-01-21,河南省,410000,1,0,0
2020-01-21,湖北省,420000,375,28,9
2020-01-21,湖南省,430000,1,0,0
2020-01-21,广东省,440000,26,0,0
2020-01-21,广西壮族自治区,450000,0,0,0
2020-01-21,海南省,460000,0,0,0
2020-01-21,重庆市,500000,5,0,0
2020-01-21,四川省,510000,2,0,0
2020-01-21,贵州省,520000,0,0,0
2020-01-21,云南省,530000,1,0,0
2020-01-21,宁夏回族自治区,640000,0,0,0
2020-01-22,北京市,110000,14,0,0
2020-01-22,天津市,120000,4,0,0
2020-01-22,河北省,130000,1,0,0
2020-01-22,山西省,140000,1,0,0
2020-01-22,辽宁省,210000,2,0,0
2020-01-22,吉林省,220000,1,0,0
2020-01-22,黑龙江省,230000,1,0,0
2020-01-22,上海市,310000,16,0,0
2020-01-22,江苏省,320000,1,0,0
2020-01-22,浙江省,330000,10,0,0
2020-01-22,安徽省,340000,1,0,0
2020-01-22,福建省,350000,1,0,0
2020-01-22,江西省,360000,3,0,0
2020-01-22,山东省,370000,6,0,0
2020-01-22,河南省,410000,5,0,0
2020-01-22,湖北省,420000,444,28,17
2020-01-22,湖南省,430000,4,0,0
2020-01-22,广东省,440000,32,0,0
2020-01-22,广西壮族自治区,450000,2,0,0
2020-01-22,海南省,460000,5,0,0
2020-01-22,重庆市,500000,9,0,0
2020-01-22,四川省,510000,5,0,0
2020-01-22,贵州省,520000,3,0,0
2020-01-22,陕西省,610000,4,0,0
2020-01-22,宁夏回族自治区,640000,1,0,0
2020-01-22,台湾省,710000,1,0,0
2020-01-22,香港特别行政区,810000,1,0,0
2020-01-22,澳门特别行政区,820000,1,0,0
2020-01-23,北京市,110000,22,0,0
2020-01-23,天津市,120000,5,0,0
2020-01-23,河北省,130000,2,0,1
2020-01-23,山西省,140000,1,0,0
2020-01-23,内蒙古自治区,150000,1,0,0
2020-01-23,辽宁省,210000,4,0,0
2020-01-23,吉林省,220000,3,0,0
2020-01-23,黑龙江省,230000,4,0,1
2020-01-23,上海市,310000,20,0,0
2020-01-23,江苏省,320000,9,0,0
2020-01-23,浙江省,330000,43,1,0
2020-01-23,安徽省,340000,15,0,0
2020-01-23,福建省,350000,4,0,0
2020-01-23,江西省,360000,7,0,0
2020-01-23,山东省,370000,9,0,0
2020-01-23,河南省,410000,9,0,0
2020-01-23,湖北省,420000,549,31,24
2020-01-23,湖南省,430000,24,0,0
2020-01-23,广东省,440000,53,2,0
2020-01-23,广西壮族自治区,450000,13,0,0
2020-01-23,海南省,460000,8,0,0
2020-01-23,重庆市,500000,27,0,0
2020-01-23,四川省,510000,15,0,0
2020-01-23,贵州省,520000,3,0,0
2020-01-23,云南省,530000,2,0,0
2020-01-23,陕西省,610000,5,0,0
2020-01-23,甘肃省,620000,2,0,0
2020-01-23,宁夏回族自治区,640000,2,0,0
2020-01-23,新疆维吾尔自治区,650000,2,0,0
2020-01-23,台湾省,710000,1,0,0
2020-01-23,香港特别行政区,810000,2,0,0
2020-01-23,澳门特别行政区,820000,2,0,0
2020-01-24,北京市,110000,36,0,0
2020-01-24,天津市,120000,8,0,0
2020-01-24,河北省,130000,8,0,1
2020-01-24,山西省,140000,6,0,0
2020-01-24,内蒙古自治区,150000,2,0,0
2020-01-24,辽宁省,210000,12,0,0
2020-01-24,吉林省,220000,4,0,0
2020-01-24,黑龙江省,230000,9,0,1
2020-01-24,上海市,310000,33,1,0
2020-01-24,江苏省,320000,18,1,0
2020-01-24,浙江省,330000,62,1,0
2020-01-24,安徽省,340000,39,0,0
2020-01-24,福建省,350000,10,0,0
2020-01-24,江西省,360000,18,0,0
2020-01-24,山东省,370000,21,0,0
2020-01-24,河南省,410000,32,0,0
2020-01-24,湖北省,420000,729,32,39
2020-01-24,湖南省,430000,43,0,0
2020-01-24,广东省,440000,78,2,0
2020-01-24,广西壮族自治区,450000,23,0,0
2020-01-24,海南省,460000,17,0,0
2020-01-24,重庆市,500000,57,0,0
2020-01-24,四川省,510000,28,0,0
2020-01-24,贵州省,520000,4,0,0
2020-01-24,云南省,530000,5,0,0
2020-01-24,陕西省,610000,15,0,0
2020-01-24,甘肃省,620000,4,0,0
2020-01-24,青海省,630000,0,0,0
2020-01-24,宁夏回族自治区,640000,3,0,0
2020-01-24,新疆维吾尔自治区,650000,3,0,0
2020-01-24,台湾省,710000,3,0,0
2020-01-24,香港特别行政区,810000,5,0,0
2020-01-24,澳门特别行政区,820000,2,0,0
2020-01-25,北京市,110000,41,0,0
2020-01-25,天津市,120000,10,0,0
2020-01-25,河北省,130000,13,0,1
2020-01-25,山西省,140000,9,0,0
2020-01-25,内蒙古自治区,150000,7,0,0
2020-01-25,辽宁省,210000,16,0,0
2020-01-25,吉林省,220000,4,0,0
2020-01-25,黑龙江省,230000,15,0,1
2020-01-25,上海市,310000,40,1,1
2020-01-25,江苏省,320000,31,1,0
2020-01-25,浙江省,330000,104,1,0
2020-01-25,安徽省,340000,60,0,0
2020-01-25,福建省,350000,18,0,0
2020-01-25,江西省,360000,36,0,0
2020-01-25,山东省,370000,39,0,0
2020-01-25,河南省,410000,83,0,1
2020-01-25,湖北省,420000,1052,42,52
2020-01-25,湖南省,430000,69,0,0
2020-01-25,广东省,440000,98,2,0
2020-01-25,广西壮族自治区,450000,33,0,0
2020-01-25,海南省,460000,22,0,0
2020-01-25,重庆市,500000,75,0,0
2020-01-25,四川省,510000,44,0,0
2020-01-25,贵州省,520000,5,0,0
2020-01-25,云南省,530000,11,0,0
2020-01-25,陕西省,610000,22,0,0
2020-01-25,甘肃省,620000,7,0,0
2020-01-25,青海省,630000,1,0,0
2020-01-25,宁夏回族自治区,640000,4,0,0
2020-01-25,新疆维吾尔自治区,650000,4,0,0
2020-01-25,台湾省,710000,3,0,0
2020-01-25,香港特别行政区,810000,5,0,0
2020-01-25,澳门特别行政区,820000,2,0,0
2020-01-26,北京市,110000,68,0,0
2020-01-26,天津市,120000,14,0,0
2020-01-26,河北省,130000,18,0,1
2020-01-26,山西省,140000,13,0,0
2020-01-26,内蒙古自治区,150000,11,0,0
2020-01-26,辽宁省,210000,22,0,0
2020-01-26,吉林省,220000,6,0,0
2020-01-26,黑龙江省,230000,21,0,1
2020-01-26,上海市,310000,53,1,1
2020-01-26,江苏省,320000,47,1,0
2020-01-26,浙江省,330000,128,1,0
2020-01-26,安徽省,340000,70,0,0
2020-01-26,福建省,350000,35,0,0
2020-01-26,江西省,360000,48,0,0
2020-01-26,山东省,370000,63,0,0
2020-01-26,河南省,410000,128,0,1
2020-01-26,湖北省,420000,1423,44,76
2020-01-26,湖南省,430000,100,0,0
2020-01-26,广东省,440000,146,2,0
2020-01-26,广西壮族自治区,450000,46,0,0
2020-01-26,海南省,460000,31,0,1
2020-01-26,重庆市,500000,110,0,0
2020-01-26,四川省,510000,69,0,0
2020-01-26,贵州省,520000,7,0,0
2020-01-26,云南省,530000,19,0,0
2020-01-26,陕西省,610000,35,0,0
2020-01-26,甘肃省,620000,14,0,0
2020-01-26,青海省,630000,4,0,0
2020-01-26,宁夏回族自治区,640000,7,0,0
2020-01-26,新疆维吾尔自治区,650000,5,0,0
2020-01-26,台湾省,710000,4,0,0
2020-01-26,香港特别行政区,810000,8,0,0
2020-01-26,澳门特别行政区,820000,5,0,0
2020-01-27,北京市,110000,80,2,1
2020-01-27,天津市,120000,23,0,0
2020-01-27,河北省,130000,33,0,1
2020-01-27,山西省,140000,20,0,0
2020-01-27,内蒙古自治区,150000,13,0,0
2020-01-27,辽宁省,210000,27,0,0
2020-01-27,吉林省,220000,8,0,0
2020-01-27,黑龙江省,230000,30,0,1
2020-01-27,上海市,310000,66,3,1
2020-01-27,江苏省,320000,70,1,0
2020-01-27,浙江省,330000,173,1,0
2020-01-27,安徽省,340000,106,0,0
2020-01-27,福建省,350000,59,0,0
2020-01-27,江西省,360000,72,0,0
2020-01-27,山东省,370000,63,0,0
2020-01-27,河南省,410000,168,0,1
2020-01-27,湖北省,420000,2714,47,100
2020-01-27,湖南省,430000,143,0,0
2020-01-27,广东省,440000,188,4,0
2020-01-27,广西壮族自治区,450000,51,0,0
2020-01-27,海南省,460000,40,0,1
2020-01-27,重庆市,500000,132,0,0
2020-01-27,四川省,510000,90,0,0
2020-01-27,贵州省,520000,9,0,0
2020-01-27,云南省,530000,44,0,0
2020-01-27,陕西省,610000,46,0,0
2020-01-27,甘肃省,620000,19,0,0
2020-01-27,青海省,630000,6,0,0
2020-01-27,宁夏回族自治区,640000,11,0,0
2020-01-27,新疆维吾尔自治区,650000,10,0,0
2020-01-27,台湾省,710000,5,0,0
2020-01-27,香港特别行政区,810000,8,0,0
2020-01-27,澳门特别行政区,820000,7,0,0
2020-01-28,北京市,110000,91,4,1
2020-01-28,天津市,120000,24,0,0
2020-01-28,河北省,130000,48,0,1
2020-01-28,山西省,140000,27,0,0
2020-01-28,内蒙古自治区,150000,16,0,0
2020-01-28,辽宁省,210000,34,0,0
2020-01-28,吉林省,220000,9,0,0
2020-01-28,黑龙江省,230000,37,0,1
2020-01-28,上海市,310000,80,4,1
2020-01-28,江苏省,320000,99,1,0
2020-01-28,浙江省,330000,296,3,0
2020-01-28,安徽省,340000,152,0,0
2020-01-28,福建省,350000,80,0,0
2020-01-28,江西省,360000,109,3,0
2020-01-28,山东省,370000,121,0,0
2020-01-28,河南省,410000,206,1,2
2020-01-28,湖北省,420000,3554,80,125
2020-01-28,湖南省,430000,221,0,0
2020-01-28,广东省,440000,241,5,0
2020-01-28,广西壮族自治区,450000,58,2,0
2020-01-28,海南省,460000,43,0,1
2020-01-28,重庆市,500000,147,0,0
2020-01-28,四川省,510000,108,0,0
2020-01-28,贵州省,520000,9,1,0
2020-01-28,云南省,530000,51,0,0
2020-01-28,西藏自治区,540000,0,0,0
2020-01-28,陕西省,610000,56,0,0
2020-01-28,甘肃省,620000,24,0,0
2020-01-28,青海省,630000,6,0,0
2020-01-28,宁夏回族自治区,640000,12,0,0
2020-01-28,新疆维吾尔自治区,650000,13,0,0
2020-01-28,台湾省,710000,8,0,0
2020-01-28,香港特别行政区,810000,8,0,0
2020-01-28,澳门特别行政区,820000,7,0,0
2020-01-29,北京市,110000,114,4,1
2020-01-29,天津市,120000,27,0,0
2020-01-29,河北省,130000,65,0,1
2020-01-29,山西省,140000,35,1,0
2020-01-29,内蒙古自治区,150000,18,0,0
2020-01-29,辽宁省,210000,41,1,0
2020-01-29,吉林省,220000,14,0,0
2020-01-29,黑龙江省,230000,43,0,1
2020-01-29,上海市,310000,101,5,1
2020-01-29,江苏省,320000,129,1,0
2020-01-29,浙江省,330000,428,4,0
2020-01-29,安徽省,340000,200,2,0
2020-01-29,福建省,350000,101,0,0
2020-01-29,江西省,360000,162,3,0
2020-01-29,山东省,370000,145,1,0
2020-01-29,河南省,410000,206,2,2
2020-01-29,湖北省,420000,4586,90,162
2020-01-29,湖南省,430000,277,0,0
2020-01-29,广东省,440000,311,6,0
2020-01-29,广西壮族自治区,450000,78,2,0
2020-01-29,海南省,460000,46,1,1
2020-01-29,重庆市,500000,165,1,0
2020-01-29,四川省,510000,142,1,1
2020-01-29,贵州省,520000,12,1,0
2020-01-29,云南省,530000,70,0,0
2020-01-29,西藏自治区,540000,1,0,0
2020-01-29,陕西省,610000,63,0,0
2020-01-29,甘肃省,620000,26,0,0
2020-01-29,青海省,630000,6,0,0
2020-01-29,宁夏回族自治区,640000,17,0,0
2020-01-29,新疆维吾尔自治区,650000,14,0,0
2020-01-29,台湾省,710000,8,0,0
2020-01-29,香港特别行政区,810000,10,0,0
2020-01-29,澳门特别行政区,820000,7,0,0
2020-01-30,北京市,110000,132,5,1
2020-01-30,天津市,120000,31,0,0
2020-01-30,河北省,130000,82,0,1
2020-01-30,山西省,140000,39,1,0
2020-01-30,内蒙古自治区,150000,20,0,0
2020-01-30,辽宁省,210000,45,1,0
2020-01-30,吉林省,220000,14,1,0
2020-01-30,黑龙江省,230000,59,0,2
2020-01-30,上海市,310000,128,5,1
2020-01-30,江苏省,320000,168,2,0
2020-01-30,浙江省,330000,537,9,0
2020-01-30,安徽省,340000,237,3,0
2020-01-30,福建省,350000,120,0,0
2020-01-30,江西省,360000,240,7,0
2020-01-30,山东省,370000,178,2,0
2020-01-30,河南省,410000,352,3,2
2020-01-30,湖北省,420000,5806,116,204
2020-01-30,湖南省,430000,332,2,0
2020-01-30,广东省,440000,393,9,0
2020-01-30,广西壮族自治区,450000,87,2,0
2020-01-30,海南省,460000,49,1,1
2020-01-30,重庆市,500000,206,1,0
2020-01-30,四川省,510000,177,1,1
2020-01-30,贵州省,520000,15,1,0
2020-01-30,云南省,530000,80,0,0
2020-01-30,西藏自治区,540000,1,0,0
2020-01-30,陕西省,610000,87,0,0
2020-01-30,甘肃省,620000,29,0,0
2020-01-30,青海省,630000,8,0,0
2020-01-30,宁夏回族自治区,640000,21,0,0
2020-01-30,新疆维吾尔自治区,650000,17,0,0
2020-01-30,台湾省,710000,9,0,0
2020-01-30,香港特别行政区,810000,12,0,0
2020-01-30,澳门特别行政区,820000,7,0,0
2020-01-31,北京市,110000,156,5,1
2020-01-31,天津市,120000,32,0,0
2020-01-31,河北省,130000,96,0,1
2020-01-31,山西省,140000,47,1,0
2020-01-31,内蒙古自治区,150000,23,1,0
2020-01-31,辽宁省,210000,60,1,0
2020-01-31,吉林省,220000,17,1,0
2020-01-31,黑龙江省,230000,80,0,2
2020-01-31,上海市,310000,153,9,1
2020-01-31,江苏省,320000,202,5,0
2020-01-31,浙江省,330000,599,15,0
2020-01-31,安徽省,340000,297,3,0
2020-01-31,福建省,350000,144,0,0
2020-01-31,江西省,360000,286,9,0
2020-01-31,山东省,370000,202,2,0
2020-01-31,河南省,410000,422,3,2
2020-01-31,湖北省,420000,7153,166,249
2020-01-31,湖南省,430000,389,3,0
2020-01-31,广东省,440000,520,0,0
2020-01-31,广西壮族自治区,450000,100,2,0
2020-01-31,海南省,460000,57,1,1
2020-01-31,重庆市,500000,238,1,1
2020-01-31,四川省,510000,207,3,1
2020-01-31,贵州省,520000,29,2,0
2020-01-31,云南省,530000,91,1,0
2020-01-31,西藏自治区,540000,1,0,0
2020-01-31,陕西省,610000,101,0,0
2020-01-31,甘肃省,620000,35,0,0
2020-01-31,青海省,630000,9,0,0
2020-01-31,宁夏回族自治区,640000,26,0,0
2020-01-31,新疆维吾尔自治区,650000,18,0,0
2020-01-31,台湾省,710000,10,0,0
2020-01-31,香港特别行政区,810000,13,0,0
2020-01-31,澳门特别行政区,820000,7,0,0
2020-02-01,北京市,110000,183,9,1
2020-02-01,天津市,120000,41,0,0
2020-02-01,河北省,130000,104,3,1
2020-02-01,山西省,140000,56,1,0
2020-02-01,内蒙古自治区,150000,27,1,0
2020-02-01,辽宁省,210000,64,1,0
2020-02-01,吉林省,220000,23,1,0
2020-02-01,黑龙江省,230000,95,0,2
2020-02-01,上海市,310000,177,10,1
2020-02-01,江苏省,320000,236,6,0
2020-02-01,浙江省,330000,661,23,0
2020-02-01,安徽省,340000,340,5,0
2020-02-01,福建省,350000,159,0,0
2020-02-01,江西省,360000,333,10,0
2020-02-01,山东省,370000,225,5,0
2020-02-01,河南省,410000,493,4,2
2020-02-01,湖北省,420000,9074,215,294
2020-02-01,湖南省,430000,463,8,0
2020-02-01,广东省,440000,604,12,0
2020-02-01,广西壮族自治区,450000,111,2,0
2020-02-01,海南省,460000,63,1,1
2020-02-01,重庆市,500000,262,3,1
2020-02-01,四川省,510000,231,3,1
2020-02-01,贵州省,520000,38,2,0
2020-02-01,云南省,530000,99,2,0
2020-02-01,西藏自治区,540000,1,0,0
2020-02-01,陕西省,610000,116,0,0
2020-02-01,甘肃省,620000,40,0,0
2020-02-01,青海省,630000,9,0,0
2020-02-01,宁夏回族自治区,640000,28,0,0
2020-02-01,新疆维吾尔自治区,650000,21,0,0
2020-02-01,台湾省,710000,10,0,0
2020-02-01,香港特别行政区,810000,14,0,0
2020-02-01,澳门特别行政区,820000,7,0,0
2020-02-02,北京市,110000,212,12,1
2020-02-02,天津市,120000,48,1,0
2020-02-02,河北省,130000,113,3,1
2020-02-02,山西省,140000,66,2,0
2020-02-02,内蒙古自治区,150000,34,1,0
2020-02-02,辽宁省,210000,70,1,0
2020-02-02,吉林省,220000,31,1,0
2020-02-02,黑龙江省,230000,118,2,2
2020-02-02,上海市,310000,193,10,1
2020-02-02,江苏省,320000,271,7,0
2020-02-02,浙江省,330000,724,36,0
2020-02-02,安徽省,340000,408,7,0
2020-02-02,福建省,350000,179,0,0
2020-02-02,江西省,360000,391,18,0
2020-02-02,山东省,370000,246,6,0
2020-02-02,河南省,410000,566,14,2
2020-02-02,湖北省,420000,11177,295,350
2020-02-02,湖南省,430000,521,16,0
2020-02-02,广东省,440000,683,14,0
2020-02-02,广西壮族自治区,450000,127,2,0
2020-02-02,海南省,460000,70,4,1
2020-02-02,重庆市,500000,300,7,2
2020-02-02,四川省,510000,254,12,1
2020-02-02,贵州省,520000,46,2,0
2020-02-02,云南省,530000,109,3,0
2020-02-02,西藏自治区,540000,1,0,0
2020-02-02,陕西省,610000,128,0,0
2020-02-02,甘肃省,620000,51,3,0
2020-02-02,青海省,630000,13,0,0
2020-02-02,宁夏回族自治区,640000,31,0,0
2020-02-02,新疆维吾尔自治区,650000,24,0,0
2020-02-02,台湾省,710000,10,0,0
2020-02-02,香港特别行政区,810000,15,0,0
2020-02-02,澳门特别行政区,820000,8,0,0
2020-02-03,北京市,110000,228,23,1
2020-02-03,天津市,120000,60,1,0
2020-02-03,河北省,130000,126,3,1
2020-02-03,山西省,140000,74,2,0
2020-02-03,内蒙古自治区,150000,35,1,0
2020-02-03,辽宁省,210000,74,1,0
2020-02-03,吉林省,220000,42,1,0
2020-02-03,黑龙江省,230000,155,2,2
2020-02-03,上海市,310000,208,10,1
2020-02-03,江苏省,320000,308,8,0
2020-02-03,浙江省,330000,829,48,0
2020-02-03,安徽省,340000,480,14,0
2020-02-03,福建省,350000,194,1,0
2020-02-03,江西省,360000,476,19,0
2020-02-03,山东省,370000,270,7,0
2020-02-03,河南省,410000,675,20,2
2020-02-03,湖北省,420000,13522,396,414
2020-02-03,湖南省,430000,593,22,0
2020-02-03,广东省,440000,797,20,0
2020-02-03,广西壮族自治区,450000,139,7,0
2020-02-03,海南省,460000,79,4,1
2020-02-03,重庆市,500000,337,9,2
2020-02-03,四川省,510000,282,14,1
2020-02-03,贵州省,520000,56,2,0
2020-02-03,云南省,530000,117,5,0
2020-02-03,西藏自治区,540000,1,0,0
2020-02-03,陕西省,610000,142,1,0
2020-02-03,甘肃省,620000,55,3,0
2020-02-03,青海省,630000,15,0,0
2020-02-03,宁夏回族自治区,640000,34,0,0
2020-02-03,新疆维吾尔自治区,650000,29,0,0
2020-02-03,台湾省,710000,10,0,0
2020-02-03,香港特别行政区,810000,15,0,0
2020-02-03,澳门特别行政区,820000,8,0,0
2020-02-04,北京市,110000,253,24,1
2020-02-04,天津市,120000,67,2,0
2020-02-04,河北省,130000,135,4,1
2020-02-04,山西省,140000,81,4,0
2020-02-04,内蒙古自治区,150000,42,1,0
2020-02-04,辽宁省,210000,81,2,0
2020-02-04,吉林省,220000,54,1,0
2020-02-04,黑龙江省,230000,190,4,2
2020-02-04,上海市,310000,233,12,1
2020-02-04,江苏省,320000,341,13,0
2020-02-04,浙江省,330000,895,63,0
2020-02-04,安徽省,340000,530,20,0
2020-02-04,福建省,350000,205,7,0
2020-02-04,江西省,360000,548,27,0
2020-02-04,山东省,370000,298,13,0
2020-02-04,河南省,410000,764,41,2
2020-02-04,湖北省,420000,16678,520,479
2020-02-04,湖南省,430000,661,35,0
2020-02-04,广东省,440000,870,32,0
2020-02-04,广西壮族自治区,450000,150,10,0
2020-02-04,海南省,460000,89,4,1
2020-02-04,重庆市,500000,366,14,2
2020-02-04,四川省,510000,301,23,1
2020-02-04,贵州省,520000,64,5,0
2020-02-04,云南省,530000,122,5,0
2020-02-04,西藏自治区,540000,1,0,0
2020-02-04,陕西省,610000,165,2,0
2020-02-04,甘肃省,620000,57,4,0
2020-02-04,青海省,630000,17,0,0
2020-02-04,宁夏回族自治区,640000,34,0,0
2020-02-04,新疆维吾尔自治区,650000,32,0,0
2020-02-04,台湾省,710000,11,0,0
2020-02-04,香港特别行政区,810000,18,0,1
2020-02-04,澳门特别行政区,820000,10,0,0
2020-02-05,北京市,110000,274,31,1
2020-02-05,天津市,120000,69,2,1
2020-02-05,河北省,130000,157,7,1
2020-02-05,山西省,140000,90,6,0
2020-02-05,内蒙古自治区,150000,46,4,0
2020-02-05,辽宁省,210000,89,4,0
2020-02-05,吉林省,220000,59,2,0
2020-02-05,黑龙江省,230000,227,7,3
2020-02-05,上海市,310000,254,15,1
2020-02-05,江苏省,320000,373,26,0
2020-02-05,浙江省,330000,954,81,0
2020-02-05,安徽省,340000,591,23,0
2020-02-05,福建省,350000,215,11,0
2020-02-05,江西省,360000,600,37,0
2020-02-05,山东省,370000,343,18,0
2020-02-05,河南省,410000,851,54,2
2020-02-05,湖北省,420000,19665,633,549
2020-02-05,湖南省,430000,711,56,0
2020-02-05,广东省,440000,944,49,0
2020-02-05,广西壮族自治区,450000,168,14,0
2020-02-05,海南省,460000,100,5,1
2020-02-05,重庆市,500000,389,15,2
2020-02-05,四川省,510000,321,27,1
2020-02-05,贵州省,520000,69,6,0
2020-02-05,云南省,530000,128,5,0
2020-02-05,西藏自治区,540000,1,0,0
2020-02-05,陕西省,610000,173,6,0
2020-02-05,甘肃省,620000,62,6,0
2020-02-05,青海省,630000,18,3,0
2020-02-05,宁夏回族自治区,640000,40,1,0
2020-02-05,新疆维吾尔自治区,650000,36,0,0
2020-02-05,台湾省,710000,11,0,0
2020-02-05,香港特别行政区,810000,21,0,1
2020-02-05,澳门特别行政区,820000,10,0,0
2020-02-06,北京市,110000,297,33,1
2020-02-06,天津市,120000,79,2,0
2020-02-06,河北省,130000,171,16,1
2020-02-06,山西省,140000,96,12,0
2020-02-06,内蒙古自治区,150000,50,0,0
2020-02-06,辽宁省,210000,95,6,0
2020-02-06,吉林省,220000,65,4,1
2020-02-06,黑龙江省,230000,277,8,3
2020-02-06,上海市,310000,269,25,1
2020-02-06,江苏省,320000,408,38,0
2020-02-06,浙江省,330000,1006,98,0
2020-02-06,安徽省,340000,665,34,0
2020-02-06,福建省,350000,224,15,0
2020-02-06,江西省,360000,661,45,0
2020-02-06,山东省,370000,379,31,0
2020-02-06,河南省,410000,914,68,3
2020-02-06,湖北省,420000,22112,817,618
2020-02-06,湖南省,430000,772,91,0
2020-02-06,广东省,440000,1018,68,0
2020-02-06,广西壮族自治区,450000,172,17,0
2020-02-06,海南省,460000,111,8,2
2020-02-06,重庆市,500000,411,24,2
2020-02-06,四川省,510000,344,37,1
2020-02-06,贵州省,520000,77,6,0
2020-02-06,云南省,530000,135,7,0
2020-02-06,西藏自治区,540000,1,0,0
2020-02-06,陕西省,610000,184,11,0
2020-02-06,甘肃省,620000,67,9,0
2020-02-06,青海省,630000,18,3,0
2020-02-06,宁夏回族自治区,640000,43,1,0
2020-02-06,新疆维吾尔自治区,650000,39,0,0
2020-02-06,台湾省,710000,16,0,1
2020-02-06,香港特别行政区,810000,24,0,1
2020-02-06,澳门特别行政区,820000,10,0,1
2020-02-07,北京市,110000,315,34,2
2020-02-07,天津市,120000,81,2,1
2020-02-07,河北省,130000,195,25,1
2020-02-07,山西省,140000,104,15,0
2020-02-07,内蒙古自治区,150000,52,5,0
2020-02-07,辽宁省,210000,99,7,0
2020-02-07,吉林省,220000,69,4,1
2020-02-07,黑龙江省,230000,281,12,5
2020-02-07,上海市,310000,281,30,1
2020-02-07,江苏省,320000,439,43,0
2020-02-07,浙江省,330000,1048,127,0
2020-02-07,安徽省,340000,733,47,0
2020-02-07,福建省,350000,239,20,0
2020-02-07,江西省,360000,698,55,0
2020-02-07,山东省,370000,407,38,0
2020-02-07,河南省,410000,980,97,4
2020-02-07,湖北省,420000,24953,1115,699
2020-02-07,湖南省,430000,803,119,0
2020-02-07,广东省,440000,1075,97,1
2020-02-07,广西壮族自治区,450000,183,17,0
2020-02-07,海南省,460000,122,11,2
2020-02-07,重庆市,500000,426,31,2
2020-02-07,四川省,510000,363,50,1
2020-02-07,贵州省,520000,89,6,1
2020-02-07,云南省,530000,138,12,0
2020-02-07,西藏自治区,540000,1,0,0
2020-02-07,陕西省,610000,184,9,0
2020-02-07,甘肃省,620000,71,9,1
2020-02-07,青海省,630000,18,3,0
2020-02-07,宁夏回族自治区,640000,44,5,0
2020-02-07,新疆维吾尔自治区,650000,42,0,0
