id,rh_mean,rh_max,rh_min,rh_mean_before,rh_max_before,rh_min_before,rh_mean_after,rh_max_after,rh_min_after,t2m_mean,t2m_max,t2m_min,t2m_mean_before,t2m_max_before,t2m_min_before,t2m_mean_after,t2m_max_after,t2m_min_after,npp,people,GDPTotal,GDPPerson,location,confirmed_before,cured_before,dead_before,confirmed,cured,dead,confirmed_after,cured_after,dead_after,moveIn_index_mean,moveIn_index_max,moveIn_index_min,moveIn_index_mean_before,moveIn_index_max_before,moveIn_index_min_before,moveIn_index_mean_after,moveIn_index_max_after,moveIn_index_min_after,moveOut_index_mean,moveOut_index_max,moveOut_index_min,moveOut_index_mean_before,moveOut_index_max_before,moveOut_index_min_before,moveOut_index_mean_after,moveOut_index_max_after,moveOut_index_min_after,travel_index_mean,travel_index_max,travel_index_min,travel_index_mean_before,travel_index_max_before,travel_index_min_before,travel_index_mean_after,travel_index_max_after,travel_index_min_after,420100_moveIn_mean,420100_moveIn_mean_before,420100_moveIn_mean_after,420100_moveIn_max,420100_moveIn_max_before,420100_moveIn_max_after,420100_moveIn_min,420100_moveIn_min_before,420100_moveIn_min_after,confirmed_log,cured_log,dead_log,confirmed_before_log,cured_before_log,dead_before_log,confirmed_after_log,cured_after_log,dead_after_log
340400,66.76288257575757,97.6352625,32.32920416666666,72.82715677083334,92.41417083333334,50.26940416666667,65.41526608796295,97.6352625,32.32920416666666,279.8850426136364,290.6045,273.11808333333335,277.8807135416667,279.87954166666674,276.19458333333336,280.3304490740741,290.6045,273.11808333333335,1.55572,348.95,1133.31,32487.0,淮南市,1,0,0,27,21,0,26,21,0,0.5765875199999998,2.3965632,0.10342080000000001,1.8360288,2.3965632,1.2396563999999999,0.2617272,1.0747728,0.10342080000000001,0.54935064,1.0219931999999998,0.1863648,0.8191691999999999,0.9637704,0.6666624,0.4818960000000001,1.0219931999999998,0.1863648,3.602206666666666,6.5094,2.0577,5.9512777777777774,6.5094,5.4364,3.014938888888888,4.7935,2.0577,0.00012228479999999998,0.0,0.00015285600000000002,0.005502816000000001,0.0,0.005502816000000001,0.0,0.0,0.0,3.332204510175204,3.091042453358316,0.0,0.6931471805599453,0.0,0.0,3.295836866004329,3.091042453358316,0.0
340500,69.60593948863638,98.97018333333334,33.67142083333332,77.02718177083334,97.53739166666668,49.95581666666667,67.95677453703705,98.97018333333334,33.67142083333332,280.38027746212134,291.8811666666667,273.99929166666664,278.61156250000005,280.796125,276.3933333333334,280.7733252314815,291.8811666666667,273.99929166666664,2.3919,233.71,1918.1,82695.0,马鞍山市,7,0,0,38,33,0,31,33,0,0.4137249599999999,1.321758,0.10899360000000001,1.133658,1.321758,0.7263108,0.2337417,0.6171552,0.10899360000000001,0.38196576,0.9412200000000001,0.1424628,0.7785324,0.9412200000000001,0.6022835999999999,0.2828241,0.665334,0.1424628,3.4498911111111115,5.955,2.0447,5.3957444444444445,5.955,4.3345,2.9634277777777767,4.3086,2.0447,0.0034489152000000004,0.0,0.004311144,0.023438808,0.0,0.023438808,0.0,0.0,0.0,3.6635616461296463,3.5263605246161616,0.0,2.0794415416798357,0.0,0.0,3.4657359027997265,3.5263605246161616,0.0
340600,63.65058721590909,94.93998333333336,27.67154583333333,65.98849739583333,84.38774583333333,46.10329166666667,63.13105162037037,94.93998333333336,27.67154583333333,279.04524810606057,286.99579166666666,272.4807916666666,277.4274375,278.94312499999995,275.7142083333334,279.4047615740741,286.99579166666666,272.4807916666666,2.2683400000000002,225.41,985.19,43962.0,淮北市,1,0,0,27,24,0,26,24,0,0.393822,1.4059979999999999,0.0937332,1.1216195999999998,1.4059979999999999,0.608796,0.21187260000000002,0.6994836,0.0937332,0.38595024,0.926802,0.1386072,0.7367904000000001,0.926802,0.5373864,0.2982402,0.7160724,0.1386072,3.125984444444444,6.3959,1.625,5.745688888888888,6.3959,4.0747,2.4710583333333336,4.2860000000000005,1.625,0.0008662031999999997,0.0,0.0010827539999999998,0.027427896,0.0,0.027427896,0.0,0.0,0.0,3.332204510175204,3.2188758248682006,0.0,0.6931471805599453,0.0,0.0,3.295836866004329,3.2188758248682006,0.0
340700,71.23421827651516,98.33947916666666,35.411820833333344,80.82796197916667,97.83125416666668,55.313658333333336,69.10227523148147,98.33947916666666,35.411820833333344,280.66336647727275,292.3329166666667,274.28329166666657,278.6574010416667,280.3315,276.5762916666667,281.1091365740741,292.3329166666667,274.28329166666657,1.4435799999999999,162.91,1222.36,75524.0,铜陵市,3,0,0,29,29,0,26,29,0,0.29334888000000003,1.1439792,0.060393600000000006,0.8983188,1.1439792,0.5632092,0.14210640000000002,0.49704840000000006,0.060393600000000006,0.27313992,0.532656,0.1048788,0.3962808,0.46205640000000003,0.3009636,0.2423547,0.532656,0.1048788,4.158677777777776,6.7939,2.674,6.171266666666666,6.7939,4.9105,3.6555305555555564,4.8323,2.674,0.06595948080000001,0.312490368,0.004326759,0.947225664,0.947225664,0.016121592,0.0,0.0,0.0,3.4011973816621555,3.4011973816621555,0.0,1.3862943611198906,0.0,0.0,3.295836866004329,3.4011973816621555,0.0
340800,74.25265606060606,96.39274166666664,41.780375,82.70281614583334,94.86491666666666,64.01390000000002,72.37484270833333,96.39274166666664,41.780375,280.0118797348485,290.8475416666667,273.87695833333333,277.87456770833336,279.42429166666665,275.8939166666666,280.48683796296297,290.8475416666667,273.87695833333333,0.823457,469.13,1917.59,48579.0,安庆市,5,0,0,83,82,0,78,82,0,0.6836968800000001,3.2705208,0.1024488,2.4685416,3.2705208,0.976374,0.2374857,0.7890696,0.1024488,0.6255122399999999,1.1256732,0.26908200000000004,0.7445771999999999,0.8676719999999999,0.5072867999999999,0.595746,1.1256732,0.26908200000000004,4.243908888888888,7.5391,2.6323,6.859044444444446,7.5391,5.2859,3.5901250000000005,5.1094,2.6323,0.7419309048000002,3.598119324,0.0278838,5.9201604,5.9201604,0.158653728,0.0,0.3630705120000001,0.0,4.430816798843313,4.418840607796598,0.0,1.791759469228055,0.0,0.0,4.3694478524670215,4.418840607796598,0.0
341000,77.43301666666667,98.41421666666666,48.5072375,85.19968697916667,98.41421666666666,67.292975,75.70708993055554,98.21364166666667,48.5072375,280.5578702651516,291.50920833333333,274.332125,278.68445833333334,279.94891666666666,276.7654166666667,280.97418402777777,291.50920833333333,274.332125,0.334937,140.71,67791.0,41088.0,黄山市,1,0,0,9,7,0,8,7,0,0.20428632,0.8679312,0.0315576,0.681768,0.8679312,0.372762,0.08491589999999999,0.326592,0.0315576,0.17810136,0.3793068,0.05657040000000001,0.3028572,0.3793068,0.1746036,0.1469124,0.330156,0.05657040000000001,3.8508777777777783,6.5525,2.29,5.8533444444444465,6.5525,4.0379,3.350261111111111,5.0965,2.29,0.00047675519999999994,0.0,0.0005959439999999999,0.010410768,0.0,0.010410768,0.0,0.0,0.0,2.302585092994046,2.0794415416798357,0.0,0.6931471805599453,0.0,0.0,2.1972245773362196,2.0794415416798357,0.0
341100,67.94763664772726,98.15053750000004,32.98977083333333,74.76624270833334,96.33285833333332,48.83509583333333,66.43239085648146,98.15053750000004,32.98977083333333,279.6970037878788,290.74333333333334,272.96904166666667,278.12561458333334,280.10404166666666,275.86979166666674,280.0462013888889,290.74333333333334,272.96904166666667,1.43525,411.42,1801.75,43999.0,滁州市,2,0,0,13,11,0,11,11,0,0.8525448000000003,3.7395108,0.1599264,2.6552664,3.7395108,1.4630868000000001,0.4018644,1.3221468,0.1599264,0.6778576799999999,1.377324,0.2094012,1.1092464,1.377324,0.8230896000000001,0.5700105,1.2982032,0.2094012,3.7892977777777785,6.3638,2.2581,5.866377777777778,6.3638,5.0002,3.2700277777777766,4.4729,2.2581,0.0037453248,0.0,0.004681656,0.046274004000000014,0.0,0.046274004000000014,0.0,0.0,0.0,2.6390573296152584,2.4849066497880004,0.0,1.0986122886681098,0.0,0.0,2.4849066497880004,2.4849066497880004,0.0
341200,65.11864772727274,94.39709166666668,31.291975,68.10303958333333,86.18012916666666,42.26491666666667,64.45544953703705,94.39709166666668,31.291975,279.6523465909091,288.660375,273.00708333333336,277.470765625,279.518875,276.3929583333333,280.13714236111105,288.660375,273.00708333333336,2.01154,820.72,1759.52,21589.0,阜阳市,10,0,0,155,134,0,145,134,0,1.20210408,5.6908008,0.2438424,4.258926,5.6908008,1.8730764,0.4378986000000001,1.4591988,0.2438424,1.11049776,1.8548028000000003,0.4141044,1.4795856,1.8274572,0.9245015999999999,1.0182258000000002,1.8548028000000003,0.4141044,4.007575555555556,8.2553,2.2791,7.246222222222221,8.2553,5.3681,3.1979138888888885,5.0233,2.2791,0.6000883704,2.8267738560000004,0.043416999000000005,4.0799628719999985,4.0799628719999985,0.191706588,0.009336384,0.531638964,0.009336384,5.049856007249537,4.90527477843843,0.0,2.3978952727983707,0.0,0.0,4.983606621708336,4.90527477843843,0.0
341300,63.45996022727274,93.55022083333334,26.829737500000004,65.8643953125,85.60625,48.11232083333334,62.92564131944443,93.55022083333334,26.829737500000004,278.89436268939403,286.566125,272.39162500000003,277.38165104166666,278.95945833333343,275.62541666666664,279.23052083333334,286.566125,272.39162500000003,1.28669,568.14,1630.22,28757.0,宿州市,2,0,0,41,36,0,39,36,0,1.0013975999999998,4.3069968,0.1811808,3.3503687999999996,4.3069968,1.7091648000000002,0.4141548000000001,1.7865683999999997,0.1811808,0.95226768,1.6932888,0.34979040000000006,1.3595327999999998,1.6932888,0.9164015999999999,0.8504514000000001,1.6687944,0.34979040000000006,3.742953333333333,7.7168,1.9654,6.546344444444442,7.7168,4.9331,3.0421055555555565,5.6999,1.9654,0.1631140776,0.7948469880000001,0.005180850000000001,1.181041884,1.181041884,0.079326864,0.0,0.142634844,0.0,3.7376696182833684,3.6109179126442243,0.0,1.0986122886681098,0.0,0.0,3.6888794541139363,3.6109179126442243,0.0
341500,69.46944962121209,98.05075416666666,36.65256250000001,78.11818645833333,96.3074625,53.645075,67.54750810185186,98.05075416666666,36.65256250000001,279.6783011363636,291.17891666666657,272.44625,277.44817708333335,279.35058333333325,275.56945833333333,280.1738842592592,291.17891666666657,272.44625,0.953421,483.74,1288.05,26731.0,六安市,3,0,0,69,57,0,66,57,0,0.8071293600000002,3.5907948,0.150498,2.7357552000000003,3.5907948,1.3369536,0.3249728999999999,1.1615076000000002,0.150498,0.74666376,1.3158611999999998,0.254664,0.9891863999999999,1.2092328,0.7464312,0.6860331000000001,1.3158611999999998,0.254664,4.026722222222221,7.1285,2.3336,6.495211111111113,7.1285,5.3205,3.4096000000000006,5.1862,2.3336,0.2951952264000001,1.411918704,0.016014356999999996,2.254716324,2.254716324,0.055931148,0.0,0.19450206,0.0,4.248495242049359,4.060443010546419,0.0,1.3862943611198906,0.0,0.0,4.204692619390966,4.060443010546419,0.0
341600,64.27816363636362,94.59154166666669,29.635620833333334,66.36689947916668,83.359,44.1578125,63.81400011574075,94.59154166666669,29.635620833333334,279.318425189394,287.46245833333336,272.844625,277.42090625000003,279.1347083333333,276.199,279.74009606481485,287.46245833333336,272.844625,1.39392,523.72,1277.19,24547.0,亳州市,6,0,0,108,103,0,102,103,0,0.8685165600000002,3.8842092000000004,0.1966032,2.9301048000000005,3.8842092000000004,1.2753936000000001,0.3531194999999999,1.0655712,0.1966032,0.83617056,1.5109416000000002,0.3124008,1.014966,1.2815496000000002,0.672786,0.7914717,1.5109416000000002,0.3124008,4.8044844444444434,8.8778,2.9495,7.593688888888887,8.8778,5.8872,4.107183333333333,6.3027,2.9495,0.16255576800000002,0.8077890600000001,0.001247445,1.162980504,1.162980504,0.011421648000000001,0.0,0.10373443199999999,0.0,4.6913478822291435,4.6443908991413725,0.0,1.9459101490553132,0.0,0.0,4.634728988229636,4.6443908991413725,0.0
341700,73.44075331439394,97.99975833333332,36.88902083333333,83.83092239583334,97.99975833333332,61.15609166666667,71.13182685185187,97.868375,36.88902083333333,281.0321363636364,292.75941666666665,274.83866666666665,278.73569791666665,280.076625,277.0249583333333,281.54245601851864,292.75941666666665,274.83866666666665,0.542162,147.45,684.93,46865.0,池州市,1,0,0,17,13,0,16,13,0,0.26451216000000005,1.0430208,0.04720680000000001,0.831384,1.0430208,0.4382424,0.12279420000000002,0.48146400000000006,0.04720680000000001,0.23271624000000005,0.40998959999999995,0.08773919999999999,0.3410496000000001,0.40998959999999995,0.24264360000000001,0.20563289999999998,0.3868884,0.08773919999999999,3.940026666666668,6.523,2.3395,5.863655555555555,6.523,4.3865,3.4591194444444437,5.0431,2.3395,0.008616708,0.0,0.010770885,0.034419168,0.0,0.034419168,0.0,0.0,0.0,2.8903717578961645,2.6390573296152584,0.0,0.6931471805599453,0.0,0.0,2.833213344056216,2.6390573296152584,0.0
341800,74.14290937500002,98.48984166666668,40.38567083333333,82.70827552083333,98.48984166666668,58.55350416666666,72.23949467592594,98.15945,40.38567083333333,280.52799147727274,292.23729166666664,274.52200000000005,278.469640625,280.14216666666664,276.27608333333336,280.9854027777779,292.23729166666664,274.52200000000005,0.68591,264.83,1317.2,50065.0,宣城市,1,0,0,6,4,0,5,4,0,0.40984776,1.5220223999999998,0.083268,1.2373812000000002,1.5220223999999998,0.9127404,0.2029644,0.7969752,0.083268,0.35565192,0.7015248000000001,0.1323216,0.5929452,0.7015248000000001,0.4595616,0.29632859999999994,0.6649451999999999,0.1323216,4.131511111111114,6.1397,2.5689,5.828866666666666,6.1397,5.1549,3.7071722222222223,5.0338,2.5689,0.0017159904000000005,0.0,0.0021449880000000004,0.01514376,0.0,0.01514376,0.0,0.0,0.0,1.9459101490553132,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,1.791759469228055,1.6094379124341003,0.0
350100,76.93143200757575,97.14079166666666,50.969775,79.48102864583333,87.80929583333334,73.10076666666667,76.36485497685186,97.14079166666666,50.969775,285.35418181818176,293.03916666666663,278.43779166666667,285.94108854166666,289.72433333333333,282.11995833333333,285.2237581018519,293.03916666666663,278.43779166666667,3.4380800000000002,774.0,7856.81,102037.0,福州市,6,0,0,72,70,1,66,70,1,0.9077608800000002,2.0034216000000002,0.360774,1.6678296,2.0034216000000002,0.6759611999999999,0.7177437,1.1024100000000001,0.360774,1.02833568,4.067658,0.23075279999999998,3.2689548,4.067658,1.3113576,0.4681808999999999,1.0506024,0.23075279999999998,2.393964444444444,4.8567,1.1831,3.7859,4.8567,2.0476,2.0459805555555555,3.3308,1.1831,0.2933567784,1.4279364,0.009711873,2.131257744,2.131257744,0.092548008,0.0,0.20746886399999998,0.0,4.290459441148391,4.2626798770413155,0.6931471805599453,1.9459101490553132,0.0,0.0,4.204692619390966,4.2626798770413155,0.6931471805599453
350200,76.40251420454545,98.72900416666666,47.474625,81.98205,92.07009583333335,70.26805416666667,75.16261736111113,98.72900416666666,47.474625,286.9788162878788,294.02570833333334,280.73158333333333,288.11861979166673,292.7427916666667,284.0597916666667,286.72552662037026,294.02570833333334,280.73158333333333,16.1006,411.0,4791.41,118015.0,厦门市,3,0,0,35,34,0,32,34,0,1.2293618400000002,1.9492488000000001,0.6206543999999999,1.548378,1.9386216,0.7563131999999999,1.1496077999999998,1.9492488000000001,0.6206543999999999,1.4095411200000003,6.903467999999999,0.23175720000000002,4.9625712,6.903467999999999,2.2160304,0.5212836000000001,1.6085952,0.23175720000000002,2.406715555555556,5.3945,1.0489,3.5594222222222225,5.3945,1.4773,2.118538888888889,3.9486,1.0489,0.2177999784,1.050067908,0.009732995999999999,1.6105116599999998,1.6105116599999998,0.06610572,0.0,0.16856845199999998,0.0,3.58351893845611,3.5553480614894135,0.0,1.3862943611198906,0.0,0.0,3.4965075614664802,3.5553480614894135,0.0
350300,76.044478125,97.73788333333334,47.16474166666666,79.48098229166666,89.42426666666668,69.70406249999999,75.28081053240741,97.73788333333334,47.16474166666666,285.7982765151515,293.5745833333333,279.31200000000007,286.6260208333333,290.72495833333335,282.4385833333333,285.6143333333333,293.5745833333333,279.31200000000007,3.3362800000000004,290.0,2242.41,77325.0,莆田市,0,0,0,56,39,0,0,0,0,0.38902536,1.4492843999999998,0.07004880000000001,1.1915748000000002,1.4492843999999998,0.5855004,0.18838800000000006,0.3668328,0.07004880000000001,0.38590416,0.9346428,0.1552932,0.6975828000000001,0.9346428,0.3164508,0.30798450000000005,0.464292,0.1552932,2.7479355555555562,4.769,1.4394,4.283166666666667,4.769,3.4169,2.3641277777777776,3.5,1.4394,0.0568718496,0.28095476399999997,0.000851121,0.966306996,0.966306996,0.01254528,0.0,0.0,0.0,4.04305126783455,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350400,76.91332310606063,98.61878333333333,53.30009583333333,80.2540625,96.11371250000002,62.45083333333334,76.17093657407408,98.61878333333333,53.30009583333333,284.9169687499999,292.9485,275.9724166666667,285.0358489583333,290.0337916666666,280.266875,284.89055092592594,292.9485,275.9724166666667,0.387466,258.0,2353.72,91406.0,三明市,1,0,0,14,12,0,13,12,0,0.4174163999999999,1.5823512,0.1009908,1.2093048,1.5823512,0.5459076,0.2194443,0.5170392,0.1009908,0.35109072,0.5690088000000001,0.170748,0.504162,0.5690088000000001,0.27961199999999997,0.3128228999999999,0.5027184,0.170748,3.4280377777777766,5.5189,1.8877,4.914122222222223,5.5189,3.1879,3.0565166666666657,4.4312,1.8877,0.0174402792,0.078745788,0.0021139019999999995,0.7087120920000001,0.7087120920000001,0.014004576000000001,0.0,0.0,0.0,2.70805020110221,2.5649493574615367,0.0,0.6931471805599453,0.0,0.0,2.6390573296152584,2.5649493574615367,0.0
350500,74.43948333333334,98.1396,47.936725,77.98403802083334,87.55669583333336,68.73443333333334,73.65180451388889,98.1396,47.936725,286.4457301136364,293.54941666666673,279.37641666666667,287.69628645833336,292.21525,283.73845833333337,286.16782870370366,293.54941666666673,279.37641666666667,3.82514,870.0,8467.98,97614.0,泉州市,3,0,0,47,32,0,44,32,0,1.0880359200000005,2.8334772,0.33365520000000004,2.2636727999999997,2.8334772,1.0475244000000001,0.7941266999999999,1.6333812,0.33365520000000004,1.20091248,5.0264388,0.34506,3.3159312000000005,5.0264388,0.9185075999999999,0.6721578,1.0825488,0.34506,2.5473977777777783,4.2895,1.3909,3.5555888888888894,4.2895,2.2717,2.29535,3.384,1.3909,0.3127299912,1.537250616,0.006599835000000001,2.039981436,2.039981436,0.079326864,0.0,0.155601648,0.0,3.871201010907891,3.4965075614664802,0.0,1.3862943611198906,0.0,0.0,3.8066624897703196,3.4965075614664802,0.0
350600,75.8235600378788,98.24005416666668,45.94415833333333,81.14893958333333,87.96974999999998,72.76233333333336,74.64014236111113,98.24005416666668,45.94415833333333,287.60997821969687,293.92704166666664,281.6535833333333,288.782265625,293.1227083333333,285.07587499999994,287.3494699074073,293.92704166666664,281.6535833333333,2.0686299999999997,514.0,3947.63,777102.0,漳州市,3,0,0,20,16,0,17,16,0,0.6811826399999998,2.344464,0.1728864,1.7633988,2.344464,1.0642428,0.4106286,0.9179568000000001,0.1728864,0.6227963999999998,1.3308948,0.266004,1.0689587999999999,1.3308948,0.568458,0.5112557999999999,0.8854920000000001,0.266004,3.1196666666666664,4.5728,1.9367,4.223455555555557,4.5728,3.4199,2.8437194444444445,3.9610000000000003,1.9367,0.002396217600000001,0.0,0.002995272000000001,0.01515348,0.0,0.01515348,0.0,0.0,0.0,3.044522437723423,2.833213344056216,0.0,1.3862943611198906,0.0,0.0,2.8903717578961645,2.833213344056216,0.0
350700,77.4327489583333,97.87864583333334,52.01929583333334,82.53591875,97.14389166666665,65.53378333333332,76.29871122685182,97.87864583333334,52.01929583333334,284.1020890151515,292.39845833333334,276.00079166666666,283.8609270833333,288.23045833333333,279.40391666666665,284.1556805555556,292.39845833333334,276.00079166666666,0.400355,269.0,1792.51,66760.0,南平市,0,0,0,20,14,0,0,0,0,0.3714695999999999,1.5395184,0.048956400000000004,1.1873952,1.5395184,0.555174,0.1674882,0.5239404000000001,0.048956400000000004,0.32312592,0.5544935999999999,0.1263924,0.4635179999999999,0.5544935999999999,0.2148768,0.2880279000000001,0.47511359999999997,0.1263924,2.8665733333333328,5.053,1.2187,4.559111111111111,5.053,3.1188,2.4434388888888883,3.7881,1.2187,0.0005039712,0.0,0.000629964,0.007770168,0.0,0.007770168,0.0,0.0,0.0,3.044522437723423,2.70805020110221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350800,76.80993607954544,97.79468333333334,52.71526666666667,78.68625885416667,93.61019166666668,63.09052499999999,76.39297546296297,97.79468333333334,52.71526666666667,285.70542708333335,293.2590833333333,276.941,286.523234375,291.57166666666666,281.66170833333325,285.52369212962964,293.2590833333333,276.941,0.574175,264.0,2393.3,90655.0,龙岩市,0,0,0,6,6,0,0,0,0,0.3940855199999999,1.8609588,0.065772,1.2923604,1.8609588,0.608634,0.1695168,0.5084208,0.065772,0.3589754399999999,0.5984604,0.1828332,0.3983508,0.4859352,0.1941408,0.3491316,0.5984604,0.1828332,3.579171111111111,5.4525,2.3835,4.892222222222221,5.4525,3.5860000000000003,3.2509083333333333,4.492,2.3835,0.0003194496,0.0,0.000399312,0.009142632,0.0,0.009142632,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350900,77.34438409090906,97.0633375,46.21970833333333,81.5645640625,91.41147916666668,75.41925833333333,76.40656631944442,97.0633375,46.21970833333333,283.9458712121212,292.08,276.2984583333334,284.4252760416667,288.54741666666666,280.7869166666666,283.8393368055556,292.08,276.2984583333334,1.0518100000000001,291.0,1942.8,66878.0,宁德市,2,0,0,26,23,0,24,23,0,0.3711492000000001,1.4739083999999998,0.0753948,1.136016,1.4739083999999998,0.5650884,0.1799325,0.4217832,0.0753948,0.34872768,0.7362576,0.14217120000000003,0.5908356,0.7362576,0.2143908,0.2882006999999999,0.4609224,0.14217120000000003,3.0571155555555554,4.7904,1.7674,4.326255555555555,4.7904,2.8474,2.7398305555555558,3.7718,1.7674,0.000127944,0.0,0.00015993000000000002,0.005757480000000001,0.0,0.005757480000000001,0.0,0.0,0.0,3.295836866004329,3.1780538303479458,0.0,1.0986122886681098,0.0,0.0,3.2188758248682006,3.1780538303479458,0.0
360100,72.86420871212124,97.49921666666664,39.16153333333333,83.96907239583334,97.49921666666664,63.72778333333333,70.39646122685187,95.331775,39.16153333333333,282.79271496212124,293.03441666666663,277.37774999999993,280.6394583333333,282.212125,279.20725,283.2712164351851,293.03441666666663,277.37774999999993,2.6922900000000003,546.35,5274.67,96543.79,南昌市,4,0,0,230,207,0,226,207,0,0.9199440000000004,2.9305152000000003,0.2545344,2.2679496,2.9305152000000003,0.9278064,0.5829426,1.1259,0.2545344,0.93947688,3.4324559999999997,0.2175984,2.7958536,3.4324559999999997,1.4418648,0.4753827000000001,1.1044188,0.2175984,2.2255088888888888,5.3831,1.1568,4.378744444444443,5.3831,2.5449,1.6871999999999998,2.668,1.1568,0.7036282728000001,3.27854934,0.059898006,5.0124144600000005,5.0124144600000005,0.18509601600000006,0.033895584,0.38900412,0.033895584,5.442417710521793,5.337538079701318,0.0,1.6094379124341003,0.0,0.0,5.424950017481403,5.337538079701318,0.0
360200,72.04328939393938,95.54605416666668,36.94002083333333,81.64447083333334,95.02256666666666,62.51263750000001,69.90969351851851,95.54605416666668,36.94002083333333,282.5246941287878,292.8578750000001,276.1965,280.85042708333333,282.4114166666667,279.09320833333334,282.89675347222226,292.8578750000001,276.1965,1.0705,166.49,846.6,50849.9,景德镇市,1,0,0,6,3,0,5,3,0,0.23104584,0.8400348,0.024915599999999996,0.6758712,0.8400348,0.2743308,0.11983949999999995,0.2797092,0.024915599999999996,0.22645080000000006,0.6441768,0.051386400000000006,0.5380632000000001,0.6441768,0.2974644,0.1485477,0.274428,0.051386400000000006,3.390148888888889,6.2438,1.5583,5.478833333333332,6.2438,3.6785,2.867977777777777,4.2352,1.5583,0.0012519864,0.0,0.0015649829999999998,0.01287414,0.0,0.01287414,0.0,0.0,0.0,1.9459101490553132,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,1.791759469228055,1.3862943611198906,0.0
360300,76.49515852272728,97.67786666666665,42.27442916666666,86.94226093750002,97.67786666666665,69.9399875,74.17358020833336,95.45077499999998,42.27442916666666,283.2848664772728,294.0492083333333,276.8294583333334,281.0508802083333,283.9554166666667,277.78574999999995,283.7813078703705,294.0492083333333,276.8294583333334,0.654774,192.5,1009.05,52418.18,萍乡市,2,0,0,33,25,0,31,25,0,0.22792968,0.8560728000000001,0.043416,0.680022,0.8560728000000001,0.3220884,0.11490659999999997,0.3115908,0.043416,0.2285452799999999,0.3824172,0.09153,0.33290279999999994,0.3824172,0.2296188,0.2024559,0.3071196,0.09153,3.1870755555555546,5.6524,1.5437,5.1721,5.6524,3.7656,2.6908194444444447,4.0879,1.5437,0.00011443680000000003,0.0,0.00014304600000000005,0.005149656000000001,0.0,0.005149656000000001,0.0,0.0,0.0,3.5263605246161616,3.258096538021482,0.0,1.0986122886681098,0.0,0.0,3.4657359027997265,3.258096538021482,0.0
360400,76.12605918560605,96.6266375,44.91928333333333,85.513490625,96.6266375,66.00514999999999,74.0399633101852,95.38707083333334,44.91928333333333,281.4015634469697,292.033875,275.525875,279.18840625,280.4015416666667,277.5495,281.89337615740743,292.033875,275.525875,0.623263,487.33,2700.19,55407.83,九江市,2,0,0,118,94,0,116,94,0,0.5890031999999998,2.6958096,0.0886464,2.0625804000000003,2.6958096,0.7196688,0.2206089,0.519858,0.0886464,0.5705308799999999,1.1468628,0.20113920000000002,0.9455112,1.1468628,0.469476,0.4767858,0.8382851999999998,0.20113920000000002,3.2332933333333336,6.5774,1.5726,5.910266666666668,6.5774,3.8873,2.56405,3.8845,1.5726,0.8113102847999999,3.765507228,0.07276104900000001,5.9201604,5.9201604,0.24459116399999997,0.035355528,0.376037316,0.035355528,4.77912349311153,4.553876891600541,0.0,1.0986122886681098,0.0,0.0,4.762173934797756,4.553876891600541,0.0
360500,75.23590047348483,95.74693333333332,40.86015416666667,84.87115989583334,95.74693333333332,69.4551,73.09473171296297,95.26535,40.86015416666667,283.22260132575764,293.40025,277.54741666666666,281.0171510416667,283.31316666666663,278.12887499999994,283.712701388889,293.40025,277.54741666666666,0.76776,118.07,1027.34,87011.1,新余市,1,0,0,130,120,0,129,120,0,0.14677704,0.5882868,0.0311364,0.46206,0.5882868,0.2094012,0.06795630000000001,0.229068,0.0311364,0.1444932,0.3707532,0.048956400000000004,0.31823280000000004,0.3707532,0.2123172,0.1010583,0.21137759999999997,0.048956400000000004,2.5699577777777782,6.1518,1.2522,5.522577777777778,6.1518,3.403,1.8318027777777772,2.9894,1.2522,0.0003134016,0.0,0.000391752,0.009229464,0.0,0.009229464,0.0,0.0,0.0,4.875197323201151,4.795790545596741,0.0,0.6931471805599453,0.0,0.0,4.867534450455582,4.795790545596741,0.0
360600,73.11014081439394,97.23088333333334,37.32085416666668,83.42134947916666,97.23088333333334,60.10560416666666,70.8187611111111,94.85705,37.32085416666668,283.95830018939387,294.23833333333334,277.1900416666667,282.14380208333336,284.01458333333335,279.7187083333334,284.3615219907408,294.23833333333334,277.1900416666667,0.850826,116.75,819.98,70233.83,鹰潭市,0,0,0,18,12,0,0,0,0,0.19148256,0.7141284000000001,0.033242400000000005,0.5651676,0.7141284000000001,0.23635799999999998,0.0980613,0.2281932,0.033242400000000005,0.15860088,0.32785559999999997,0.0520992,0.2680524,0.32785559999999997,0.15386760000000002,0.13123800000000005,0.2408292,0.0520992,3.5872666666666664,6.5468,1.6461,5.7333333333333325,6.5468,3.6839,3.050749999999999,4.7584,1.6461,0.0001283472,0.0,0.000160434,0.005775624,0.0,0.005775624,0.0,0.0,0.0,2.9444389791664403,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
