city_baidu_id,name,id,20200117_travel,20200118_travel,20200119_travel,20200120_travel,20200121_travel,20200122_travel,20200123_travel,20200124_travel,20200125_travel,20200126_travel,20200127_travel,20200128_travel,20200129_travel,20200130_travel,20200131_travel,20200201_travel,20200202_travel,20200203_travel,20200204_travel,20200205_travel,20200206_travel,20200207_travel,20200208_travel,20200209_travel,20200210_travel,20200211_travel,20200212_travel,20200213_travel,20200214_travel,20200215_travel,20200216_travel,20200217_travel,20200218_travel,20200219_travel,20200220_travel,20200221_travel,20200222_travel,20200223_travel,20200224_travel,20200225_travel,20200226_travel,20200227_travel,20200228_travel,20200229_travel,20200301_travel
350200,厦门市,350200,5.3945,4.4559,4.6577,4.4539,4.0019,3.2499,2.5373,1.8064,1.4773,1.2301,1.1991,1.152,1.187,1.1772,1.199,1.1419,1.0489,1.3273,1.1732,1.2308,1.2075,1.2079,1.0972,1.1839,2.1969,2.1469,2.1204,2.2376,2.2534,1.8281,1.3978,2.7978,2.8524,2.9216,3.0422,3.1618,2.4421,2.159,3.6939,3.75,3.8281,3.8817,3.9486,3.1286,2.7155
350300,莆田市,350300,4.5051,4.4272,4.2751,4.769,4.5591,4.5226,4.1509,3.4169,3.9226,2.0186,2.8094,2.3417,2.2556,2.2019,2.0403,1.9679,1.7782,1.7964,1.7149,1.7395,1.5432,1.5593,1.4394,1.4894,1.7019,1.6736,1.6156,1.722,1.6884,1.8245,1.568,2.5559,2.7589,2.9509,3.0853,3.2179,3.0794,3.0357,3.4132,3.5,3.4746,3.3787,3.4606,3.4525,3.2553
350400,三明市,350400,5.0907,4.9752,5.0914,5.3485,5.4568,5.5189,5.2627,4.295,3.1879,2.8003,2.7095,2.5029,2.6163,2.6033,2.5613,2.6149,2.4835,2.3517,2.444,2.4428,1.9816,2.0935,1.8877,2.0325,2.5296,2.5151,2.5946,2.5846,2.5975,2.3475,2.5096,3.3641,3.5481,3.6477,3.9105,4.1278,3.8404,3.7438,4.3796,4.3198,4.3489,4.3587,4.4312,4.2071,4.0026
350500,泉州市,350500,4.2895,4.0112,3.9136,3.917,3.8059,3.6701,3.411,2.7103,2.2717,2.4518,2.2652,2.0571,2.1199,2.022,2.0041,2.0778,1.8969,1.9609,1.7031,1.693,1.5051,1.5329,1.3909,1.5467,1.8102,1.799,1.7716,1.8805,1.813,1.9527,1.6217,2.3309,2.4544,2.6162,2.7922,2.9659,2.8681,2.8094,3.2186,3.2136,3.24,3.2456,3.3589,3.384,3.2587
350600,漳州市,350600,4.5728,4.3818,4.4753,4.5277,4.5079,4.3449,4.1799,3.6009,3.4199,3.4305,3.0693,2.7133,2.7569,2.6785,2.6753,2.6613,2.4312,2.5631,2.1466,2.3971,2.2707,2.1644,1.9447,1.9995,2.2716,2.2898,2.2584,2.3158,2.2257,2.313,1.9367,2.6794,2.7765,2.9415,3.2665,3.5273,3.3866,3.3434,3.8108,3.8276,3.852,3.8453,3.961,3.873,3.7696
350700,南平市,350700,4.7765,4.5975,4.7058,4.9062,5.0126,5.053,4.8547,4.0069,3.1188,2.8373,2.8567,2.5614,2.609,2.5352,2.3264,2.1164,1.8331,1.5621,1.456,1.4843,1.2187,1.4848,1.4379,1.5572,1.7919,1.7312,1.6667,1.6728,1.7575,1.5374,1.6628,2.3534,2.6635,2.7893,3.146,3.4047,3.1888,3.1493,3.6827,3.615,3.6672,3.718,3.7881,3.6366,3.4644
350800,龙岩市,350800,5.12,4.9059,5.0941,5.2943,5.3947,5.4525,5.1951,3.9874,3.586,2.9925,2.7622,2.5546,2.6555,2.8078,2.8857,3.0511,2.9158,2.8727,2.852,2.8029,2.5043,2.6119,2.3835,2.4686,2.8606,2.7253,2.8518,2.8814,2.791,2.6412,2.563,3.3497,3.5301,3.6976,3.9577,4.1615,3.8521,3.7062,4.4131,4.3102,4.3297,4.3989,4.492,4.2922,4.1063
350900,宁德市,350900,4.7904,4.6004,4.5177,4.6425,4.6147,4.7203,4.5183,3.6846,2.8474,2.1906,2.9076,2.5059,2.4618,2.5615,2.4511,2.5252,2.4751,2.2474,2.2212,2.2777,1.7674,2.0285,1.8015,2.075,2.3728,2.4051,2.333,2.4156,2.4425,2.2897,2.3087,3.0112,3.0665,3.1002,3.2614,3.4049,3.1335,3.1003,3.671,3.6538,3.6356,3.576,3.7718,3.7111,3.4717
360100,南昌市,360100,5.3831,4.7004,5.0526,5.1412,4.9222,4.5338,3.8795,3.251,2.5449,2.0385,1.7063,1.6359,1.6062,1.51,1.5142,1.4415,1.2885,1.4619,1.406,1.3673,1.1915,1.3089,1.1723,1.1836,1.4304,1.2995,1.3592,1.3786,1.4425,1.1568,1.2282,1.6547,1.7435,1.7844,1.9564,2.0178,1.6926,1.6557,2.5095,2.526,2.5714,2.6001,2.668,2.0171,2.2142
360200,景德镇市,360200,6.2438,5.9021,6.02,6.1354,6.0114,5.6352,5.233,4.4501,3.6785,2.7705,3.0564,2.924,3.0376,3.0499,2.9718,3.1036,2.6222,2.6463,2.2483,1.8993,1.5583,1.8083,1.8481,1.8499,1.9048,1.7802,2.0087,2.056,2.2454,1.9761,2.3377,2.8545,3.0034,3.0252,3.3739,3.4321,3.5086,3.6248,4.2144,4.2301,4.1243,4.2352,4.1896,3.6458,4.0819
360300,萍乡市,360300,5.4529,5.3212,5.5267,5.5632,5.6524,5.528,5.0707,4.6682,3.7656,3.6579,2.9979,3.0903,2.8829,2.816,2.6389,2.4163,1.8433,1.8486,1.7606,1.7731,1.6262,1.6926,1.5437,1.5977,1.8496,1.7309,1.7828,1.881,2.2245,1.8617,2.2879,2.7395,2.8993,2.9069,3.1843,3.1944,3.225,3.3703,3.8815,3.9435,4.0409,4.0423,4.0879,3.7129,3.8364
360400,九江市,360400,6.2908,6.0664,6.3179,6.5774,6.4916,6.3027,6.037,5.2213,3.8873,2.9392,2.675,2.7716,2.7401,2.5732,2.4375,2.2628,1.8847,2.0049,1.9884,1.9316,1.6134,1.791,1.7491,1.7967,1.7831,1.6889,1.8127,1.807,1.8395,1.5726,1.8429,2.3419,2.5527,2.6758,3.082,3.1057,3.4124,3.4479,3.8845,3.8096,3.6254,3.7338,3.7678,3.5506,3.8098
360500,新余市,360500,6.0275,5.5208,5.9974,6.0212,6.1518,5.9203,5.5115,5.1497,3.403,2.9894,2.4438,2.4723,2.4197,2.2314,2.043,1.8711,1.5723,1.6882,1.4852,1.4551,1.2727,1.3556,1.2612,1.3428,1.5014,1.3919,1.4862,1.4926,1.5259,1.2522,1.379,1.6875,1.7668,1.7904,1.851,1.7697,1.6018,1.5961,2.2128,2.2309,2.3142,2.334,2.4981,2.1559,2.2027
360600,鹰潭市,360600,5.8995,5.6745,6.1235,6.5383,6.5468,6.4456,5.975,4.7129,3.6839,3.8754,3.1348,2.9873,2.8521,2.6944,2.6222,2.6251,2.2906,2.253,1.9888,1.8939,1.6461,1.8285,1.8093,1.9058,2.0895,1.9604,2.0165,2.0553,2.1258,1.9048,2.1386,3.1062,3.5008,3.7192,4.2165,4.3929,4.2761,4.2841,4.7584,4.636,4.6155,4.5423,4.6504,4.3183,4.1121
360700,赣州市,360700,5.7102,5.7522,5.9348,6.1524,6.1968,6.2869,5.8957,4.588,3.2849,3.2338,2.8559,2.8457,2.8513,2.8441,2.5875,2.4467,2.1829,1.9499,2.0017,2.1427,1.833,2.0289,1.8478,1.8765,2.0294,1.9095,1.9621,1.9334,1.9246,1.8214,2.0353,2.5841,3.4196,3.7933,4.1536,4.331,4.2819,3.9772,4.3585,4.2788,4.2978,4.3671,4.4618,4.5481,4.3224
360800,吉安市,360800,5.8413,5.7516,6.2634,6.5521,6.6754,6.7211,6.2353,4.3778,3.6206,3.0814,2.7078,2.7605,2.7566,2.7832,2.607,2.5468,2.3022,2.4252,2.4277,2.632,2.2139,2.3947,1.9825,2.0594,2.1915,2.0543,2.1508,2.2098,2.3435,1.939,2.2284,2.7149,2.8968,2.9492,3.2481,3.3706,3.4129,3.4295,4.0569,3.938,4.0003,3.9279,4.0697,4.0363,3.8848
360900,宜春市,360900,6.1058,5.994,6.3341,6.679,6.7632,6.7757,6.3429,5.7897,4.6902,3.3624,2.6898,2.6067,2.5914,2.5374,2.4684,2.3399,2.0875,2.2031,2.1181,2.0643,1.7804,1.8849,1.841,1.8236,1.8594,1.726,1.8673,1.9461,2.0774,1.8514,2.1004,2.4981,2.8303,2.9262,3.2169,3.2133,3.4123,3.5273,3.9242,3.9391,3.9801,3.9229,4.0406,3.7093,3.9763
361000,抚州市,361000,6.094,6.1894,6.5843,7.0362,7.2137,7.4005,6.8331,5.973,4.6684,4.0067,3.2502,3.5547,3.5916,3.5076,3.1496,3.0158,2.6152,2.6692,2.7418,2.7706,2.1055,2.2692,2.1394,2.1413,2.2292,2.0831,2.1978,2.2254,2.4274,2.0557,2.3527,2.9631,3.3474,3.3964,3.898,4.2278,4.1329,4.1654,4.8104,4.6463,4.6987,4.5874,4.6989,4.5294,4.2616
361100,上饶市,361100,6.3602,6.4266,6.7118,7.1503,7.2525,7.2012,6.7312,5.3079,4.3074,3.906,3.4165,3.3541,3.4172,3.3286,3.0417,2.8596,2.5361,2.4759,2.0709,1.9154,1.6979,1.9122,1.9324,1.9958,2.1112,2.1299,2.3497,2.3822,2.5629,2.4262,2.4459,2.83,3.051,3.1692,3.5754,3.7454,3.9833,4.1455,4.5927,4.5886,4.4975,4.4303,4.4788,4.3319,4.1812
370100,济南市,370100,6.0476,5.1804,5.6074,5.5958,5.2216,4.7022,3.9659,3.1086,2.4312,2.3313,1.881,1.8235,1.87,1.916,1.9554,1.8956,1.8316,2.1702,1.9495,1.8588,1.6922,1.8204,1.6758,1.7972,2.6672,2.6035,2.6431,2.7662,2.5745,1.9126,1.9951,2.9882,3.0498,3.0989,3.1794,3.2671,2.6946,2.4955,3.5462,3.533,3.6853,3.7302,3.7322,3.2218,3.0317
370200,青岛市,370200,6.0526,5.1487,5.4323,5.3598,4.9691,4.4538,3.7329,2.7995,2.2294,1.8678,1.8773,1.5234,1.4947,1.51,1.6033,1.5989,1.5884,1.8231,1.6684,1.6341,1.5911,1.6721,1.6835,1.8188,2.6284,2.542,2.6146,2.7553,2.7923,1.7539,1.8125,2.9886,3.1418,3.2293,3.3261,3.3945,2.8832,2.6605,3.8057,3.7702,3.8752,3.8947,3.8048,3.3929,3.0646
370300,淄博市,370300,6.1889,5.5592,5.8014,5.8637,5.6324,5.3598,4.8598,4.2969,3.8183,3.2413,2.2477,2.1011,2.0845,2.1121,2.1522,2.0854,1.9547,2.2023,2.0548,2.0949,2.0055,2.2036,2.1801,2.3157,2.929,2.8266,2.8194,2.9093,2.7362,2.1467,2.1872,2.9036,3.0095,3.0837,3.2072,3.2327,2.9703,2.814,3.5267,3.4403,3.6968,3.736,3.7112,3.548,3.373
370400,枣庄市,370400,6.0716,5.9137,6.2685,6.4854,6.4363,6.451,6.162,5.1014,4.0556,5.056,3.4903,2.7658,2.6013,2.6029,2.5148,2.3792,2.2475,2.3573,2.1989,2.0151,1.9398,2.2141,2.1818,2.2582,2.5241,2.4244,2.4866,2.614,2.4978,2.0679,2.1938,2.6366,2.7724,2.8501,2.9752,3.0199,2.9866,2.8618,3.0206,3.1996,3.364,3.3273,3.2364,3.3835,3.4533
370500,东营市,370500,6.7269,5.9082,6.3281,6.3104,6.0734,5.7343,5.1371,4.5371,4.0637,3.5632,2.7706,2.5932,2.7417,2.8683,3.0164,2.9887,2.7532,3.3225,3.0391,3.0803,3.0788,3.2418,3.2384,3.2831,4.1844,4.1532,4.2156,4.39,3.9664,2.9894,3.3267,4.2537,4.3868,4.4484,4.5242,4.4718,4.1058,4.0595,4.9726,4.7743,5.0697,5.0637,5.0731,4.7508,4.6169
370600,烟台市,370600,5.7353,5.1619,5.3277,5.3488,5.0842,4.8433,4.3796,3.5752,3.0449,2.6424,2.4416,1.9269,1.7746,1.7748,1.9308,1.888,1.7728,2.0076,1.8856,1.8612,1.8714,1.9152,1.8935,1.945,2.444,2.3688,2.4259,2.5383,2.4775,1.6585,1.6837,2.4398,2.6788,2.791,2.9038,2.88,2.6755,2.573,3.2802,3.1496,3.3073,3.3452,3.2339,3.1392,2.9407
370700,潍坊市,370700,5.6452,5.2712,5.3459,5.3937,5.1712,4.9562,4.4675,3.5312,3.0827,2.5357,2.025,1.9588,1.9421,1.9695,2.0144,1.9327,1.8449,1.978,1.7375,1.6516,1.5912,1.6527,1.5899,1.752,2.108,2.0904,2.1754,2.3193,2.2206,1.6432,1.7853,2.3341,2.4984,2.606,2.7335,2.7593,2.7415,2.6663,3.1442,3.0756,3.3252,3.374,3.2642,3.3816,3.2726
370800,济宁市,370800,5.8272,5.5492,5.8417,6.1051,5.9689,5.9915,5.5995,4.3436,3.3533,3.3582,2.5977,2.4335,2.4632,2.5657,2.4346,2.3364,2.1002,1.9896,1.7897,1.655,1.572,1.6686,1.671,1.78,2.0351,2.0377,2.0971,2.2758,2.2168,1.8046,1.9889,2.3874,2.4535,2.5314,2.6386,2.7186,2.5557,2.4148,2.5958,2.7554,2.8269,2.8704,2.8219,2.9537,2.994
370900,泰安市,370900,5.6044,5.2876,5.473,5.7191,5.5974,5.6018,5.2032,4.4193,3.3725,3.4013,2.7888,2.4779,2.2593,2.2834,2.195,1.9202,1.7726,1.8488,1.7312,1.6232,1.5144,1.6216,1.6507,1.7454,1.9916,1.9357,1.9333,2.0116,1.9267,1.6927,1.8032,2.1212,2.1921,2.3069,2.447,2.4768,2.3833,2.2394,2.3647,2.4431,2.5307,2.5516,2.5127,2.6203,2.6324
371000,威海市,371000,5.5732,5.0253,5.153,5.1562,4.9136,4.6365,4.1718,3.5331,2.8568,2.9317,2.267,1.8837,1.823,1.7432,1.7825,1.6854,1.6054,1.7223,1.617,1.5817,1.688,1.7654,1.819,2.0029,2.8128,2.7638,2.725,2.8334,2.896,2.2207,1.7485,2.6568,3.0043,3.0844,3.1804,3.2406,2.9399,2.7308,3.6281,3.4825,3.6235,3.6546,3.5383,3.4491,3.1288
371100,日照市,371100,5.5604,5.1282,5.3599,5.4653,5.3331,5.1515,4.6789,3.7265,3.0331,2.4852,2.016,1.9662,1.9223,2.0313,2.1211,2.1035,2.0925,2.243,2.139,2.0914,2.006,2.1931,2.121,2.4141,2.9338,2.8729,3.0304,3.176,3.057,2.1734,2.4158,3.1368,3.2629,3.3515,3.4067,3.5072,3.2985,3.227,3.7358,3.8351,4.0024,4.044,3.7868,3.8725,3.7881
371300,临沂市,371300,5.6123,5.4233,5.5612,5.72,5.5783,5.4869,5.1486,4.1545,3.1515,3.4079,2.3843,2.2301,2.0029,2.1064,1.9939,1.9204,1.8945,1.9607,1.8408,1.6134,1.481,1.6804,1.6723,1.8407,2.0605,2.0257,2.1632,2.2593,2.1424,1.7172,1.9384,2.3392,2.5111,2.7203,2.9095,2.9775,3.0565,3.0022,3.0907,3.2476,3.4183,3.4033,3.264,3.5661,3.6323
371400,德州市,371400,5.7579,5.5753,5.9216,6.1242,6.0467,6.0503,5.6138,4.6264,3.7502,3.5829,2.6921,2.5146,2.3799,2.4778,2.3935,2.4135,2.3004,2.5409,2.3071,2.2334,1.9024,2.0912,2.126,2.1392,2.4377,2.4281,2.4741,2.5829,2.2248,2.1914,2.3205,2.6844,2.7798,2.8833,2.9771,3.1421,3.1834,3.114,3.412,3.4672,3.7088,3.7277,3.7241,3.9931,4.0439
371500,聊城市,371500,5.6087,5.6731,5.8264,6.0705,5.9886,5.997,5.4004,4.6717,3.8526,3.4523,2.7118,2.4651,2.3614,2.4444,2.3281,2.1971,2.1668,2.4304,2.2512,2.1007,1.8894,2.0278,1.9226,1.9977,2.1618,2.151,2.2,2.3106,2.0888,2.0913,2.2512,2.6572,2.7639,2.9167,3.0277,3.2599,3.2322,3.1815,3.3384,3.6429,3.741,3.7281,3.6989,3.9256,3.9709
371600,滨州市,371600,6.0083,5.7191,5.9569,6.0563,5.9313,5.7884,5.4062,4.5037,3.8567,2.7096,2.3505,2.3266,2.2753,2.3117,2.2731,2.219,2.0454,2.2728,2.0905,2.1339,2.0366,2.2468,2.3518,2.5013,2.9393,2.9614,2.9636,3.05,2.7375,2.3561,2.4822,2.8923,2.9585,3.0179,3.1609,3.2699,3.2661,3.2827,3.7448,3.666,3.9489,3.9664,3.9822,4.016,4.0242
371700,菏泽市,371700,5.4735,5.4499,5.6259,5.9581,5.9767,6.149,5.9824,4.534,3.8573,3.2168,2.2312,2.2447,2.1213,2.2797,2.2475,2.2588,2.2589,2.4142,2.3343,2.1243,1.9928,2.3511,2.1778,2.5102,2.6839,2.6565,2.5878,2.6045,2.3391,2.0136,2.3348,2.6918,2.7994,2.9374,3.0781,3.2722,3.2858,2.9571,3.1579,3.113,3.1612,3.1685,3.0695,3.5661,3.8085
410100,郑州市,410100,5.8215,5.0747,5.2622,5.1055,4.5651,3.9966,3.2985,2.4991,1.9438,1.6628,1.3468,1.2952,1.2566,1.2612,1.2859,1.2327,1.2124,1.323,1.2063,1.0587,0.9255,1.0333,0.9579,0.9924,1.2396,1.2207,1.2591,1.2828,1.2726,1.1124,1.1613,1.5026,1.4882,1.5203,1.5587,1.648,1.5206,1.5316,2.0533,2.1211,2.1296,2.0527,2.3162,2.1252,2.1717
410200,开封市,410200,5.9742,5.7009,6.1614,6.4052,6.2883,6.3099,6.2605,5.2839,4.4325,4.5366,2.7235,2.6438,2.3336,2.3645,2.2778,2.2284,2.2051,2.3024,2.1677,1.8952,1.7469,2.0201,1.9331,1.9943,2.1182,2.1402,2.1569,2.1958,2.1012,1.9487,2.0359,2.2776,2.291,2.3721,2.5809,2.9226,3.1552,2.9924,3.7538,3.3785,3.3359,3.0078,3.192,3.5194,3.7098
410300,洛阳市,410300,5.8226,5.4015,5.6781,5.841,5.6201,5.441,5.0665,3.967,3.1576,2.4595,2.057,2.1215,2.142,2.1731,2.08,1.9036,1.8086,1.9091,1.7841,1.5424,1.3247,1.519,1.4053,1.3997,1.6798,1.6686,1.7195,1.7567,1.6506,1.4193,1.5088,1.882,1.9409,2.0048,2.0202,2.2425,2.3755,2.5154,2.849,2.9713,2.8217,2.5301,3.152,3.1738,3.3217
410400,平顶山市,410400,5.7903,5.6063,5.8764,6.2307,5.9645,6.0367,5.7083,4.6447,3.4224,3.2073,2.4991,2.4208,2.3679,2.4814,2.2562,1.9462,1.7433,1.7503,1.6395,1.4999,1.4265,1.5781,1.5373,1.5642,1.7324,1.721,1.7617,1.7717,1.7645,1.5564,1.6707,1.9666,2.0121,2.178,2.332,2.6047,2.8811,2.9591,3.3576,3.5025,3.3951,3.0963,3.7242,3.8221,3.9923
410500,安阳市,410500,5.5607,5.3911,5.7539,5.9141,5.8486,5.8726,5.3633,4.1379,3.6407,2.1168,1.6669,1.5898,1.4969,1.5239,1.5116,1.4624,1.5124,1.5807,1.495,1.4142,1.3887,1.5683,1.4303,1.5642,1.7496,1.6834,1.685,1.6591,1.5646,1.5214,1.5813,1.784,1.8118,1.8891,1.8944,2.1596,2.2271,2.1903,2.3042,2.3917,2.3779,2.3328,2.4153,2.6452,2.9316
410600,鹤壁市,410600,5.8401,5.485,5.9514,6.0493,6.0142,5.994,5.505,4.1311,3.0184,2.3085,2.0658,1.8688,1.6333,1.6101,1.6316,1.6063,1.6112,1.7407,1.6562,1.5929,1.5563,1.7111,1.4885,1.5457,1.7572,1.657,1.6226,1.6127,1.5663,1.4289,1.4808,1.7942,1.8375,1.9504,2.1206,2.4412,2.3907,2.3302,2.6433,2.7055,2.6725,2.653,2.6915,2.7465,2.9684
410700,新乡市,410700,5.7802,5.4059,5.7078,5.8017,5.6482,5.6234,5.2652,4.1698,3.3308,2.0077,1.6774,1.6516,1.5787,1.5689,1.5787,1.5348,1.634,1.7833,1.6198,1.4647,1.3671,1.6341,1.5316,1.6654,1.8826,1.7946,1.7416,1.6599,1.5721,1.4461,1.5235,1.7975,1.8421,1.9504,2.0409,2.333,2.5561,2.6986,3.1679,3.2197,3.1335,2.9423,3.1864,3.4595,3.7395
410800,焦作市,410800,6.0195,5.6489,5.8577,5.9447,5.7846,5.7559,5.4589,4.1838,3.5916,2.6276,2.1254,1.9446,1.9468,1.975,1.9869,1.8759,1.8205,1.9449,1.8134,1.6469,1.5107,1.7047,1.5692,1.5152,1.726,1.6314,1.6369,1.6934,1.7024,1.5454,1.6007,1.9055,1.978,2.06,2.1239,2.2908,2.3752,2.4833,2.8078,2.9196,2.8299,2.6219,3.0399,2.9946,3.1183
410900,濮阳市,410900,5.9498,5.8834,6.1969,6.4433,6.4717,6.5463,6.0341,4.8433,4.28,2.7626,2.2374,2.195,1.7866,1.8165,1.8206,1.8388,1.6547,1.7289,1.6746,1.4512,1.3739,1.5365,1.4143,1.4755,1.5872,1.483,1.405,1.4131,1.3376,1.3003,1.3228,1.4868,1.54,1.6511,2.0197,2.7052,3.0485,2.9509,3.0063,3.0806,3.0339,3.0185,3.0578,3.3535,3.7099
411000,许昌市,411000,6.0855,5.9701,6.2518,6.457,6.2383,6.2124,5.8204,4.7256,3.3548,2.8759,2.263,2.2939,2.2802,2.363,2.2162,2.0427,1.9922,2.114,2.0026,1.7271,1.523,1.7305,1.6836,1.7599,1.9971,1.9814,1.9854,1.9925,1.9833,1.699,1.8277,2.1595,2.2095,2.2411,2.292,2.8788,3.2758,3.5211,4.2043,4.1278,3.9332,3.5603,4.0628,4.1541,4.2927
411100,漯河市,411100,5.8491,5.6583,6.0485,6.2512,5.9827,5.8907,5.5388,4.4913,3.1685,2.3227,1.8151,1.8559,1.8253,1.9064,1.818,1.7715,1.8058,2.0022,1.8809,1.6666,1.5337,1.6606,1.6529,1.7086,1.9265,1.8883,1.9189,1.913,1.8782,1.5711,1.6878,2.0005,2.0382,2.0813,2.1571,2.3145,2.4328,2.5991,3.1203,3.0818,3.0091,2.7742,3.2183,3.3425,3.4636
411200,三门峡市,411200,5.6801,5.2437,5.6116,5.7952,5.6895,5.6072,5.2101,4.1371,3.6973,3.1258,2.5019,2.3738,2.3413,2.3996,2.351,2.1858,2.0262,2.1047,2.0279,1.8041,1.6107,1.9615,1.9456,2.0211,2.35,2.3455,2.4373,2.5333,2.3291,2.0242,2.1574,2.5778,2.6632,2.7042,2.6861,3.0979,3.3014,3.4156,3.7243,3.7828,3.4377,2.9785,3.6116,3.6718,3.8922
411300,南阳市,411300,5.9872,5.925,6.2813,6.644,6.418,6.5124,6.1753,4.7155,3.8357,2.9951,2.5359,2.5578,2.5565,2.5644,2.3201,2.1213,2.0251,1.9633,1.9283,1.8232,1.7278,1.9172,1.9302,1.9299,2.0312,1.998,2.0197,2.0328,2.0411,1.8317,1.9754,2.0649,2.0494,2.0856,2.1288,2.2217,2.2571,2.3269,2.4797,2.4877,2.4219,2.1965,2.5072,2.7011,2.8292
411400,商丘市,411400,6.6127,6.765,7.0881,7.5235,7.5208,7.6841,7.7302,6.3392,5.373,5.3414,3.2605,3.3,3.0,3.1315,2.8334,2.74,2.7393,2.8583,2.7432,2.5194,2.3191,2.5747,2.419,2.6583,2.7375,2.689,2.6756,2.7622,2.5964,2.3627,2.5636,2.8505,2.9263,3.0467,3.2152,3.5741,4.1156,3.7973,4.2259,4.0053,4.1204,3.7594,3.8027,4.2975,4.4758
411500,信阳市,411500,6.1343,6.3671,6.6925,7.2514,7.1913,7.267,6.983,5.9158,4.5606,3.537,3.2387,3.2482,3.1042,2.9487,2.6773,2.4839,2.3736,2.3432,2.3376,2.2363,2.069,2.2554,2.2872,2.3028,2.2926,2.265,2.2568,2.2931,2.1669,1.8997,2.0239,2.2537,2.2579,2.2358,2.3097,2.3072,2.3644,2.4067,2.6051,2.574,2.5804,2.4062,2.4333,2.8424,2.8325
411600,周口市,411600,6.5742,6.8352,7.2209,7.8169,7.7477,7.901,7.9795,5.8581,4.9148,3.9608,2.6407,2.7556,2.7027,2.9211,2.8305,2.8344,2.8602,2.8917,2.8311,2.5475,2.3631,2.5161,2.3441,2.5971,2.566,2.6045,2.6835,2.7708,2.6261,2.3232,2.6058,2.7649,2.8067,2.8829,2.9678,3.2429,3.8473,3.7449,4.4806,4.0609,3.9506,3.5461,3.8318,4.369,4.5426
411700,驻马店市,411700,6.263,6.4195,6.7292,7.1855,7.0275,7.0988,6.9834,5.1049,4.3723,3.222,2.7312,2.7977,2.7671,2.7597,2.6484,2.5879,2.5523,2.5421,2.3426,2.0818,1.9752,2.0908,2.1202,2.1566,2.2338,2.2056,2.2372,2.295,2.2245,2.059,2.1019,2.3067,2.3128,2.3332,2.4291,2.7802,3.3207,3.2401,3.2035,3.07,2.989,2.6841,3.0665,3.3958,3.4445
420100,武汉市,420100,4.8733,4.0436,4.3249,4.2152,3.5992,2.8838,1.9621,1.2811,0.8931,0.6259,0.6573,0.6747,0.6829,0.6645,0.6906,0.6902,0.6617,0.693,0.6791,0.6667,0.6,0.6171,0.609,0.616,0.6168,0.6076,0.5958,0.6191,0.6714,0.5963,0.5791,0.5928,0.5785,0.5739,0.5907,0.5968,0.5687,0.5693,0.6197,0.6107,0.6198,0.6085,0.613,0.6184,0.6157
420200,黄石市,420200,5.7346,5.5946,5.8309,6.068,5.7616,5.7419,5.3568,4.2045,2.7178,1.9631,1.8946,1.8768,1.9177,1.8966,1.8662,1.7838,1.69,1.6497,1.475,1.4733,1.3091,1.4185,1.4028,1.3976,1.3222,1.3138,1.3436,1.395,1.4471,1.2783,1.2897,1.3053,1.2369,1.1895,1.205,1.1813,1.1899,1.1971,1.2904,1.2668,1.2168,1.2256,1.2111,1.2733,1.2983
420300,十堰市,420300,5.6915,5.388,5.6107,5.8277,5.7165,5.5377,4.8459,3.9666,2.7234,2.2288,1.8132,1.5905,1.5401,1.5621,1.5553,1.4589,1.4365,1.3355,1.311,1.2434,1.1823,1.2979,1.3248,1.2801,1.2745,1.2757,1.2858,1.2985,1.2317,1.1399,1.1613,1.1919,1.1732,1.1866,1.1853,1.2032,1.1893,1.1909,1.2374,1.2384,1.1932,1.1472,1.224,1.3427,1.3647
420500,宜昌市,420500,5.7512,5.3422,5.5513,5.6395,5.4683,5.2179,4.5496,3.896,2.623,2.1748,1.9434,1.8701,1.7846,1.6503,1.6354,1.5492,1.5007,1.5489,1.5034,1.4699,1.4339,1.4635,1.4884,1.4908,1.4825,1.4767,1.4996,1.5537,1.5592,1.491,1.4442,1.4565,1.3829,1.3973,1.4075,1.4117,1.3991,1.4072,1.5087,1.5349,1.4988,1.4471,1.4759,1.6031,1.6412
420600,襄阳市,420600,5.8665,5.5428,5.8705,6.2025,5.9982,5.9031,5.1969,4.3537,3.0441,2.5938,2.1652,2.0072,1.8318,1.712,1.6411,1.5241,1.494,1.478,1.4433,1.3918,1.314,1.3904,1.4455,1.4104,1.3983,1.3775,1.371,1.4073,1.4275,1.3588,1.2934,1.3187,1.29,1.2782,1.2857,1.2946,1.2882,1.2802,1.3506,1.3544,1.323,1.3086,1.3496,1.4102,1.4353
420700,鄂州市,420700,4.4531,4.2319,4.4107,4.6047,4.336,4.4206,4.1613,3.1742,2.0366,1.4417,1.4021,1.3517,1.3533,1.3216,1.2986,1.2547,1.1859,1.2594,1.1788,1.1353,1.0164,1.0941,1.0906,1.0852,1.0738,1.075,1.097,1.1573,1.1515,1.0287,1.0448,1.0716,0.9693,0.9437,0.9757,0.9645,0.951,0.9472,1.0169,0.9928,0.9823,0.9804,0.9666,1.0272,1.0285
