id,name,city_baidu_id,420100_moveIn_mean,420100_moveIn_mean_before,420100_moveIn_mean_after,420100_moveIn_max,420100_moveIn_max_before,420100_moveIn_max_after,420100_moveIn_min,420100_moveIn_min_before,420100_moveIn_min_after
420700,鄂州市,420700,6.833048882400003,28.264282703999996,1.4752404269999992,39.987928692,39.987928692,3.093747696,1.0645010279999998,5.407157268000001,1.0645010279999998
420800,荆门市,420800,6.153528780000004,27.540048528,0.8068988430000003,49.61094415200001,49.61094415200001,2.095551324,0.354299184,4.304978928,0.354299184
420900,孝感市,420900,26.235246355199994,112.028373576,4.7869645499999995,188.355396708,188.355396708,10.887612083999999,3.93210126,22.056533604000002,3.93210126
421000,荆州市,421000,12.239528119200006,53.190793908,2.001711672,90.57845412,90.57845412,4.039059492000001,1.088356176,7.611513948000001,1.088356176
421100,黄冈市,421100,26.006757847200006,105.219619632,6.203542401000001,166.711716864,166.711716864,10.947107231999999,4.968674784,20.656118772,4.968674784
421200,咸宁市,421200,9.034468574400002,37.103939495999995,2.017100844,56.12312059200001,56.12312059200001,3.424276296,1.642081248,6.1462650960000005,1.642081248
421300,随州市,421300,5.793515963999997,26.962659432,0.501230097,46.22560002,46.22560002,1.665864144,0.335205216,4.0326760440000005,0.335205216
422800,恩施土家族苗族自治州,422800,4.0947714504,13.387156668000001,1.7716751460000002,20.838964608,20.838964608,3.2764597199999996,1.022588064,3.099066156,1.022588064
430100,长沙市,430100,1.2377647295999994,5.6633697000000005,0.13136348699999995,7.8674399280000005,7.8674399280000005,0.38341317599999997,0.03501144,0.49273855200000005,0.03501144
430200,株洲市,430200,0.3382765848,1.3517330760000001,0.084912462,2.0128545360000003,2.0128545360000003,0.18509601600000003,0.053737992,0.298236492,0.053737992
430300,湘潭市,430300,0.20502433439999998,0.9633611880000001,0.015440120999999998,1.6105116599999998,1.6105116599999998,0.115809912,0.0,0.0,0.0
430400,衡阳市,430400,0.3868839936,1.8598555800000003,0.018641097000000006,2.841676992,2.841676992,0.06610572,0.0,0.233402472,0.0
430500,邵阳市,430500,0.3266748576,1.606695048,0.00666981,2.469451212,2.469451212,0.052884576,0.0,0.207468864,0.0
430600,岳阳市,430600,0.9001971576000001,4.052930904,0.11201372100000001,6.867386064,6.867386064,0.337139172,0.040390164000000006,0.45383814,0.040390164000000006
430700,常德市,430700,0.5889505319999999,2.87852958,0.01655577,4.736128320000001,4.736128320000001,0.13221144,0.0,0.298236492,0.0
430800,张家界市,430800,0.0013994711999999999,0.0,0.001749339,0.0313632,0.0,0.0313632,0.0,0.0,0.0
430900,益阳市,430900,0.33707036879999996,1.64997594,0.008843975999999998,2.841676992,2.841676992,0.11237972400000001,0.0,0.233402472,0.0
431000,郴州市,431000,0.17379470160000002,0.854972964,0.003500136000000001,1.420838496,1.420838496,0.017209584,0.0,0.12966804,0.0
431100,永州市,431100,0.20361174480000005,0.9988548120000001,0.004800978000000001,1.6105116599999998,1.6105116599999998,0.04627400400000001,0.0,0.116701236,0.0
431200,怀化市,431200,0.16536437279999996,0.806429376,0.005098122,1.302435288,1.302435288,0.039663432,0.0,0.09076762800000002,0.0
431300,娄底市,431300,0.29555473680000005,1.4622540120000003,0.003879918000000001,2.0128545360000003,2.0128545360000003,0.059495148,0.0,0.207468864,0.0
