id,moveIn_index_mean,moveIn_index_max,moveIn_index_min,moveIn_index_mean_before,moveIn_index_max_before,moveIn_index_min_before,moveIn_index_mean_after,moveIn_index_max_after,moveIn_index_min_after,moveOut_index_mean,moveOut_index_max,moveOut_index_min,moveOut_index_mean_before,moveOut_index_max_before,moveOut_index_min_before,moveOut_index_mean_after,moveOut_index_max_after,moveOut_index_min_after,travel_index_mean,travel_index_max,travel_index_min,travel_index_mean_before,travel_index_max_before,travel_index_min_before,travel_index_mean_after,travel_index_max_after,travel_index_min_after
420200,0.26842175999999995,1.406484,0.0535248,1.0770840000000002,1.406484,0.2513916,0.0662562,0.1495908,0.0535248,0.20514671999999995,0.8439876,0.0501552,0.7050240000000001,0.8439876,0.3746736,0.0801774,0.3501144,0.0501552,2.1933888888888884,6.068,1.1813,5.223411111111111,6.068,2.7178,1.4358833333333334,1.9631,1.1813
420300,0.22891104,1.229418,0.0505764,0.870372,1.229418,0.2594592,0.06854579999999999,0.1379592,0.0505764,0.16216200000000003,0.6312168,0.0497016,0.5190480000000001,0.6312168,0.32805,0.07294049999999999,0.175446,0.0497016,2.0711955555555552,5.8277,1.1399,5.034222222222222,5.8277,2.7234,1.3304388888888887,2.2288,1.1399
420500,0.33117984000000017,1.7332704,0.086184,1.2373956,1.7332704,0.3943728,0.1046259,0.2007828,0.086184,0.24956495999999997,1.033074,0.0851472,0.8168364000000001,1.033074,0.484056,0.10774710000000003,0.2488968,0.0851472,2.213891111111111,5.7512,1.3829,4.893222222222222,5.7512,2.623,1.5440583333333333,2.1748,1.3829
420600,0.42339815999999986,2.4482088,0.0829116,1.6936811999999999,2.4482088,0.4901472,0.10582740000000003,0.2797092,0.0829116,0.29028528000000003,1.1191608,0.08586,0.8945027999999999,1.1191608,0.5932764,0.1392309,0.705672,0.08586,2.2449333333333334,6.2025,1.2782,5.330922222222223,6.2025,3.0441,1.4734361111111112,2.5938,1.2782
420700,0.17088263999999997,0.838674,0.0325944,0.6662736,0.838674,0.1947888,0.047034900000000004,0.109188,0.0325944,0.14252543999999998,0.6038064,0.0341172,0.5069915999999999,0.6038064,0.1958904,0.051408899999999993,0.132516,0.0341172,1.6832066666666663,4.6047,0.9437,3.9810111111111115,4.6047,2.0366,1.1087555555555557,1.4417,0.9437
420800,0.27819936,1.52037,0.0651564,1.0767168,1.52037,0.3295404,0.07857000000000001,0.1803384,0.0651564,0.18624960000000002,0.6770304,0.0676512,0.5578812000000001,0.6770304,0.4446576,0.09334169999999997,0.6089904,0.0676512,2.440055555555555,6.0122,1.5762,5.317966666666667,6.0122,3.2365,1.720577777777778,2.0993,1.5762
420900,0.5123289599999999,3.0084048,0.0957744,2.1213756000000004,3.0084048,0.4678236,0.11006729999999999,0.2332476,0.0957744,0.29019311999999997,1.1203596,0.0958392,0.9360035999999999,1.1203596,0.7144524,0.1287405,0.7117632,0.0958392,2.27382,5.9112,1.3667,5.165166666666667,5.9112,2.8695,1.5509833333333336,2.2358,1.3667
421000,0.6010243200000001,3.4767792,0.1165428,2.4315984000000004,3.4767792,0.5915268,0.14338079999999997,0.3269484,0.1165428,0.38638944,1.4150052,0.1208196,1.1262096000000001,1.4150052,0.8882136,0.2014344,1.1044188,0.1208196,2.472086666666667,6.2194,1.4994,5.3421111111111115,6.2194,3.2376,1.7545805555555556,2.6485,1.4994
421100,0.7192828800000001,4.3310376,0.1123632,3.0616811999999998,4.3310376,0.5521284,0.13368329999999998,0.286902,0.1123632,0.34496496000000004,1.246266,0.1091232,1.0339236000000003,1.246266,0.7816176,0.17272529999999997,0.8425296,0.1091232,2.6275488888888883,6.4569,1.6993,5.5520000000000005,6.4569,2.7471,1.8964361111111114,2.2681,1.6993
421200,0.27765071999999996,1.6252812,0.0468828,1.1567015999999999,1.6252812,0.2201256,0.05788799999999999,0.11178,0.0468828,0.17343792000000008,0.701784,0.0466236,0.5556564,0.701784,0.3806352,0.07788330000000003,0.4456296,0.0466236,2.462666666666667,6.6697,1.4252,5.746366666666667,6.6697,2.7779,1.6417416666666664,2.2724,1.4252
421300,0.21099383999999985,1.2881916,0.0298728,0.9051623999999998,1.2881916,0.2153304,0.0374517,0.103518,0.0298728,0.11499768,0.4491612,0.0310068,0.3664908,0.4491612,0.2958444,0.05212439999999999,0.3945348,0.0310068,2.1108088888888883,5.8408,1.1908,5.0704,5.8408,2.4448,1.370911111111111,1.99,1.1908
422800,0.3613428000000001,1.712502,0.1094796,1.2896208,1.712502,0.4434264,0.12927329999999998,0.264708,0.1094796,0.22811184,0.7047,0.114696,0.5634504,0.7047,0.428166,0.14427719999999997,0.4239216,0.114696,3.161388888888889,6.7414,2.1625,6.061899999999999,6.7414,4.6575,2.436261111111111,3.3433,2.1625
430100,2.49939792,4.8143484,1.0762632,3.8377908000000005,4.8143484,1.9891008,2.1647997,3.8999232,1.0762632,2.62031472,10.706418,0.7241724,7.867954799999999,10.706418,4.0994748,1.3084047,3.1474332,0.7241724,2.40474,5.0247,1.3277,3.707266666666666,5.0247,1.9937,2.079108333333333,3.2375,1.3277
430200,0.72777312,2.2900968,0.1921968,1.8708048,2.2900968,0.8966052,0.4420152,1.1299176,0.1921968,0.70119936,1.5911964,0.2852496,1.3117356,1.5911964,0.9647748,0.5485652999999999,0.9926712,0.2852496,3.195177777777779,5.6406,1.7903,5.056222222222223,5.6406,3.4971,2.7299166666666674,3.8478,1.7903
430300,0.6508396799999999,1.8703224,0.2325996,1.5140196000000001,1.8703224,1.0602576,0.4350447,1.0625904,0.2325996,0.61045992,1.0948608,0.3016764,0.9633816,1.0948608,0.8109396,0.5222295000000001,0.98172,0.3016764,3.5502000000000002,5.4704,2.2247,5.203777777777778,5.4704,4.3207,3.136805555555556,4.1424,2.2247
430400,1.04273568,4.3458768,0.2987928,3.1771404000000003,4.3458768,1.394172,0.5091345,1.4096268,0.2987928,1.04825016,1.7949924,0.5689116,1.1010888,1.3520196,0.7601364,1.0350405,1.7949924,0.5689116,4.414775555555557,6.7936,3.1222,6.108855555555556,6.7936,4.9664,3.9912555555555564,5.391,3.1222
430500,0.9487080000000001,4.2368508,0.208332,3.0884291999999998,4.2368508,1.3619016,0.4137777,1.2901356,0.208332,1.00017288,1.6484796,0.4744332,0.8894879999999998,1.1374992,0.5687496,1.0278441000000003,1.6484796,0.4744332,4.285437777777779,6.9488,2.99,6.2565333333333335,6.9488,5.4049,3.792663888888889,6.1849,2.99
430600,0.7928121599999999,3.1775004,0.1810188,2.4562511999999996,3.1775004,1.1551248,0.3769523999999999,0.91611,0.1810188,0.7646342399999999,1.30734,0.2988252,1.07307,1.30734,0.7193448,0.6875253,1.1446272,0.2988252,3.282004444444443,6.0843,1.836,5.486166666666666,6.0843,3.6436,2.7309638888888887,3.8306,1.836
430700,0.7405596000000001,3.1985928,0.1863324,2.3385996000000002,3.1985928,1.0224468,0.34104959999999995,0.8586648,0.1863324,0.75521664,1.1953332,0.3902256,0.9013896000000001,1.099494,0.6415848,0.7186734,1.1953332,0.3902256,3.6913244444444446,6.3435,2.3298,5.758777777777777,6.3435,4.5836,3.174461111111112,4.1491,2.3298
430800,0.22789368,0.8492364,0.0578988,0.6356628,0.8492364,0.3122712,0.12595140000000002,0.3217644,0.0578988,0.24206183999999997,0.4909572,0.0995328,0.3953484,0.4909572,0.2858652,0.20374020000000004,0.3200148,0.0995328,4.250524444444445,6.6426,2.452,5.948322222222221,6.6426,4.7042,3.826075000000001,4.8585,2.452
430900,0.78223608,2.9127276,0.2085588,2.2856363999999996,2.9127276,1.4240124,0.406386,1.1557404,0.2085588,0.7723087199999998,1.2746808,0.3363768,0.9023832000000002,1.0714356,0.7398864,0.7397901,1.2746808,0.3363768,3.870075555555556,6.2193,2.3545,5.745011111111111,6.2193,5.384,3.4013416666666667,5.0403,2.3545
431000,0.6462144,2.9812212,0.1313172,2.051208,2.9812212,0.6743736,0.2949660000000001,0.7909812,0.1313172,0.5906664,0.9952632,0.2625372,0.7257636,0.9377532,0.4465692,0.5568921000000001,0.9952632,0.2625372,3.7293888888888898,6.3523,2.3015,5.772711111111111,6.3523,4.6357,3.2185583333333336,4.608,2.3015
431100,0.7664702400000002,3.3696972,0.1904472,2.3990256,3.3696972,0.8214048,0.3583314000000001,0.7956144,0.1904472,0.78266016,1.3913208,0.3441528,0.7812432,1.0371888,0.5128272,0.7830144000000001,1.3913208,0.3441528,4.421455555555554,7.4362,2.9185,6.55788888888889,7.4362,5.4275,3.8873472222222216,4.793,2.9185
431200,0.61104024,2.4242652,0.1631988,1.7933040000000002,2.4242652,0.6331932,0.31547430000000004,0.6863292,0.1631988,0.5817657600000001,0.9971424,0.2312064,0.7936092000000001,0.9971424,0.4970808,0.5288048999999999,0.8872092,0.2312064,3.745868888888889,6.1864,2.4867,5.577833333333333,6.1864,3.8136,3.287877777777778,4.164,2.4867
431300,0.64322208,2.4373548,0.1481652,1.9132668,2.4373548,1.020924,0.3257109,0.9889452,0.1481652,0.6626318400000001,1.0185912,0.2806812,0.7985304,0.9259596,0.6490368,0.6286572,1.0185912,0.2806812,3.8061533333333335,6.4531,2.2237,5.939966666666667,6.4531,5.0236,3.2726999999999995,5.2493,2.2237
433100,0.36890496,1.3542876,0.114048,1.0094508000000002,1.3542876,0.4407048,0.2087684999999999,0.449874,0.114048,0.35956367999999994,0.6560676,0.1515672,0.5320043999999999,0.6560676,0.3354048,0.31645349999999994,0.6348456,0.1515672,4.465253333333335,6.7671,3.0197,5.983266666666666,6.7671,4.3997,4.085750000000001,5.1044,3.0197
440100,4.590128160000001,7.8850584,2.4629508,5.956704,7.8850584,2.4629508,4.2484842,6.6565152,2.5353648,5.082925680000001,22.0308984,1.1997072,17.2763856,22.0308984,6.621102,2.0345607000000006,4.7246328,1.1997072,1.753386666666667,4.1736,0.9329,2.6918999999999995,4.1736,1.1917,1.5187583333333334,2.7228,0.9329
440200,0.6315804000000003,3.2935572,0.120528,2.0116188000000004,3.2935572,0.7763364,0.2865708,0.768366,0.120528,0.4878028800000001,0.8434692,0.2106,0.6849648,0.8434692,0.408564,0.4385123999999999,0.8238024,0.2106,3.508546666666665,5.1782,2.4067,4.797611111111111,5.1782,3.5171,3.1862805555555553,3.9485,2.4067
440300,4.287722400000002,6.8325444,1.964412,3.8779776000000004,5.327208,1.964412,4.390158600000002,6.8325444,2.2640796,5.2514676,27.1716768,0.8472924,19.962446399999997,27.1716768,5.6490696,1.5737229,3.6039816,0.8472924,1.5599799999999997,4.465,0.7343,2.4355555555555557,4.465,0.8243,1.3410861111111112,2.8055,0.7343
440400,0.9249976799999999,1.7917848,0.4915728,1.4948964,1.7917848,0.7517772,0.7825229999999999,1.1961108,0.4915728,0.9849895200000002,3.8388816,0.3242268,2.8852235999999993,3.8388816,1.3775184,0.5099310000000001,1.107108,0.3242268,2.1805711111111115,4.7755,1.1365,3.2318555555555557,4.7755,1.5454,1.9177499999999996,3.3276,1.1365
440500,0.7556435999999999,2.1135816,0.3105864,1.6214076000000002,2.1135816,0.8653068,0.5392025999999999,0.9951984,0.3105864,0.7666862399999997,2.041524,0.3357288,1.6186859999999998,2.041524,0.946566,0.5536863000000002,0.8558136,0.3357288,2.4414666666666665,3.6034,1.5796,3.1334444444444447,3.6034,2.3049,2.2684722222222224,3.1623,1.5796
440600,2.6925595200000005,5.3158032,1.2301308,2.8900008,4.1635296,1.4794488,2.6431992,5.3158032,1.2301308,2.81365416,11.8547388,0.6806268,9.1668744,11.8547388,2.8279692,1.2253490999999999,2.3749524,0.6806268,1.84346,3.8447,0.9234,2.4695222222222224,3.8447,1.2534,1.6869444444444441,3.2095,0.9234
440700,0.76645296,1.5236748,0.2671056,1.2979152,1.5236748,0.6954336,0.6335874,1.3483584,0.2671056,0.7141104,2.53611,0.1990008,1.942506,2.53611,0.693684,0.4070115000000001,0.7454268,0.1990008,2.7701244444444444,4.6287,1.6728,3.7509333333333337,4.6287,2.6928,2.5249222222222216,4.0376,1.6728
440800,1.0709834400000002,4.7011428,0.2908548,3.4128144000000002,4.7011428,1.3450212,0.48552569999999995,1.1333196,0.2908548,0.8849145599999997,1.336986,0.47547,0.9040536,1.0808964,0.47547,0.8801297999999996,1.336986,0.4845744,4.063688888888888,6.0973,2.9975,5.514222222222223,6.0973,4.1912,3.7010555555555564,4.4171,2.9975
440900,1.0728316799999997,5.0715396,0.1861056,3.745357200000001,5.0715396,1.403244,0.4047003,1.1716164,0.1861056,0.9496303200000002,1.6487064,0.4462452,0.7895880000000001,0.9896904,0.4462452,0.9896408999999999,1.6487064,0.5087448,4.012482222222221,6.4921,2.5214,5.6135,6.4921,4.3382,3.6122277777777776,5.4259,2.5214
441200,0.81896904,4.0845708,0.099306,2.5391916000000005,4.0845708,0.8612892,0.3889134000000001,0.959364,0.099306,0.6389661600000001,1.4500296,0.18873,1.1295612000000002,1.4500296,0.4720356,0.5163173999999999,0.89991,0.18873,2.544184444444445,4.4229,1.4732,4.0081999999999995,4.4229,2.3206,2.1781805555555556,3.0561,1.4732
441300,1.6074856800000001,3.315168,0.716526,2.6279964,3.315168,1.5242904,1.3523580000000002,2.4608772,0.716526,1.6324041599999992,6.1228872,0.5080968,4.6234836,6.1228872,1.6836012,0.8846343000000002,1.863648,0.5080968,1.9092622222222224,3.6597,1.2925,2.7157,3.6597,1.5213,1.707652777777778,2.5754,1.2925
441400,0.77627592,4.0411872,0.0982368,2.8233900000000003,4.0411872,1.1460852,0.2644974,1.0848816,0.0982368,0.6800918400000001,1.335366,0.2874852,0.5389776,0.643302,0.2874852,0.7153704000000001,1.335366,0.3312252,3.7061177777777763,5.7387,2.5394,5.041555555555557,5.7387,3.8248,3.372258333333334,4.3166,2.5394
441500,0.44602847999999995,1.8710676,0.0989496,1.3932612,1.8710676,0.6963732,0.2092203,0.6586596,0.0989496,0.37145591999999994,0.5899392,0.1836432,0.3871476,0.4873284,0.2119932,0.367533,0.5899392,0.1836432,3.0915377777777793,4.2128,2.3879,3.8936666666666664,4.2128,3.2658,2.891005555555556,3.89,2.3879
441600,0.5836075199999999,2.4997248,0.0948996,1.855944,2.4997248,0.768528,0.26552339999999997,0.9312732,0.0948996,0.5188096799999998,0.8894124,0.215946,0.6408828,0.7739064,0.2968488,0.4882914000000001,0.8894124,0.215946,3.1874866666666675,4.992,2.1401,4.474622222222222,4.992,3.3443,2.865702777777777,3.7412,2.1401
441700,0.39073320000000006,1.5555888,0.0976536,1.2000023999999998,1.5555888,0.4496148,0.1884159,0.4322808,0.0976536,0.34265088,0.5842368,0.1462212,0.46681920000000005,0.5842368,0.214488,0.31160879999999996,0.469638,0.1462212,3.824164444444445,5.4563,2.877,4.957766666666666,5.4563,3.3959,3.540763888888889,4.2975,2.877
441800,1.08222192,4.4856828,0.2878092,2.8633031999999994,4.4856828,1.066284,0.6369516000000002,1.1507184,0.2878092,0.7022671200000001,1.308474,0.326592,1.0646208,1.308474,0.491022,0.6116787,0.9554112,0.326592,3.32734,4.8213,2.393,4.4286111111111115,4.8213,2.8126,3.052022222222221,3.9632,2.393
441900,3.59392464,6.5863044,1.2971988,2.6468892,3.8418948,1.2971988,3.8306835,6.5863044,1.6434576,3.9357014399999994,21.6721656,0.7532676,14.423202,21.6721656,2.8512972,1.3138262999999997,2.9552688,0.7532676,1.4959888888888886,3.3133,0.7304,1.8422444444444446,3.3133,0.8432,1.4094250000000001,2.5638,0.7304
442000,1.5015420000000004,2.9502468,0.5447412,1.4640228,1.9724148,0.8164476,1.5109218000000004,2.9502468,0.5447412,1.5510607200000006,6.7360248,0.3794364,4.994085600000001,6.7360248,1.3981896,0.6903045000000001,1.3563612,0.3794364,1.6922888888888887,3.6455,0.8193,2.294133333333333,3.6455,1.1694,1.5418277777777776,3.2427,0.8193
445100,0.38819087999999985,1.1104452,0.1459944,0.9101807999999999,1.1104452,0.6297912,0.2576934,0.4940028,0.1459944,0.3427452,0.7706664,0.1806624,0.5736743999999999,0.7706664,0.332424,0.2850129,0.4403484,0.1806624,2.5726133333333334,3.478,1.6699,3.151288888888889,3.478,2.5341,2.4279444444444445,3.2715,1.6699
445200,0.8785144799999999,3.2723028,0.2487348,2.5099596,3.2723028,1.5535152,0.4706532,1.2335328,0.2487348,0.74836224,1.147608,0.3798576,0.8540352000000001,1.147608,0.485838,0.721944,1.1263536,0.3798576,3.0744800000000003,4.0262,2.3239,3.7263777777777776,4.0262,3.2472,2.911505555555556,3.609,2.3239
445300,0.47807496,1.890702,0.0611712,1.481994,1.890702,0.57591,0.2270952,0.6265512,0.0611712,0.3749068800000001,0.5758776,0.1468692,0.47514239999999996,0.5758776,0.2327292,0.34984799999999994,0.5343084,0.1468692,3.6500977777777783,5.2076,2.7247,4.614666666666667,5.2076,3.2314,3.408955555555556,4.1973,2.7247
450100,1.57884768,4.0161744,0.5221908,3.2225400000000004,4.0161744,1.3188744,1.1679246,2.329398,0.5221908,1.6012404,6.0841692,0.4405104,4.5628236,6.0841692,1.852794,0.8608446,1.861218,0.4405104,2.7243133333333334,5.5854,1.7189,4.278777777777778,5.5854,1.9272,2.3356972222222216,3.4155,1.7189
450200,0.6458918400000001,1.6035732,0.2134836,1.2873311999999997,1.6035732,0.51597,0.4855320000000001,1.0901952,0.2134836,0.6520881599999999,2.2888008,0.1862676,1.6603991999999999,2.2888008,0.8009604,0.40001040000000004,1.0164852,0.1862676,3.283188888888889,5.8187,2.0647,4.700633333333333,5.8187,2.1706,2.928827777777778,4.2059,2.0647
450300,0.7235229600000005,2.7667656,0.2117016,1.9834919999999998,2.7667656,0.7198956,0.4085307,0.7146468,0.2117016,0.6077203200000002,1.413612,0.2508408,1.1536271999999999,1.413612,0.6000804,0.47124359999999993,0.9033768,0.2508408,3.351862222222222,5.7331,2.1864,5.1334,5.7331,3.0146,2.9064777777777775,3.9569,2.1864
450400,0.48594239999999994,1.9765296,0.1271376,1.4784084000000002,1.9765296,0.4197744,0.2378259,0.4538268,0.1271376,0.43876944000000007,0.76221,0.185976,0.5323176,0.664686,0.2194452,0.41538239999999993,0.76221,0.185976,4.203968888888889,6.512,2.8864,5.695733333333333,6.512,3.5858,3.831027777777778,4.9529,2.8864
450500,0.27949176,1.0063764,0.0716364,0.7992864,1.0063764,0.4049352,0.1495431,0.3885732,0.0716364,0.31827384000000003,0.7953228,0.1089612,0.6770052,0.7953228,0.4295268,0.22859100000000002,0.606852,0.1089612,2.9646999999999997,5.3488,1.7205,4.767611111111112,5.3488,2.5229,2.513972222222222,3.5056,1.7205
450600,0.16885656000000002,0.4366548,0.0399492,0.38615039999999995,0.4366548,0.2305908,0.1145331,0.2871288,0.0399492,0.19213991999999996,0.5649912,0.0567648,0.47208240000000007,0.5649912,0.2046384,0.12215429999999998,0.29808,0.0567648,2.843679999999999,5.0833,1.746,4.3225444444444445,5.0833,2.5446,2.4739638888888886,3.421,1.746
450700,0.5158656000000003,2.20077,0.0861516,1.7198784,2.20077,0.5152572,0.2148624,0.6323832,0.0861516,0.45900792000000007,0.8692596,0.1651428,0.6114779999999999,0.7484724,0.275886,0.4208904,0.8692596,0.1651428,3.747155555555555,6.5131,2.4292,5.593333333333334,6.5131,3.102,3.2856111111111113,4.6214,2.4292
450800,0.7343978399999999,3.280986,0.1202688,2.5125371999999997,3.280986,0.7568316,0.289863,0.7149384,0.1202688,0.6771621600000001,1.2770784,0.2724192,0.6653591999999999,0.8334252,0.2894616,0.6801129000000001,1.2770784,0.2724192,3.995777777777777,6.8788,2.3627,5.909122222222222,6.8788,3.7937,3.5174416666666657,4.7407,2.3627
450900,0.9107416799999999,4.2371748,0.1895724,3.1645404000000004,4.2371748,0.9230112,0.347292,0.7860564,0.1895724,0.8223472800000001,1.6036704,0.35316,0.81765,1.0218312,0.420228,0.8235216,1.6036704,0.35316,3.6528355555555545,6.3794,2.2605,5.463577777777777,6.3794,3.1436,3.20015,4.3116,2.2605
451000,0.5142254400000001,1.7381304,0.1325484,1.3493556,1.7381304,0.452466,0.3054429,0.6008904,0.1325484,0.47166623999999996,0.8343,0.1879848,0.6612732000000001,0.8343,0.33939,0.4242644999999999,0.8038116,0.1879848,4.508057777777778,6.4975,3.1147,5.775033333333333,6.4975,3.3623,4.191313888888889,5.0604,3.1147
451100,0.3344364000000001,1.5737328,0.0742932,1.0188432,1.5737328,0.277992,0.16333469999999997,0.317034,0.0742932,0.27272880000000005,0.5084856,0.1067904,0.3384792,0.4354884,0.1405188,0.2562912,0.5084856,0.1067904,3.753486666666667,6.2178,2.3613,5.4314888888888895,6.2178,3.1774,3.333986111111111,4.6682,2.3613
451200,0.5199048000000001,2.096766,0.0812916,1.6725312,2.096766,0.5558544,0.23174820000000004,0.7809696,0.0812916,0.48603456000000017,0.8097084,0.1498824,0.6446807999999999,0.7804512,0.3115584,0.44637299999999996,0.8097084,0.1498824,4.218997777777777,7.0166,2.6483,6.075044444444445,7.0166,3.6945,3.7549861111111107,5.5352,2.6483
451300,0.46682208,1.6949412,0.0786348,1.3750488,1.6949412,0.5502168,0.23976540000000002,0.8387388,0.0786348,0.45393047999999986,0.7794792,0.171396,0.6149699999999999,0.7346052,0.3057912,0.4136706000000001,0.7794792,0.171396,4.161035555555556,6.9237,2.3294,5.912288888888889,6.9237,3.5733,3.723222222222222,5.2024,2.3294
451400,0.33205752000000005,1.2353472,0.044874,1.0399968,1.2353472,0.4190292,0.1550727,0.4969512,0.044874,0.31714848,0.6984144,0.0919512,0.5147064,0.6984144,0.2069388,0.267759,0.5299992,0.0919512,3.8764866666666666,6.0758,2.4089,5.246611111111111,6.0758,3.198,3.533955555555555,4.8092,2.4089
460100,0.7761218399999996,1.747818,0.2940948,1.4497271999999999,1.747818,0.8504028,0.6077205000000001,1.2686868,0.2940948,0.8933039999999998,4.1812848,0.2517804,2.696058,4.1812848,1.2821976,0.4426155,1.20123,0.2517804,2.2786355555555557,5.6623,1.2675,4.178477777777778,5.6623,1.8159,1.803675,2.5595,1.2675
460200,0.3887366399999999,1.3289508,0.0926964,1.0615608,1.3289508,0.7151004,0.22053060000000002,0.578664,0.0926964,0.5186743200000001,1.8013752,0.1368576,1.3652351999999999,1.8013752,0.97524,0.3070341000000001,1.1464416,0.1368576,3.084095555555556,6.7656,1.6067,6.001744444444444,6.7656,4.0188,2.354683333333334,3.54,1.6067
460300,0.00158112,0.0067068,0.0002592,0.0041291999999999995,0.0067068,0.001782,0.0009440999999999998,0.0019764,0.0002592,0.0018338399999999998,0.0090396,0.0003888,0.005086799999999999,0.0090396,0.0019116,0.0010205999999999998,0.0049248,0.0003888,3.0250733333333324,4.9525,2.219,4.291433333333334,4.9525,3.6983,2.7084833333333336,3.2641,2.219
460400,0.1607328,0.605718,0.0457488,0.45162,0.605718,0.22842,0.08801099999999999,0.2093364,0.0457488,0.16148664000000004,0.3545532,0.0642492,0.28783440000000005,0.3545532,0.1435968,0.12989969999999998,0.229392,0.0642492,3.456877777777778,5.7885,2.3253,5.266311111111111,5.7885,3.3673,3.0045194444444445,3.9651,2.3253
500000,2.9671754399999997,10.562724,0.6652044,8.163504,10.562724,4.3753608,1.6680933,4.347756,0.6652044,2.9577880800000003,8.8136424,0.77436,6.869217600000001,8.8136424,4.7465352,1.9799307000000006,4.8229668,0.77436,2.853693333333333,5.7278,1.5288,5.126666666666667,5.7278,3.6953,2.285449999999999,3.3448,1.5288
510100,4.220586720000001,7.6652568,1.3250628,6.477282,7.5191328,3.746088,3.6564129000000003,7.6652568,1.3250628,4.661662319999999,22.6441008,0.7917588,15.741323999999999,22.6441008,9.8588016,1.8917468999999996,7.3129392,0.7917588,2.441842222222222,5.4983,1.3588,4.079711111111111,5.4983,2.0382,2.032375,3.3528,1.3588
510300,0.5567248799999999,1.9638936,0.1716552,1.54125,1.9638936,1.0787904,0.3105936,0.9704448,0.1716552,0.5397660000000001,0.9824976,0.2350944,0.7165944,0.8311572,0.5996268,0.4955589,0.9824976,0.2350944,4.213046666666669,6.5233,3.0569,5.893177777777778,6.5233,4.9433,3.7930138888888894,4.8732,3.0569
510400,0.17334648000000002,0.5008392,0.0465912,0.39191040000000005,0.5008392,0.304236,0.11870549999999996,0.41634,0.0465912,0.17699112,0.497016,0.053784,0.4126896,0.497016,0.2988576,0.1180665,0.3159324,0.053784,3.224568888888888,5.0333,2.0765,4.642022222222222,5.0333,3.5063,2.8702055555555557,3.7726,2.0765
510500,0.71556192,2.33361,0.202176,1.9401372,2.33361,1.3544172,0.4094180999999999,1.3284972,0.202176,0.72094032,1.2863448,0.2693736,1.118538,1.2863448,0.9297828,0.6215408999999998,1.2510288,0.2693736,3.856315555555556,6.4545,2.26,5.9583,6.4545,5.2016,3.3308194444444443,5.208,2.26
510600,0.7398316799999999,2.5212708,0.1677348,1.8968328,2.5212708,1.182924,0.4505814,1.2215772,0.1677348,0.7138533599999999,1.5679332,0.2284524,1.3379472000000001,1.5679332,1.1692512,0.5578299000000001,1.2988836,0.2284524,3.1521977777777783,5.3222,1.9073,4.909533333333333,5.3222,3.6124,2.7128638888888887,3.9428,1.9073
510700,0.8724887999999996,2.8048032,0.1903176,2.2795343999999997,2.8048032,1.4560236,0.5207274000000002,1.5710436,0.1903176,0.8811216000000001,1.9975248,0.2861892,1.61838,1.9975248,1.2675204,0.6968070000000002,1.5374124,0.2861892,3.631951111111112,5.8475,2.2784,5.372299999999999,5.8475,4.0348,3.1968638888888896,4.2857,2.2784
510800,0.47800728,1.6968528,0.128304,1.3246955999999999,1.6968528,0.9493848,0.26633520000000005,0.9325692,0.128304,0.47049408000000004,0.8221176,0.197964,0.6084504,0.705024,0.5481108,0.43600500000000014,0.8221176,0.197964,4.819566666666668,6.928,3.6653,6.3543111111111115,6.928,5.7458,4.435880555555555,5.9194,3.6653
510900,0.5963205599999999,2.5260012,0.083916,1.9058256,2.5260012,1.3134636,0.2689443000000001,1.27656,0.083916,0.58980816,1.2985272,0.1572048,0.8550323999999999,0.9844416,0.7481484,0.5235021000000001,1.2985272,0.1572048,3.8269911111111123,7.4159,1.9533,6.569800000000001,7.4159,5.6071,3.141288888888889,5.7319,1.9533
511000,0.7342653600000004,3.000078,0.1657908,2.1747564000000006,3.000078,1.5170004,0.37414259999999994,1.4350608,0.1657908,0.7192951200000001,1.4401476,0.263736,0.9869256000000001,1.166724,0.7981092,0.6523874999999999,1.4401476,0.263736,3.722244444444445,6.4857,2.3037,5.727322222222224,6.4857,4.8331,3.220975000000001,5.0457,2.3037
511100,0.4954975199999999,1.7967744,0.125712,1.3645907999999998,1.7967744,0.9654552,0.2782241999999999,0.8862696,0.125712,0.4764045600000002,0.9969156,0.1601532,0.852462,0.9969156,0.70146,0.38239019999999996,0.8422056,0.1601532,3.7396688888888887,5.5638,2.6007,5.218288888888889,5.5638,4.5356,3.3700138888888893,4.2546,2.6007
511300,1.03050864,4.3376796,0.1727244,3.3373260000000005,4.3376796,2.01609,0.45380430000000005,1.8292068,0.1727244,1.07197416,2.0558124,0.4076568,1.2947004,1.5043644,1.112616,1.0162926,2.0558124,0.4076568,4.318597777777778,7.5519,2.5994,6.671400000000001,7.5519,5.6186,3.730397222222222,6.074,2.5994
511400,0.6851699999999998,2.5744068,0.151146,1.8860795999999997,2.5744068,1.2953844,0.3849426,1.2191796,0.151146,0.6373526400000004,1.2958704,0.1993896,1.1325060000000002,1.2958704,0.827172,0.5135643,1.1451132,0.1993896,3.214284444444445,5.6091,1.8418,5.0820444444444455,5.6091,3.8759,2.747344444444445,3.8565,1.8418
511500,0.70339176,2.3107356,0.2024352,1.8865404000000001,2.3107356,1.2410496,0.40760459999999993,1.307016,0.2024352,0.70954416,1.2156804,0.2670084,1.0466532,1.2032064,0.8394516,0.6252669,1.2156804,0.2670084,4.155946666666668,6.423,2.8806,5.928022222222221,6.423,5.1832,3.712927777777778,5.3058,2.8806
