city_baidu_id,name,id,20200117_moveOut,20200118_moveOut,20200119_moveOut,20200120_moveOut,20200121_moveOut,20200122_moveOut,20200123_moveOut,20200124_moveOut,20200125_moveOut,20200126_moveOut,20200127_moveOut,20200128_moveOut,20200129_moveOut,20200130_moveOut,20200131_moveOut,20200201_moveOut,20200202_moveOut,20200203_moveOut,20200204_moveOut,20200205_moveOut,20200206_moveOut,20200207_moveOut,20200208_moveOut,20200209_moveOut,20200210_moveOut,20200211_moveOut,20200212_moveOut,20200213_moveOut,20200214_moveOut,20200215_moveOut,20200216_moveOut,20200217_moveOut,20200218_moveOut,20200219_moveOut,20200220_moveOut,20200221_moveOut,20200222_moveOut,20200223_moveOut,20200224_moveOut,20200225_moveOut,20200226_moveOut,20200227_moveOut,20200228_moveOut,20200229_moveOut,20200301_moveOut
320300,徐州市,320300,1.694682,1.8904104,1.894428,1.8893736,2.2808304,2.1531096,2.2199184,2.015928,1.0937268,1.6403472,1.8666612,1.7396208,1.219698,1.0448352,0.910278,0.719928,0.7962624,0.7018812,0.4991868,0.4865508,0.49734,0.5595156,0.6103512,0.7169796,0.6352992,0.462186,0.4094388,0.4329288,0.4444632,0.3778812,0.3751272,0.510786,0.5645376,0.629856,0.7418952,0.8847792,1.0339488,1.0491768,1.0435392,1.1298528,1.1814984,1.07001,1.0992024,1.2085524,1.2122136
320400,常州市,320400,3.0640356,3.7222092,3.874068,4.0449456,4.5718668,3.9123648,3.4838424,2.9481408,1.8492948,1.4574168,1.008288,0.6501708,0.5309388,0.4623804,0.40176,0.3663144,0.407754,0.360612,0.2672352,0.2478276,0.2228148,0.2015928,0.2095956,0.239598,0.2306232,0.170748,0.1653048,0.1819584,0.1866564,0.1814076,0.1842912,0.2288736,0.2411532,0.2730024,0.3317112,0.41472,0.4519152,0.4896288,0.633906,0.6314112,0.6393492,0.67554,0.6917076,0.765126,0.8172576
320500,苏州市,320500,10.2643524,12.1497408,13.5292032,14.1480108,16.1912844,14.9302116,12.8225268,9.8829396,4.7763756,3.2365008,2.0620008,1.3666644,1.0740924,0.9217152,0.8269128,0.7139988,0.7996968,0.742122,0.5557896,0.5368356,0.488916,0.4888512,0.5123412,0.583686,0.659016,0.5267916,0.5103972,0.525366,0.5319756,0.5443524,0.5207004,0.7220664,0.7244964,0.7349292,0.8566884,0.9735228,1.061586,1.0344024,1.4746536,1.4069376,1.411668,1.5463872,1.6123212,1.6468272,1.5866604
320600,南通市,320600,2.2768128,2.5774848,2.4373872,2.304126,2.4462972,2.0237688,1.732104,1.6075584,1.1823084,1.4080068,1.5186852,1.3892472,1.1669184,0.9758556,0.7730964,0.7010064,0.8453808,0.730944,0.5518044,0.5438664,0.5240376,0.521478,0.6445332,0.7486344,0.5510916,0.36369,0.3080268,0.3139236,0.3537756,0.3414312,0.3276936,0.4245048,0.4556088,0.4669164,0.529416,0.590166,0.6180948,0.6707448,0.7836912,0.7337628,0.7201548,0.7065468,0.7292268,0.7465932,0.8293752
320700,连云港市,320700,0.8281764,0.895698,0.88938,0.924048,1.131732,1.0697184,1.0156428,0.8246772,0.5551092,0.9223308,1.1392812,1.1677284,0.7700832,0.6662736,0.5274072,0.4577796,0.4891428,0.4388904,0.3116232,0.3111696,0.3042684,0.3310956,0.3758076,0.3777192,0.2764692,0.2207412,0.2154924,0.2259252,0.2443608,0.2251476,0.18387,0.3054024,0.378432,0.4391172,0.4691196,0.60264,0.6088608,0.6419088,0.6265188,0.6664032,0.6634548,0.6051672,0.6457644,0.646542,0.6437232
320800,淮安市,320800,0.9063252,1.03113,1.0299312,1.0482696,1.272024,1.2309732,1.2018132,1.0690704,0.784728,1.3693212,1.5669936,1.515348,1.0862748,0.9199656,0.6992892,0.6111936,0.6643944,0.585468,0.4228848,0.4258332,0.42039,0.396414,0.4645836,0.474498,0.3158028,0.2345436,0.2218752,0.248184,0.2730996,0.252234,0.1926828,0.3282768,0.4078188,0.4565808,0.5087448,0.621918,0.6696108,0.700002,0.7262784,0.7360308,0.723816,0.7127352,0.6762852,0.7123788,0.7266672
320900,盐城市,320900,1.1655576,1.2956112,1.2478536,1.2352824,1.4148756,1.2680712,1.2082284,1.0462608,0.9133236,1.5873732,2.272212,2.7049788,1.9237824,1.6035084,1.1742084,1.0509264,1.0897092,1.00359,0.6947208,0.7018488,0.7104672,0.7146792,0.924372,0.80838,0.5481108,0.40014,0.351216,0.3964788,0.4110912,0.4178628,0.3287628,0.5202144,0.6504624,0.7266348,0.7983036,0.9645156,0.9955224,1.0672884,1.0603224,1.0120788,0.984798,0.9244692,0.917892,0.9335736,0.9974664
321000,扬州市,321000,1.23444,1.3777128,1.4148432,1.4423184,1.7222868,1.5846192,1.6040916,1.5485256,1.0441548,1.2440952,1.1310516,0.9681768,0.7839504,0.6762528,0.5364144,0.4931604,0.5481756,0.4933872,0.3414312,0.3500496,0.3365388,0.3044952,0.3557196,0.4032828,0.30294,0.2027916,0.1711692,0.1934604,0.1946268,0.1863648,0.1784268,0.2420928,0.2584224,0.2765988,0.3050784,0.365958,0.388962,0.432702,0.5262084,0.5035608,0.497988,0.5071572,0.48519,0.52974,0.5930172
321100,镇江市,321100,1.5327468,1.6905348,1.7109468,1.7307108,1.8520812,1.5883452,1.4932188,1.514214,1.0890936,0.9856404,0.8721756,0.6465096,0.5193072,0.4514616,0.3774276,0.3388068,0.3786912,0.3654072,0.275562,0.2541132,0.2393388,0.2269944,0.2532384,0.3017736,0.2832408,0.19116,0.1895724,0.2000376,0.1878228,0.1786536,0.1789452,0.253044,0.2382048,0.2470176,0.2988252,0.337446,0.329832,0.3715956,0.5672916,0.465912,0.4623156,0.4999644,0.503172,0.50058,0.5406588
321200,泰州市,321200,1.276236,1.3492332,1.3037436,1.3314132,1.4200596,1.240272,1.1861316,1.0776888,0.8174196,1.267164,1.482786,1.332288,1.0912644,0.9258624,0.6934896,0.6377292,0.7333092,0.6209136,0.4453056,0.4339656,0.4292352,0.4032828,0.501876,0.505278,0.369846,0.2693088,0.2330856,0.2551176,0.2645136,0.25677,0.2416068,0.32886,0.3774924,0.4021164,0.4575204,0.550638,0.5885784,0.6789096,0.7510968,0.706806,0.6918696,0.6789096,0.6713928,0.6686388,0.7580304
321300,宿迁市,321300,0.96147,1.1087604,1.0916532,1.0982304,1.375704,1.3610916,1.2578976,0.9941292,0.6248988,1.1501676,1.288224,1.337148,0.9228816,0.8112636,0.6311196,0.49572,0.5228064,0.4825332,0.3383532,0.3126276,0.3040092,0.3220236,0.3961224,0.468828,0.340524,0.2560572,0.2368116,0.2750436,0.2923452,0.252558,0.2129004,0.3648564,0.452466,0.506412,0.5583168,0.677484,0.7501248,0.8084124,0.841914,0.8651124,0.8473248,0.8235432,0.7864128,0.838674,0.846126
330100,杭州市,330100,8.7368544,10.2812328,10.0298412,10.4407704,12.0841956,10.9652292,10.188018,7.5097368,3.74058,2.6564112,1.8712296,1.2819708,0.947214,0.8346888,0.7116012,0.6161508,0.6445332,0.5111748,0.3776544,0.3286332,0.2875176,0.2471148,0.2499336,0.269568,0.2929284,0.2489616,0.2558952,0.2869668,0.3160944,0.3483,0.364986,0.5283792,0.6148224,0.7160724,0.80838,0.9509076,1.0881864,0.9812664,1.2768516,1.2225816,1.1698668,1.27332,1.469988,1.821852,1.559088
330200,宁波市,330200,6.170256,7.0924896,7.2541656,7.3506852,7.9488216,6.0540696,4.6986804,3.5889156,1.8309888,1.2805776,0.929232,0.677808,0.5394924,0.4744656,0.4053564,0.3365712,0.3543264,0.301482,0.2143908,0.1880496,0.1667628,0.146448,0.1516968,0.1541916,0.167832,0.1314468,0.1301184,0.1473876,0.1629396,0.17334,0.186462,0.2379456,0.2808108,0.326592,0.3731832,0.4226256,0.48276,0.478548,0.5834268,0.57672,0.5897124,0.6123924,0.6791364,0.7537212,0.717336
330300,温州市,330300,5.2336368,4.4997444,3.706398,3.1679748,2.9899044,2.0384784,1.5755148,1.2019104,0.6286896,0.630504,0.7375212,0.7021728,0.6420384,0.68445,0.6709392,0.5505084,0.555336,0.4384692,0.2364876,0.1454112,0.1010232,0.0677484,0.0528768,0.0463644,0.05589,0.0533304,0.0574776,0.07614,0.0861516,0.0975564,0.1065636,0.1642032,0.2399544,0.2861892,0.3063744,0.3647268,0.47304,0.5068008,0.6121008,0.6929388,0.628074,0.6011496,0.6210756,0.6381504,0.7216452
330400,嘉兴市,330400,4.0299768,3.948912,3.8164608,3.7165068,3.826764,2.8312416,2.2313556,1.8141732,1.1025072,0.8445384,0.6371136,0.4581036,0.3817044,0.3501792,0.3207924,0.2872908,0.306504,0.272646,0.1944648,0.1677672,0.151956,0.1433052,0.1477116,0.1691928,0.1796904,0.147906,0.146772,0.1627452,0.1757052,0.1816344,0.196992,0.2859624,0.3010608,0.3302208,0.3795984,0.4186404,0.453276,0.4653936,0.635688,0.6014088,0.5965812,0.666792,0.7065468,0.730782,0.7540776
330500,湖州市,330500,2.0388996,1.9760436,1.8606348,1.8139464,1.9184688,1.4433876,1.23849,1.1020536,0.7210296,0.7214508,0.4683096,0.315576,0.2581308,0.2334744,0.2046384,0.1750572,0.1819584,0.1525068,0.104328,0.0768852,0.0621108,0.0591948,0.0625644,0.0799956,0.0854388,0.0733536,0.0744552,0.0868968,0.091044,0.099144,0.1199772,0.1657908,0.1963116,0.2295864,0.2731644,0.293706,0.3217968,0.3404916,0.4302072,0.4068468,0.3916836,0.4252176,0.4734936,0.5076756,0.539946
330600,绍兴市,330600,3.166128,2.9723112,2.6681724,2.5018632,2.4581556,1.7869896,1.4461416,1.2271176,0.8627796,0.8779104,0.8217936,0.6568128,0.5277312,0.4852872,0.4094712,0.360936,0.410994,0.3486888,0.2170476,0.1787832,0.163458,0.1387692,0.157464,0.1945296,0.1947888,0.1517616,0.1482948,0.1641708,0.1823796,0.2095956,0.2462724,0.3339792,0.3578256,0.4038012,0.4676292,0.4855464,0.50787,0.5707584,0.7423488,0.6024456,0.5679072,0.6014736,0.6440796,0.6820524,0.7598772
330700,金华市,330700,5.7820392,5.5886436,4.7105388,4.0152024,3.7474488,2.5931016,2.1060648,1.5482016,0.8918748,0.8868204,0.8200764,0.6734988,0.5498604,0.50058,0.4233708,0.3582468,0.3765528,0.3067956,0.1804032,0.1539648,0.1404864,0.1203984,0.1306692,0.159894,0.1687068,0.1335528,0.1525716,0.1620972,0.1793016,0.211248,0.2430324,0.2884896,0.3259764,0.390582,0.4222044,0.4667868,0.5188536,0.5496336,0.6304392,0.5752296,0.5587056,0.566028,0.6514344,0.707454,0.7321428
330800,衢州市,330800,0.603774,0.5934384,0.5717304,0.5498604,0.6353964,0.5794416,0.533952,0.4657176,0.3652452,0.4672404,0.5205708,0.45684,0.4037688,0.3732804,0.302454,0.253206,0.2471148,0.1905444,0.1205928,0.1019952,0.0852444,0.0850824,0.0902016,0.1175472,0.1265868,0.1081836,0.1190052,0.1355616,0.1474848,0.1775196,0.2190888,0.2536596,0.2803572,0.311364,0.3244536,0.3349512,0.3455136,0.3704616,0.3718548,0.3310632,0.318006,0.3020976,0.3275316,0.3659256,0.3753864
330900,舟山市,330900,0.6203628,0.6124248,0.57348,0.58077,0.60588,0.478872,0.3917808,0.3230928,0.2076516,0.2016576,0.1787832,0.1590192,0.141912,0.1108728,0.1006668,0.101088,0.1067256,0.0926316,0.0607176,0.0607176,0.0567,0.0548856,0.0594864,0.0612036,0.055242,0.050706,0.0452952,0.0488592,0.0526824,0.0619164,0.0533304,0.0602964,0.081162,0.0911736,0.1112616,0.1252908,0.1190376,0.129762,0.133812,0.1186164,0.112914,0.1192644,0.1381536,0.1463508,0.1515348
331000,台州市,331000,3.2481324,3.1418928,2.8254744,2.6215488,2.4984936,1.6213932,1.179198,0.8943048,0.595512,0.6382152,0.6881436,0.5490828,0.4602096,0.4593672,0.3868884,0.3369276,0.3908736,0.3376404,0.184194,0.1280448,0.0963252,0.0687204,0.0702108,0.0843696,0.0991764,0.0805464,0.0828144,0.0993384,0.1186812,0.1362744,0.1507248,0.1923912,0.2317896,0.3031992,0.3418524,0.3995892,0.4708368,0.4373676,0.5153868,0.5315868,0.4975344,0.4829544,0.5263704,0.5436072,0.5857272
331100,丽水市,331100,0.6670188,0.647676,0.591948,0.5361876,0.5484348,0.4512996,0.3937572,0.3189456,0.1748304,0.2631852,0.3188484,0.255798,0.2172096,0.2206116,0.1770984,0.1245456,0.1088964,0.0675216,0.0360288,0.0307476,0.0314928,0.0368388,0.0443556,0.0586764,0.0625968,0.0540432,0.0645084,0.0674244,0.0807732,0.1069524,0.1134,0.1323864,0.1670544,0.1984176,0.209628,0.2496096,0.2774088,0.2666844,0.2900124,0.2698596,0.2369088,0.233442,0.2479896,0.2715444,0.3060828
340100,合肥市,340100,3.8919852,4.4942364,4.3587072,5.0290308,6.459426,6.948504,7.760772,5.8359204,3.1826196,2.7153144,1.9193112,1.6628976,1.3135932,1.1337408,0.9724212,0.9032148,1.0847844,0.8536428,0.6995808,0.6731424,0.6175116,0.5959332,0.6332904,0.642816,0.5961276,0.4852872,0.4426812,0.470286,0.4770576,0.4285872,0.3969648,0.5392656,0.5588028,0.5810616,0.6446952,0.7286112,0.7902684,0.8558136,1.1091492,1.08702,1.0923984,1.0979388,1.1086956,1.2699828,1.2691728
340200,芜湖市,340200,0.9675288,1.0765548,1.0687788,1.2023316,1.4938992,1.422036,1.3503348,1.0904868,0.8707176,1.0124352,0.963252,0.8431128,0.662094,0.5969376,0.5064768,0.4445604,0.4987332,0.426384,0.328536,0.305208,0.2873556,0.264546,0.3071196,0.331938,0.28674,0.220806,0.1958256,0.2062584,0.2082996,0.208656,0.1993572,0.2472444,0.2764044,0.2947752,0.3213432,0.3710448,0.3737988,0.433674,0.5118876,0.5283792,0.5150628,0.5283144,0.5291568,0.5393952,0.56862
340300,蚌埠市,340300,0.7723836,0.8042328,0.8491392,0.9062604,1.1025072,1.06839,1.1111904,0.9511992,0.6576876,0.85536,0.8644968,0.913842,0.7546608,0.6512076,0.542862,0.3891888,0.4159188,0.3428892,0.2439072,0.2231712,0.2341548,0.2470176,0.2665872,0.2565432,0.2283228,0.1913868,0.1782324,0.1834164,0.20493,0.1927476,0.164592,0.2327292,0.2866104,0.316872,0.3579552,0.40662,0.4662684,0.5752944,0.6693192,0.7184376,0.7391736,0.6882408,0.6316704,0.7172388,0.6854544
340400,淮南市,340400,0.6666624,0.7951932,0.7857972,0.8522172,0.9637704,0.9193824,0.915624,0.7456536,0.7282224,0.9650664,1.0124028,1.0219932,0.8579196,0.7787664,0.6406776,0.5119524,0.5364468,0.4596264,0.3425328,0.3171312,0.3014172,0.3002832,0.3722112,0.493938,0.3626208,0.27135,0.2464668,0.2460456,0.2499336,0.217566,0.1863648,0.2675916,0.3216024,0.3396492,0.3724704,0.4108968,0.4403484,0.4985712,0.5799924,0.5974884,0.5791176,0.5435748,0.5091984,0.5697864,0.6252552
340500,马鞍山市,340500,0.765774,0.7693056,0.7439688,0.8127216,0.94122,0.8243856,0.8139204,0.733212,0.6022836,0.665334,0.5824548,0.467046,0.3687768,0.3253932,0.2730672,0.2573532,0.2895264,0.2584872,0.1997784,0.1903824,0.1848096,0.1842588,0.1758024,0.220644,0.204606,0.1442448,0.1424628,0.152766,0.1535112,0.1469988,0.1429164,0.1815696,0.1800144,0.19197,0.2244996,0.2523312,0.2737152,0.3148308,0.4164048,0.4123872,0.3888648,0.401112,0.3967704,0.379242,0.4373352
340600,淮北市,340600,0.57348,0.646704,0.6723324,0.7323696,0.8599932,0.8455104,0.926802,0.8365356,0.5373864,0.7160724,0.5909436,0.5024916,0.3830652,0.3340116,0.2809404,0.2676564,0.282204,0.2117664,0.1493316,0.1432728,0.1529928,0.1719468,0.190026,0.2264436,0.190674,0.1562328,0.1386072,0.1450224,0.15633,0.1488456,0.1430136,0.1816344,0.2100168,0.2310768,0.2726784,0.3454488,0.39285,0.38556,0.3960576,0.4376916,0.4448844,0.4144284,0.4009824,0.477738,0.4637088
340700,铜陵市,340700,0.301482,0.3009636,0.3937896,0.411156,0.4531464,0.4261572,0.4620564,0.45765,0.360126,0.532656,0.5297724,0.4779648,0.39852,0.3669948,0.2813292,0.2589732,0.2923128,0.2360016,0.1711368,0.1712016,0.1600236,0.1581444,0.1878552,0.1924236,0.157788,0.1120392,0.1084428,0.107568,0.1175472,0.1097712,0.1048788,0.1479708,0.1670868,0.1738908,0.1964412,0.21951,0.2172096,0.2542104,0.3016764,0.3044952,0.277992,0.2862216,0.2944836,0.3043656,0.34587
340800,安庆市,340800,0.6801732,0.7013952,0.7491528,0.8012196,0.867672,0.8283384,0.8293752,0.7365816,0.5072868,0.9096948,1.0976148,1.1256732,0.9646128,0.8647236,0.7151328,0.6108048,0.7206732,0.5748084,0.4072356,0.4132944,0.4207464,0.4447548,0.6051348,0.6064632,0.4508136,0.2955204,0.2853792,0.2868696,0.3028752,0.280584,0.269082,0.3356316,0.3971268,0.4189968,0.4392792,0.525852,0.58644,0.6870096,0.85131,0.8394516,0.7171092,0.7185024,0.7422516,0.698544,0.8368596
341000,黄山市,341000,0.2849256,0.2875824,0.3057912,0.3286008,0.3793068,0.3566916,0.3392604,0.2689524,0.1746036,0.27864,0.330156,0.2642544,0.200718,0.1894752,0.1540296,0.1338768,0.1512108,0.115992,0.0815508,0.0767556,0.068688,0.073548,0.0867024,0.095418,0.078084,0.0603936,0.0565704,0.0617868,0.0713448,0.0872856,0.0805788,0.11502,0.1349136,0.1523124,0.1730484,0.1753164,0.1829628,0.1957608,0.201204,0.194238,0.1824444,0.1755108,0.1877256,0.1937196,0.22761
341100,滁州市,341100,1.0572444,1.0970964,1.1063628,1.1741436,1.377324,1.253394,1.1496168,0.944946,0.8230896,1.235412,1.2982032,1.2475296,0.9558,0.8360496,0.6590484,0.5311008,0.5375484,0.4942296,0.34992,0.3242268,0.31185,0.2884896,0.341496,0.4373352,0.3566592,0.248022,0.2167236,0.242028,0.2531088,0.2445228,0.2094012,0.3120444,0.3855924,0.4201956,0.4682772,0.5784696,0.6119064,0.675378,0.7495416,0.772578,0.805302,0.7730964,0.7434504,0.7743276,0.8315136
341200,阜阳市,341200,1.3098348,1.3999392,1.4591664,1.5429528,1.8274572,1.7337564,1.757052,1.36161,0.9245016,1.2105288,1.700838,1.7710488,1.4077476,1.3061412,1.2543012,0.9581004,1.1155644,0.881604,0.6466068,0.5835888,0.5693328,0.513216,0.5798304,0.5840748,0.5378076,0.421524,0.4198392,0.4512672,0.4684716,0.431244,0.4141044,0.5148036,0.6694488,0.8103564,0.9889776,1.1728152,1.400814,1.601694,1.5193656,1.6756308,1.6986996,1.5008652,1.3884048,1.8548028,1.6326684
341300,宿州市,341300,1.2383928,1.2364164,1.2870576,1.3933296,1.6932888,1.609632,1.6133256,1.2479508,0.9164016,1.4927976,1.571238,1.6687944,1.279152,1.0141524,0.8194284,0.675864,0.7070328,0.5936004,0.4031532,0.3753864,0.3930768,0.4738176,0.5432832,0.5871204,0.540108,0.394956,0.3497904,0.3852036,0.4054536,0.3652776,0.361746,0.4879764,0.6052644,0.6805944,0.834138,1.0410444,1.2210264,1.2757176,1.2261456,1.332288,1.3821192,1.2417948,1.2017484,1.368414,1.317546
341500,六安市,341500,0.872046,0.9753048,1.0726668,1.1071728,1.2092328,1.084104,1.0029744,0.8327448,0.7464312,1.092366,1.1872656,1.3158612,1.0999152,1.0023264,0.8087364,0.6968592,0.768366,0.6054588,0.428814,0.404028,0.4018572,0.3922992,0.4548636,0.6415524,0.4942944,0.3389688,0.2919564,0.3115908,0.3224772,0.30375,0.254664,0.4214268,0.5428944,0.6181596,0.6908328,0.777438,0.8204976,0.914166,0.959364,0.9428724,0.8943372,0.8560728,0.8088984,0.8653716,0.9665892
341600,亳州市,341600,0.8972532,0.92016,0.9510048,1.0703664,1.2815496,1.212246,1.2558564,0.8734716,0.672786,0.9394704,1.1871684,1.3072428,1.0850112,1.027404,0.8692596,0.6830244,0.808542,0.6661116,0.4459536,0.4131324,0.4206816,0.4013064,0.4245048,0.4732344,0.4124844,0.3245184,0.3124008,0.3557844,0.373248,0.346518,0.3312252,0.4276152,0.5611032,0.6566832,0.8071488,0.9542448,1.1517228,1.220508,1.1496816,1.2811608,1.4532696,1.2233916,1.1854512,1.5109416,1.301832
341700,池州市,341700,0.3356964,0.3426948,0.3489156,0.3665088,0.4099896,0.3588624,0.3553956,0.3087396,0.2426436,0.3691656,0.3791448,0.3868884,0.3130812,0.2884572,0.216756,0.1977048,0.2175336,0.1758348,0.1302156,0.1324836,0.1283688,0.1393524,0.1752516,0.1810836,0.1489752,0.09477,0.0929232,0.09315,0.1024488,0.093312,0.0877392,0.1277856,0.1473876,0.1606716,0.1828008,0.2036016,0.2150712,0.2632824,0.2989872,0.2913084,0.251262,0.2611764,0.2659716,0.2808432,0.3079944
341800,宣城市,341800,0.6240564,0.6215616,0.6325776,0.6396084,0.7015248,0.5911056,0.55647,0.5100408,0.4595616,0.6419412,0.6649452,0.5458752,0.4241484,0.388152,0.3196908,0.2764044,0.3253932,0.262764,0.1921644,0.180468,0.1634256,0.1516968,0.1761588,0.2340252,0.1944648,0.1434672,0.1323216,0.1397088,0.1415232,0.1608012,0.1581768,0.2105352,0.2380428,0.2565432,0.2874852,0.3192372,0.2996028,0.3390984,0.377784,0.38475,0.3616164,0.376326,0.3866292,0.3866616,0.4258008
350100,福州市,350100,3.114936,3.4956684,3.3062904,3.4769412,4.067658,4.0437792,3.8191176,2.7848448,1.3113576,1.0506024,0.871074,0.669546,0.5458104,0.5246856,0.4771872,0.4312764,0.4705128,0.4292028,0.3250692,0.3063744,0.2830788,0.2716416,0.2600748,0.2898828,0.3280824,0.243324,0.23571,0.2381724,0.2307528,0.2518776,0.2418336,0.3185892,0.364986,0.4106052,0.4534704,0.5201496,0.6188076,0.5435424,0.6328692,0.6560352,0.6428484,0.6103512,0.6637788,0.7900416,0.6526656
350200,厦门市,350200,3.8288376,4.5883908,4.4931024,5.1711048,6.5138904,6.903468,6.2945748,4.6537416,2.2160304,1.6085952,1.132866,0.7835292,0.5480784,0.4767984,0.4187376,0.455058,0.4544424,0.40986,0.3420468,0.3165804,0.3004776,0.2744928,0.2586168,0.2346408,0.2571588,0.2397276,0.2317572,0.2395008,0.2719008,0.3383856,0.2732292,0.342306,0.3407184,0.3689064,0.418608,0.5420196,0.8335224,0.61398,0.6543504,0.6000156,0.6027696,0.6274584,0.7718004,1.2704364,0.9128376
350300,莆田市,350300,0.86589,0.8785908,0.8344944,0.8249364,0.9346428,0.7078752,0.528606,0.3867588,0.3164508,0.3243888,0.3374136,0.316872,0.384426,0.464292,0.3934008,0.3342708,0.3786912,0.3391956,0.2234304,0.2065176,0.2114424,0.2123172,0.2708316,0.3385476,0.2891052,0.1916136,0.1680912,0.161676,0.1552932,0.1730484,0.1940436,0.2492532,0.2586168,0.2945808,0.333558,0.3514752,0.359964,0.3976128,0.4379508,0.3921048,0.4146228,0.369846,0.3684852,0.3912624,0.3992004
350400,三明市,350400,0.5193072,0.5401404,0.5139288,0.5141232,0.5690088,0.5551416,0.5599368,0.4862592,0.279612,0.377784,0.4781916,0.4643244,0.4404132,0.5027184,0.4103136,0.3518964,0.4397004,0.2871612,0.170748,0.1885356,0.1781676,0.1806948,0.2172744,0.3450276,0.2809404,0.1916784,0.182898,0.1813752,0.174636,0.1889568,0.2077164,0.2565756,0.27864,0.2912436,0.3132432,0.3508596,0.3776544,0.3867912,0.4264164,0.3868884,0.3402324,0.3416904,0.3364092,0.350406,0.3834216
350500,泉州市,350500,4.7752416,5.0264388,4.5866736,4.1354064,3.9581136,2.7750924,2.0953404,1.5725664,0.9185076,0.943002,0.926154,0.8269128,0.7560864,0.7694352,0.6791364,0.5832,0.7108236,0.7073568,0.478386,0.4295592,0.4377564,0.466722,0.5399784,0.7283844,0.6626772,0.4102164,0.3711744,0.34506,0.3541644,0.3602556,0.4360068,0.5524848,0.5528736,0.617868,0.6878844,0.7671996,0.8213076,0.9205164,1.0825488,0.9060336,0.866376,0.8070516,0.8216316,0.8880516,0.9834048
350600,漳州市,350600,1.2693024,1.2826512,1.2573792,1.2703392,1.3308948,1.093014,0.8774892,0.6711012,0.568458,0.7310412,0.7117956,0.68445,0.6453108,0.6390576,0.5477868,0.4655232,0.5442876,0.5067036,0.3175524,0.2944512,0.2777652,0.2974644,0.34425,0.5812236,0.5658012,0.3267864,0.2892996,0.2948076,0.266004,0.2939652,0.3335256,0.4769604,0.4085964,0.432702,0.4979232,0.5520636,0.5954472,0.659502,0.885492,0.6653016,0.6198444,0.6258708,0.6262272,0.6567804,0.7436448
350700,南平市,350700,0.4967244,0.508842,0.4700268,0.4829544,0.5544936,0.5472036,0.4963032,0.4002372,0.2148768,0.3094848,0.449388,0.4456944,0.4365576,0.4751136,0.4098276,0.3425328,0.3714984,0.2669436,0.1449576,0.1326456,0.1263924,0.1359504,0.1690956,0.2441016,0.2371032,0.1740852,0.1560708,0.1517292,0.1556496,0.1648188,0.1698408,0.2097576,0.2615328,0.2997648,0.3374784,0.368226,0.388962,0.3854952,0.3961872,0.3772008,0.343926,0.3221208,0.3311928,0.3358584,0.34182
350800,龙岩市,350800,0.450036,0.4529196,0.4211676,0.4403808,0.4859352,0.4441716,0.3888972,0.3075084,0.1941408,0.3216024,0.4387932,0.4677588,0.48033,0.5533596,0.4929336,0.4182516,0.466398,0.3522528,0.1872072,0.1895724,0.2157516,0.2524608,0.3527712,0.5984604,0.405,0.2398896,0.2117016,0.1955016,0.1828332,0.2147472,0.2453976,0.2840508,0.2916,0.316872,0.325944,0.3665736,0.4160808,0.3861432,0.466398,0.4159836,0.3439584,0.3469392,0.3496284,0.3506976,0.4248936
350900,宁德市,350900,0.7058988,0.716364,0.7362576,0.7061904,0.7327584,0.6103512,0.5134104,0.3818988,0.2143908,0.2939328,0.4084344,0.4116744,0.3898044,0.4609224,0.3901932,0.3285684,0.4000752,0.3245832,0.1818936,0.1795608,0.1753488,0.1752516,0.1593756,0.2511,0.2684016,0.16362,0.153738,0.1625832,0.1421712,0.1616436,0.1747332,0.1991304,0.233766,0.2759184,0.2856708,0.3311928,0.3770388,0.35073,0.3974184,0.41472,0.3482352,0.3430836,0.3430188,0.3374136,0.3802788
360100,南昌市,360100,2.4718608,2.9044008,2.6638956,2.8367172,3.3349968,3.432456,3.3535944,2.722896,1.4418648,1.1044188,1.0069272,0.7739388,0.65853,0.590328,0.5352156,0.4312764,0.5025888,0.3885084,0.2875176,0.2774736,0.2777652,0.2611116,0.2765016,0.2829816,0.2829168,0.221616,0.2175984,0.237816,0.2504196,0.26487,0.2638656,0.3472308,0.3788208,0.410832,0.4366224,0.4869072,0.5520312,0.5557896,0.6285276,0.645084,0.6103836,0.635526,0.6618024,0.7279308,0.6421032
360200,景德镇市,360200,0.5409504,0.5931144,0.5742576,0.6068844,0.6441768,0.6089904,0.534276,0.4424544,0.2974644,0.218052,0.2230416,0.2145852,0.1951452,0.1911924,0.1634256,0.13689,0.1499148,0.1126224,0.0705996,0.0578664,0.0520992,0.0513864,0.0593244,0.0693036,0.0720576,0.0528444,0.0541728,0.0553392,0.069984,0.0807408,0.0902664,0.109998,0.131544,0.1452816,0.167508,0.1856844,0.1938816,0.2312712,0.2456244,0.2396304,0.2421576,0.2393388,0.2458512,0.254664,0.274428
