city_baidu_id,name,id,20200117_moveIn,20200118_moveIn,20200119_moveIn,20200120_moveIn,20200121_moveIn,20200122_moveIn,20200123_moveIn,20200124_moveIn,20200125_moveIn,20200126_moveIn,20200127_moveIn,20200128_moveIn,20200129_moveIn,20200130_moveIn,20200131_moveIn,20200201_moveIn,20200202_moveIn,20200203_moveIn,20200204_moveIn,20200205_moveIn,20200206_moveIn,20200207_moveIn,20200208_moveIn,20200209_moveIn,20200210_moveIn,20200211_moveIn,20200212_moveIn,20200213_moveIn,20200214_moveIn,20200215_moveIn,20200216_moveIn,20200217_moveIn,20200218_moveIn,20200219_moveIn,20200220_moveIn,20200221_moveIn,20200222_moveIn,20200223_moveIn,20200224_moveIn,20200225_moveIn,20200226_moveIn,20200227_moveIn,20200228_moveIn,20200229_moveIn,20200301_moveIn
230100,哈尔滨市,230100,2.411694,2.5451172,2.4575076,2.57499,3.0350052,2.7378648,2.422062,1.8440784,1.2931164,1.7673228,2.1151044,1.9126044,1.7086788,1.8044532,1.4557644,1.1992212,1.1812068,0.790236,0.5418252,0.4220424,0.3513132,0.3420468,0.3054024,0.3374136,0.3451896,0.3256848,0.2935116,0.271026,0.2531736,0.2555712,0.2574828,0.2763072,0.2871936,0.2693412,0.2670732,0.2398248,0.214974,0.2430648,0.25191,0.3367332,0.3623292,0.3940488,0.4039308,0.358344,0.450846
230200,齐齐哈尔市,230200,0.875124,0.9142632,0.9384012,1.0033956,1.2451968,1.2799944,1.289682,1.0229328,0.5912028,0.7418952,0.7013952,0.5357664,0.40905,0.3815424,0.318168,0.2566404,0.2998296,0.1920024,0.1371168,0.1142424,0.095418,0.088776,0.0853416,0.083106,0.0873504,0.082134,0.0762048,0.0779868,0.0794124,0.0799632,0.0830088,0.079218,0.079866,0.0717336,0.0726732,0.0699516,0.0674244,0.0708264,0.0681048,0.076626,0.080676,0.0860868,0.0863136,0.0827496,0.0910764
230300,鸡西市,230300,0.2107296,0.2414772,0.2427732,0.2516508,0.313956,0.3235788,0.3255552,0.2644164,0.1310256,0.1765476,0.1774872,0.1397412,0.1082808,0.104004,0.0811944,0.0613656,0.062532,0.0345384,0.0214488,0.0182088,0.01863,0.0145152,0.0135108,0.013284,0.0142236,0.0131544,0.0120204,0.0128304,0.0114372,0.010044,0.0112428,0.012636,0.013122,0.014904,0.0162972,0.0160704,0.0108864,0.0122796,0.016524,0.0181116,0.0237492,0.0222588,0.0255312,0.0154872,0.020574
230400,鹤岗市,230400,0.1573992,0.1621296,0.1683828,0.1680912,0.2170476,0.227934,0.243162,0.2141316,0.1173528,0.1423656,0.1401624,0.1090584,0.0825552,0.0771444,0.0658044,0.04698,0.0467532,0.0358668,0.0196992,0.0208008,0.0166212,0.0139968,0.0122148,0.013608,0.0153252,0.0136728,0.0131868,0.0117936,0.0094608,0.010206,0.0096228,0.0114372,0.010692,0.010692,0.0113724,0.0118584,0.0099468,0.0106272,0.015228,0.0143208,0.0184356,0.0194076,0.02349,0.0184032,0.0199584
230500,双鸭山市,230500,0.2394684,0.2561544,0.2576772,0.260658,0.3329424,0.3464856,0.347328,0.2809404,0.1578852,0.20493,0.1850688,0.1324512,0.109674,0.108702,0.086184,0.0670356,0.0773712,0.045036,0.0269892,0.0233604,0.017982,0.0160056,0.0163296,0.01377,0.015066,0.0132516,0.015552,0.0137376,0.0130572,0.0171396,0.0153576,0.0152928,0.0187272,0.019602,0.0173664,0.0186948,0.0141588,0.017496,0.02187,0.0301644,0.035478,0.0357372,0.0362232,0.0324,0.0376164
230600,大庆市,230600,0.65934,0.6877548,0.6704208,0.7145172,0.8546796,0.8662788,0.893592,0.6952392,0.5099112,0.7838532,0.9029232,0.7305228,0.5588352,0.5434452,0.45279,0.3518316,0.3552336,0.2279988,0.1665036,0.1225692,0.1097064,0.1006992,0.0909792,0.1001484,0.1175148,0.1039392,0.099792,0.1088316,0.1006668,0.1047816,0.1068552,0.1142424,0.1130436,0.0986904,0.0830412,0.0738396,0.0652212,0.0716364,0.0697896,0.0875448,0.0966168,0.0974916,0.1038096,0.0967464,0.1050084
230700,伊春市,230700,0.2001348,0.2120256,0.215784,0.2339604,0.293868,0.3135024,0.323838,0.27459,0.1365012,0.1651104,0.1455084,0.1157004,0.0884844,0.0868968,0.0713124,0.0527472,0.0468504,0.0305208,0.0187272,0.0143208,0.013122,0.0118908,0.0096876,0.0093636,0.0089748,0.0091692,0.0095256,0.0067068,0.0073548,0.006642,0.0073224,0.00729,0.0081,0.0074844,0.007452,0.007614,0.0069984,0.0076788,0.008424,0.0075168,0.0091044,0.0096228,0.00972,0.0086184,0.0114048
230800,佳木斯市,230800,0.4907628,0.5077728,0.5197932,0.5508,0.6301152,0.6093792,0.573156,0.4716792,0.2923128,0.4314708,0.4205196,0.3043008,0.251748,0.237816,0.1853604,0.1354968,0.1523448,0.0957096,0.0668412,0.0598428,0.046818,0.0435132,0.0389772,0.0444528,0.0481788,0.0453276,0.0430272,0.040662,0.0387828,0.0438696,0.0453276,0.0514512,0.0567972,0.051516,0.0537516,0.054756,0.0413424,0.0534924,0.0604908,0.0749088,0.086508,0.088452,0.0952884,0.0881928,0.1004076
230900,七台河市,230900,0.1300212,0.1419444,0.14337,0.1347516,0.1778436,0.1821528,0.1823148,0.1398708,0.0911412,0.1383156,0.1197828,0.0838836,0.0629532,0.0557604,0.046818,0.0417312,0.041796,0.0220968,0.0120204,0.0121176,0.0112752,0.0103356,0.0100764,0.0096228,0.0090396,0.0098172,0.00972,0.0095256,0.008748,0.0098172,0.0105948,0.0112752,0.0099468,0.0100116,0.0101412,0.0099468,0.0086832,0.009558,0.011178,0.0127332,0.0137052,0.0138996,0.0146772,0.0113076,0.0140292
231000,牡丹江市,231000,0.3772656,0.3898692,0.4110912,0.4486428,0.5443524,0.5668056,0.5574096,0.493128,0.2687256,0.3256848,0.3323268,0.2697948,0.2382048,0.2252772,0.18387,0.1432728,0.1422684,0.1043604,0.0759132,0.0636984,0.0572184,0.0543996,0.0580284,0.0662256,0.0533628,0.0460728,0.04617,0.0624672,0.0501876,0.0487296,0.0461376,0.0460404,0.0493452,0.0441288,0.0496692,0.0471744,0.0423792,0.044388,0.0457812,0.0557928,0.067554,0.0882576,0.0695304,0.055242,0.059454
231100,黑河市,231100,0.2606256,0.2641896,0.2735208,0.2914056,0.34506,0.337284,0.327564,0.266166,0.1506924,0.1978992,0.2150712,0.1823796,0.146286,0.145962,0.1128492,0.082296,0.0729324,0.047466,0.0337608,0.0290628,0.0253044,0.0228744,0.0205092,0.020088,0.02106,0.0211248,0.0211896,0.0201528,0.018792,0.02025,0.0188892,0.0188892,0.019116,0.0181764,0.0183708,0.0182736,0.016686,0.0165888,0.0185328,0.0215136,0.0232308,0.0236196,0.0259524,0.0227772,0.0232632
231200,绥化市,231200,1.1887884,1.23444,1.2336624,1.3380876,1.6690536,1.8460548,2.0991636,1.663578,0.9901116,1.1343888,0.9222012,0.6134616,0.4556412,0.4191264,0.3720168,0.3301884,0.3336552,0.20898,0.1611576,0.1401948,0.126036,0.1231524,0.116154,0.1057536,0.1208196,0.115182,0.1075032,0.1065636,0.104004,0.1039392,0.0995004,0.1094796,0.1122012,0.1043928,0.1039716,0.0950292,0.0856332,0.0952236,0.1000188,0.1191348,0.1242864,0.1245132,0.125874,0.1134,0.13365
232700,大兴安岭地区,232700,0.067716,0.072414,0.0705024,0.0804168,0.0890028,0.0857952,0.089262,0.0715716,0.0325944,0.0408888,0.0473364,0.0469476,0.0388476,0.0360936,0.0316872,0.0219672,0.0242676,0.0162972,0.009558,0.0070956,0.005508,0.0055728,0.0036936,0.0031752,0.0044388,0.0038232,0.0035964,0.0036936,0.003564,0.0031104,0.0031428,0.0025596,0.0030132,0.0032076,0.002592,0.0037584,0.003564,0.00324,0.00324,0.0057672,0.0047304,0.0067716,0.0050544,0.0052488,0.0060264
310000,上海市,310000,6.0462936,5.728968,5.6163456,5.3363772,5.2280964,4.3067052,3.7339704,2.867886,1.9504476,3.6312948,5.2192188,5.8599612,5.2701516,5.1093828,4.8856608,4.1366376,4.9727844,4.5668448,3.224124,3.3622452,3.721788,3.9593124,4.873284,5.4913788,4.5541116,2.6944164,2.1664908,2.1266388,1.9243656,1.6889148,1.5252624,1.8123588,1.9827828,2.1216492,2.2349844,2.3656536,2.494314,2.7801144,3.1474656,3.2241564,3.1833648,3.1077108,2.9643408,3.265596,3.1574124
320100,南京市,320100,3.7789416,4.1066028,3.8380716,3.6541368,3.802464,3.1283172,2.5982856,2.1876804,1.629234,2.3406732,3.3423516,3.257496,2.6415396,2.2114944,1.6991208,1.4273172,1.6942284,1.665198,1.0206972,1.0402668,1.099008,1.129302,1.3384764,1.58517,1.293894,0.801738,0.676512,0.6709068,0.6746328,0.6504624,0.6078564,0.8472276,0.8510508,0.921456,1.090098,1.295028,1.4317884,1.6880076,2.0025144,1.802736,1.7704332,1.7399448,1.7461656,1.81602,1.9842084
320200,无锡市,320200,2.2731516,2.4411456,2.1415104,1.9619172,2.3597568,1.9747152,1.9262772,1.8703224,1.2774996,1.5102288,2.3316336,2.558628,1.8152748,1.4669748,1.2274092,1.0402992,1.269756,1.1695752,0.7098516,0.567324,0.5316192,0.5064768,0.5330772,0.3703968,0.3180384,0.2804868,0.2742336,0.3356964,0.4010472,0.443232,0.4051296,0.61884,0.7696944,0.8538048,1.1076588,1.7817408,2.192832,2.293758,2.1459816,2.138238,2.0681892,1.90431,1.8294984,2.0592144,1.8546084
320300,徐州市,320300,2.7699732,3.239676,3.3910812,3.7916748,4.5912744,4.5637668,4.1280516,3.319218,1.8553212,1.9164276,1.3267476,0.8959896,0.6474816,0.5811912,0.4640004,0.3870828,0.4182516,0.3380292,0.2927016,0.2719656,0.250776,0.2594916,0.2565108,0.3327156,0.3317436,0.2846664,0.2901744,0.3054348,0.2814588,0.2460132,0.2550204,0.3240324,0.3406212,0.3812184,0.4167612,0.5751324,0.7121196,0.7001316,0.7786692,0.7902036,0.789912,0.7979148,0.7785396,0.8447976,0.8547444
320400,常州市,320400,1.6910208,1.836108,1.6675632,1.5709788,1.6873272,1.5901272,1.5815412,1.4841144,1.0692324,1.083456,1.4851836,1.4458824,1.1691216,1.0545876,0.8646588,0.7297776,0.8082828,0.6863292,0.495072,0.4288788,0.3140856,0.2406024,0.240408,0.2408292,0.2381076,0.2164968,0.2234304,0.2462076,0.2524608,0.2551176,0.228744,0.3493368,0.5497308,0.8476488,1.0628496,1.243026,1.2620448,1.2541716,1.3229892,1.3704552,1.3460904,1.3088628,1.3065948,1.403406,1.3230216
320500,苏州市,320500,3.9828348,4.1627196,3.3696648,3.0893724,3.5382744,2.8795176,2.7644652,2.766474,1.7742564,2.4741936,4.3317828,5.1918408,3.595428,3.0415176,2.5351056,2.0110356,2.197206,1.9515816,1.5424344,1.6308864,1.8221112,2.0356272,2.8516212,2.5073712,1.62243,1.0460664,0.9588132,1.16559,1.35432,1.348002,1.2883212,2.001024,2.5313148,2.6821044,2.9049192,3.4169364,3.4756128,3.6266616,3.8949336,4.0272552,4.0494816,3.7577196,3.5671104,3.9551328,3.6178812
320600,南通市,320600,1.947078,2.3026032,2.2254264,2.2617468,2.8206144,3.078648,3.3400512,2.913084,1.3926492,1.2972636,1.2910428,1.1422296,0.794124,0.6597288,0.5321052,0.4605336,0.5040468,0.4465692,0.3170988,0.2861892,0.257904,0.254178,0.300672,0.2973996,0.263736,0.2142612,0.2032128,0.2249532,0.222102,0.2299428,0.2215512,0.3367656,0.3834864,0.4289436,0.4493556,0.5341788,0.5955768,0.6336468,0.6815016,0.768528,0.7778268,0.7730316,0.8029692,0.8928144,0.819558
320700,连云港市,320700,1.4263452,1.713474,1.969272,2.088342,2.4079032,2.5674408,2.2035888,1.6573248,1.0289592,1.2102372,0.8135316,0.5582196,0.4075272,0.3646296,0.306666,0.266004,0.295164,0.2552472,0.2058372,0.1991304,0.1771308,0.1656936,0.1611576,0.1635876,0.1710072,0.1425924,0.1456704,0.1525068,0.1407132,0.122958,0.1188432,0.1435968,0.1565568,0.1700676,0.2063556,0.2002644,0.2255688,0.2360988,0.2649996,0.3039768,0.327078,0.3514752,0.3407832,0.3780432,0.380376
320800,淮安市,320800,1.4906916,1.900746,2.1747204,2.5373736,3.0536676,3.2602824,3.07233,2.6439696,1.5567228,1.7397828,1.214352,0.8220204,0.5623344,0.4653288,0.3620052,0.3253608,0.3426624,0.2792556,0.2251152,0.2000052,0.1747656,0.163134,0.1553904,0.1463832,0.1426896,0.1170288,0.1219536,0.1238652,0.1259064,0.121662,0.1171908,0.1473228,0.1615464,0.1698408,0.2155572,0.2559276,0.3091932,0.3414312,0.395766,0.4048056,0.4092444,0.4192236,0.4231116,0.4612464,0.4580064
320900,盐城市,320900,1.9627272,2.5635528,2.9154492,3.2960196,3.9240612,4.5695988,4.6180044,4.1680332,2.6283204,2.41137,1.6228188,0.9817848,0.6790716,0.5542992,0.4435236,0.4029588,0.4397004,0.3690036,0.3073788,0.2922804,0.2720628,0.252558,0.2661984,0.2515212,0.2274804,0.2040552,0.1887624,0.2089152,0.2041524,0.2176308,0.1892484,0.2320488,0.2696652,0.3260088,0.373248,0.427194,0.48357,0.5198256,0.5429592,0.564894,0.576234,0.6024456,0.5951232,0.6711336,0.6691572
321000,扬州市,321000,1.3660164,1.673946,1.6065216,1.7849808,2.1775068,2.1014316,2.167884,1.9512576,1.118124,1.2699504,1.1957544,0.9689868,0.6643296,0.5513832,0.4210056,0.3592512,0.37989,0.3293136,0.2595888,0.248994,0.253368,0.212868,0.2221992,0.2082024,0.1665036,0.1270404,0.1238004,0.1357884,0.1397412,0.1544508,0.1388664,0.175932,0.2031804,0.2297808,0.2787696,0.326916,0.370494,0.4029912,0.4886892,0.5274396,0.5195988,0.5251716,0.5481432,0.6069816,0.5660604
321100,镇江市,321100,1.1104776,1.2980088,1.1533428,1.1415168,1.3232808,1.354482,1.5426288,1.6636104,1.0394892,0.9783504,1.0061496,0.8441172,0.6088608,0.5276016,0.4521096,0.4014684,0.4595616,0.4588812,0.3422088,0.2770524,0.209304,0.1778112,0.1723032,0.1586952,0.2030184,0.1868184,0.1834164,0.1905768,0.1974132,0.1913868,0.1690632,0.2043468,0.2356128,0.2807784,0.335502,0.4399272,0.5141232,0.5250096,0.5944752,0.6535728,0.6678612,0.6578172,0.6705504,0.757026,0.715878
321200,泰州市,321200,1.5133716,1.9725768,1.9951272,2.0334564,2.453976,2.6784432,2.7695196,2.6115048,1.5347556,1.4567688,1.0702692,0.7769196,0.5440284,0.4308228,0.3640464,0.327726,0.3453192,0.3014172,0.236034,0.2127708,0.188082,0.1649808,0.1601208,0.1565244,0.1445688,0.1221156,0.1269108,0.1377324,0.133002,0.1374084,0.118908,0.161838,0.1813104,0.2092068,0.2606904,0.3885084,0.5395572,0.589194,0.642006,0.6495552,0.6340032,0.6417144,0.6247368,0.7274772,0.7061904
321300,宿迁市,321300,1.6254108,2.0129472,2.1957804,2.4566328,2.9526768,3.1741308,2.9405916,2.3556744,1.241406,1.4937048,1.024974,0.6615432,0.4624452,0.3893508,0.3097764,0.261954,0.2938356,0.216432,0.1701648,0.1585656,0.1469016,0.1361124,0.1327104,0.1475172,0.1497852,0.1345248,0.1327428,0.1401948,0.1358856,0.1289844,0.1209816,0.1512108,0.17658,0.189378,0.2469528,0.303912,0.3901932,0.4874904,0.5458428,0.5461668,0.554202,0.543186,0.5238432,0.5852736,0.5845608
330100,杭州市,330100,4.4035488,4.33269,3.9055284,3.7394136,3.8153268,3.0761856,2.6507412,2.2625244,1.6061004,2.2091292,2.57742,2.5107084,2.3017284,2.2721796,2.0950812,1.7160012,1.8037404,1.4812308,0.8341056,0.6050376,0.4939704,0.433026,0.4613112,0.5855652,0.689634,0.6090228,0.6811128,0.8199468,0.938952,1.1470248,1.3279464,1.758024,2.0794968,2.3932908,2.769876,2.7440208,3.0357828,3.5579088,3.6494388,3.3177924,3.2388336,3.1312332,3.1401432,3.6823896,3.6781776
330200,宁波市,330200,1.6052256,1.6081092,1.4974632,1.4297796,1.5553944,1.447632,1.4288076,1.381698,0.9231084,1.1660112,1.48473,1.5222816,1.4198004,1.3451184,1.2070296,0.8855892,1.0483668,0.8402616,0.4846716,0.3901932,0.3668652,0.3434076,0.3992976,0.4387608,0.4168908,0.3629124,0.4242132,0.5454216,0.6316056,0.7394328,0.8354988,1.0485288,1.4329224,1.6816572,1.9952568,2.1170808,2.2098096,2.4936984,2.185866,2.292462,2.3008536,2.1715776,2.042982,2.3099256,2.0847132
330300,温州市,330300,1.837566,2.0904804,2.0589228,2.1329568,2.4470424,2.243538,2.021598,1.657422,0.8347536,0.7036632,0.6651396,0.555822,0.46818,0.389934,0.315414,0.2160432,0.200232,0.1352052,0.071604,0.05427,0.0398844,0.0352836,0.0324972,0.033696,0.0367416,0.0401112,0.0337608,0.0411156,0.0455544,0.0537192,0.0599724,0.0895536,0.1203336,0.1335528,0.1944972,0.3083832,0.5327856,0.9041868,1.010718,1.1793924,1.211274,1.2740328,1.361772,1.7982648,1.811484
330400,嘉兴市,330400,1.5493356,1.6304328,1.363068,1.2784068,1.340874,1.2234888,1.2311352,1.1872656,0.6792336,0.6824088,0.8166096,0.8195904,0.7332768,0.6997428,0.6331608,0.4854492,0.490536,0.3791772,0.2610144,0.2145528,0.1996812,0.1665036,0.1664712,0.1700676,0.2091096,0.1963764,0.205092,0.2460132,0.310878,0.3344652,0.3564648,0.5008392,0.6510456,0.7945776,0.9592344,1.0822248,1.1657844,1.3563612,1.4505804,1.5034896,1.5090948,1.4655816,1.4813928,1.700514,1.5649848
330500,湖州市,330500,1.016064,1.125576,0.9415764,0.9210024,1.0068948,0.9184104,0.9770544,1.0358928,0.6424272,0.5610708,0.498798,0.4105728,0.3354696,0.285606,0.2317896,0.167508,0.1525716,0.1119096,0.0742284,0.0504468,0.047466,0.0418608,0.0464616,0.0576396,0.0665172,0.0696924,0.0824256,0.1048464,0.1308636,0.1671516,0.1938816,0.3513456,0.541242,0.7123464,0.7551144,0.8063064,0.818424,0.8444088,0.912708,0.9173088,0.8937864,0.8909352,0.8993268,1.0086444,0.9137772
330600,绍兴市,330600,1.4193144,1.6770888,1.3915476,1.389474,1.6535664,1.7002548,1.8126828,1.6747884,1.0467144,0.8268804,0.7102728,0.601182,0.4917996,0.4379184,0.3923964,0.317844,0.3216672,0.2416716,0.1693548,0.1467072,0.1251936,0.1045548,0.10125,0.0953208,0.1015416,0.0932472,0.0979128,0.1169964,0.1479384,0.1937844,0.2322108,0.3731832,0.52407,0.6647508,0.87561,1.0122408,1.1407068,1.2664836,1.2291912,1.3195548,1.29438,1.2265668,1.2114684,1.5078312,1.2395916
330700,金华市,330700,1.496394,1.6089192,1.4353524,1.4708304,1.783458,1.728864,1.7730576,1.5436656,0.9419328,0.8941104,0.8313192,0.682992,0.5843664,0.5553684,0.4677912,0.318168,0.2952288,0.2131272,0.1486836,0.125388,0.1107108,0.0972324,0.1016712,0.1195236,0.1465776,0.1701324,0.2597508,0.3923316,0.4900824,0.63018,0.6796872,0.830412,1.126872,1.2702096,1.5152184,1.6037028,1.7429904,1.8837036,1.7211528,1.8947844,1.8981864,1.8491976,1.834812,2.1801312,1.8836712
330800,衢州市,330800,1.2345048,1.435158,1.2174948,1.1410308,1.3859748,1.3602168,1.3655952,1.085886,0.649134,0.5583168,0.4223988,0.2936088,0.2231388,0.1911276,0.143046,0.1000836,0.100116,0.0700164,0.0551772,0.0517104,0.0419904,0.0404676,0.043416,0.0458136,0.0498312,0.0465588,0.0485028,0.0613656,0.0986256,0.0831708,0.0731592,0.1055592,0.1348164,0.1833516,0.2046384,0.24786,0.2939976,0.2990196,0.2965248,0.3274668,0.3192372,0.3211812,0.3437316,0.4027968,0.3556872
330900,舟山市,330900,0.3038796,0.3595428,0.3524472,0.3602556,0.4176684,0.406134,0.4046436,0.3521556,0.2148768,0.1723032,0.1507572,0.1340388,0.1123632,0.0997596,0.0932472,0.0793152,0.0728352,0.0691092,0.051192,0.0489564,0.0506412,0.047466,0.0460404,0.047628,0.0603288,0.0542376,0.0556632,0.0654156,0.0716688,0.0844344,0.0811296,0.1159272,0.13122,0.1349136,0.1797228,0.2201256,0.2470824,0.2560248,0.2664576,0.263574,0.286092,0.2661012,0.2663928,0.2949048,0.242838
331000,台州市,331000,1.2675204,1.4991156,1.3326444,1.4124456,1.7346312,1.7044668,1.7310996,1.5894144,0.785052,0.4960764,0.4364928,0.3696192,0.3143124,0.2875176,0.2328912,0.1877904,0.1669248,0.1165104,0.0579636,0.0433512,0.035478,0.0337608,0.0339876,0.0369036,0.0391068,0.041958,0.0459756,0.0595836,0.0681048,0.091854,0.1043928,0.1404216,0.1855548,0.2309148,0.357048,0.5154516,0.7190856,0.9916344,1.0309356,1.2750048,1.3317372,1.2832668,1.2601008,1.4984352,1.2082608
331100,丽水市,331100,0.652536,0.7280604,0.6881436,0.7302636,0.8996832,0.9082692,0.910602,0.7999884,0.398034,0.329994,0.2350944,0.1655964,0.1233792,0.1085076,0.0716688,0.0417312,0.0300996,0.01944,0.0143856,0.0138348,0.0136404,0.0133812,0.0147096,0.0152928,0.0160056,0.015066,0.0161352,0.0159732,0.0182736,0.0207684,0.0225828,0.031752,0.0557604,0.13041,0.1874988,0.2319192,0.2857032,0.29241,0.2914056,0.3071196,0.2936088,0.2993436,0.3207276,0.358506,0.3171636
340100,合肥市,340100,3.475224,3.8058336,3.95361,3.8725452,4.726674,4.3123428,3.8136096,2.94759,1.9902996,2.7406188,2.8861596,2.737152,2.2800852,2.016252,1.5641748,1.3485204,1.4160744,1.1631276,0.8389008,0.8161236,0.7548876,0.8191368,1.0585728,1.5281136,1.0953144,0.71442,0.641196,0.6422652,0.6717816,0.635202,0.6406776,0.8653068,0.8459316,0.8606736,0.8977068,0.9503244,1.0525464,1.2420216,1.4973336,1.4904324,1.4730984,1.4305896,1.488132,1.5440868,1.7944416
340200,芜湖市,340200,1.2214152,1.409724,1.5188796,1.6505208,1.99989,2.0418804,2.1476988,2.0607372,1.2008736,1.044414,0.8597016,0.7099488,0.5350536,0.4475736,0.3471984,0.3059208,0.3407508,0.2784456,0.226152,0.2367792,0.2143908,0.2361636,0.2480868,0.2737152,0.2416392,0.1777464,0.1681884,0.1847772,0.193104,0.1750248,0.1693548,0.2304936,0.2329884,0.2432916,0.256122,0.2558628,0.2756268,0.2936736,0.3928176,0.4204548,0.4301424,0.4434264,0.434808,0.4530492,0.4515912
340300,蚌埠市,340300,1.5887016,1.8130392,1.9858932,2.1298464,2.3944572,2.1748824,1.9789272,1.5237072,0.938952,1.0059876,0.7864128,0.6069492,0.44307,0.3619404,0.2773116,0.2163996,0.2270268,0.1725948,0.1379268,0.136728,0.1228932,0.1333908,0.1212084,0.11016,0.1102572,0.105462,0.1040364,0.1034532,0.1092204,0.1056564,0.0998568,0.1153116,0.1186812,0.1294704,0.1401948,0.1525716,0.1834812,0.2226528,0.291924,0.3094524,0.3205008,0.3130164,0.309582,0.3324888,0.3498228
340400,淮南市,340400,1.265058,1.461888,1.6733304,1.8726228,2.2983264,2.3474448,2.3965632,1.9693692,1.2396564,1.0747728,0.7931844,0.5629176,0.423144,0.3511512,0.29727,0.2700216,0.2968488,0.2434536,0.2012688,0.1774872,0.1461564,0.143046,0.1415232,0.151794,0.1405836,0.1222452,0.1155384,0.1169316,0.1257444,0.1115208,0.1034208,0.1251288,0.1262628,0.1236708,0.135432,0.1444068,0.1583064,0.193266,0.292896,0.3335904,0.3321972,0.3232872,0.3130164,0.3538728,0.3568212
340500,马鞍山市,340500,0.8933004,1.120554,1.1476728,1.140966,1.3155372,1.2855672,1.321758,1.2512556,0.7263108,0.6171552,0.5095224,0.4114476,0.3115584,0.2579688,0.2254716,0.202176,0.2204496,0.177876,0.1543536,0.1582416,0.1478088,0.133974,0.1296324,0.1365984,0.144504,0.1255824,0.1284984,0.1431756,0.1410372,0.1202364,0.1089936,0.1448928,0.1528632,0.15471,0.1721088,0.1852632,0.2197692,0.2621484,0.3246804,0.3400056,0.3347568,0.3386772,0.3447684,0.3715632,0.362232
340600,淮北市,340600,0.9079452,1.0267236,1.134162,1.2384252,1.405998,1.34946,1.390932,1.0321344,0.608796,0.6994836,0.541728,0.39609,0.2985336,0.2477628,0.20088,0.1790424,0.1885356,0.1308636,0.113238,0.1095768,0.1098684,0.1080864,0.1067256,0.1297296,0.1303128,0.1105812,0.1033236,0.1032264,0.1087668,0.0937332,0.0974592,0.1138536,0.1153764,0.1279476,0.1502388,0.1811484,0.2403756,0.256122,0.2863836,0.2993436,0.3125628,0.304236,0.293868,0.3237084,0.3147012
340700,铜陵市,340700,0.7762392,0.992412,0.7557948,0.7836588,0.9871632,1.085238,1.1439792,0.9971748,0.5632092,0.4970484,0.3559788,0.2823984,0.2211624,0.1945296,0.1496232,0.1453464,0.1602504,0.1255176,0.1092528,0.1023192,0.094932,0.0910116,0.0948348,0.0909144,0.0886788,0.0715068,0.0629532,0.0730944,0.073548,0.0631152,0.0603936,0.0824904,0.0798984,0.0808056,0.0857304,0.0874152,0.09801,0.1101276,0.1646568,0.179334,0.1735344,0.18144,0.1865916,0.1987092,0.1986768
340800,安庆市,340800,2.3460516,2.7311904,2.50047,2.5614144,3.2705208,3.0590136,2.8583604,1.9134792,0.976374,0.7890696,0.5683608,0.438858,0.3407832,0.2946456,0.2354508,0.2188296,0.2354832,0.1867536,0.1634256,0.1612548,0.1528632,0.1460592,0.148554,0.1421712,0.1398708,0.1228932,0.1105488,0.1204632,0.1148256,0.1126224,0.1024488,0.1304424,0.1389636,0.1573344,0.1530576,0.1752516,0.21303,0.2261196,0.2669436,0.3020328,0.306504,0.3138912,0.3398436,0.4313412,0.3484944
341000,黄山市,341000,0.5904576,0.7036632,0.7234272,0.7292916,0.8679312,0.8174844,0.7447464,0.5861484,0.372762,0.326592,0.217728,0.1564596,0.1117476,0.0904608,0.0724464,0.0646704,0.0719604,0.0576072,0.0479844,0.0452628,0.0427356,0.0407916,0.0420552,0.0434484,0.0402408,0.0343764,0.0315576,0.0343116,0.0348948,0.0387504,0.0367416,0.0490536,0.0510948,0.053298,0.0649944,0.0831384,0.1043928,0.1157652,0.119718,0.11907,0.1219536,0.118098,0.115344,0.1347192,0.1235088
341100,滁州市,341100,2.0080224,2.4233256,2.6792208,2.9765556,3.7395108,3.3360012,2.8328292,2.4388452,1.4630868,1.3221468,0.9764064,0.700164,0.5327532,0.4767012,0.3697164,0.4109616,0.613008,0.3428568,0.2514888,0.2419308,0.209142,0.2155248,0.2058372,0.2084292,0.2047032,0.16524,0.1619028,0.1599264,0.1607688,0.16281,0.1676376,0.177876,0.1952424,0.2095308,0.3991032,0.4479948,0.5738688,0.3021948,0.4358772,0.5514156,0.54108,0.525528,0.6052644,0.626454,0.6156324
341200,阜阳市,341200,3.9905136,4.5158472,4.8297384,5.2236576,5.6908008,4.5887796,4.2866172,3.3313032,1.8730764,1.4591988,1.0314216,0.7677828,0.6157296,0.5510916,0.4523364,0.4123548,0.470124,0.3760344,0.3303828,0.3070548,0.2698596,0.2645136,0.2659716,0.2880684,0.2986308,0.280746,0.2686932,0.261144,0.2565108,0.256284,0.2438424,0.265032,0.279288,0.2806812,0.2924424,0.3210516,0.387504,0.4554792,0.5393304,0.5284116,0.5267916,0.502686,0.49572,0.5562108,0.6059448
